Part_ID,Cohort,Session,Group,Grade,Age,Months_at_Start,AoA_SPA,AoA_ENG,SPA_Use,SPA_Contexts,ENG_Contexts,Langs,BESA_Score,Home_Lang_Group,HL_DOM,HL_Gender,HL_Subj,Task,Item,Accuracy,Accuracy_Clit_Gen,Accuracy_Clit_Num,Accuracy_DP_Gen,Accuracy_DP_Num,Questions,Initial_Response,Error_Type,Structure,Gender,Number,Verb,Verb_Freq,Verb_Type,BESA_Std,Speaker_Group,Age_Group,Contexts,SPA_Pct,Verb_Freq_Std
H19,1,1,L2L 4th/5th,5,10,129,NA,NA,NA,2,5,NA,4,Russian,No,Yes,Yes,Production,Prod-06,NA,NA,NA,NA,NA,Removed 0 accuracy code -Jen,"trabajo, walking",English,Subjunctive,NA,NA,hacer,2726954,Irregular,-1.473341926018678,L2L,4th/5th,7,0.2857142857142857,2.260642236673088
H19,1,1,L2L 4th/5th,5,10,129,NA,NA,NA,2,5,NA,4,Russian,No,Yes,Yes,Production,Prod-10,NA,NA,NA,NA,NA,NA,es opening,English,Subjunctive,NA,NA,abrir,143932,Regular,-1.473341926018678,L2L,4th/5th,7,0.2857142857142857,-0.7725072730029965
H19,1,1,L2L 4th/5th,5,10,129,NA,NA,NA,2,5,NA,4,Russian,No,Yes,Yes,Production,Prod-14,NA,NA,NA,NA,NA,NA,"leaving, no entran",Regular,Subjunctive,NA,NA,ir,603647,Irregular,-1.473341926018678,L2L,4th/5th,7,0.2857142857142857,-0.23268054026872587
H19,1,1,L2L 4th/5th,5,10,129,NA,NA,NA,2,5,NA,4,Russian,No,Yes,Yes,Production,Prod-18,NA,NA,NA,NA,NA,Code 0 for accuracy removed,tenía comer,Other,Subjunctive,NA,NA,comer,213756,Regular,-1.473341926018678,L2L,4th/5th,7,0.2857142857142857,-0.6905154698500915
H19,1,1,L2L 4th/5th,5,10,129,NA,NA,NA,2,5,NA,4,Russian,No,Yes,Yes,Production,Prod-22,NA,NA,NA,NA,NA,Code 0 for accuracy removed -Jen,tiene las chaquetas,Other,Subjunctive,NA,NA,poner,514285,Irregular,-1.473341926018678,L2L,4th/5th,7,0.2857142857142857,-0.33761511166752706
H19,1,1,L2L 4th/5th,5,10,129,NA,NA,NA,2,5,NA,4,Russian,No,Yes,Yes,Production,Prod-26,0,NA,NA,NA,NA,NA,veo el TV,Indicative,Subjunctive,NA,NA,ver,1611795,Irregular,-1.473341926018678,L2L,4th/5th,7,0.2857142857142857,0.951151270641489
H19,1,1,L2L 4th/5th,5,10,129,NA,NA,NA,2,5,NA,4,Russian,No,Yes,Yes,Production,Prod-28,0,NA,NA,NA,NA,NA,el sol,DP,Subjunctive,NA,NA,salir,334324,Irregular,-1.473341926018678,L2L,4th/5th,7,0.2857142857142857,-0.5489368189200468
H21,1,1,L2L 4th/5th,5,11,NA,NA,NA,NA,NA,NA,NA,8,L2 learner,L2,L2,L2,Production,Prod-02,0,NA,NA,NA,NA,NA,escriben,Indicative,Subjunctive,NA,NA,escribir,265684,Regular,0.7241850144837578,L2L,4th/5th,NA,NA,-0.6295382936051893
H21,1,1,L2L 4th/5th,5,11,NA,NA,NA,NA,NA,NA,NA,8,L2 learner,L2,L2,L2,Production,Prod-06,0,NA,NA,NA,NA,NA,hacer ejercicio,Infinitive,Subjunctive,NA,NA,hacer,2726954,Irregular,0.7241850144837578,L2L,4th/5th,NA,NA,2.260642236673088
H21,1,1,L2L 4th/5th,5,11,NA,NA,NA,NA,NA,NA,NA,8,L2 learner,L2,L2,L2,Production,Prod-10,0,NA,NA,NA,NA,NA,abrir,Infinitive,Subjunctive,NA,NA,abrir,143932,Regular,0.7241850144837578,L2L,4th/5th,NA,NA,-0.7725072730029965
H21,1,1,L2L 4th/5th,5,11,NA,NA,NA,NA,NA,NA,NA,8,L2 learner,L2,L2,L2,Production,Prod-14,0,NA,NA,NA,NA,NA,ir de su casa,Infinitive,Subjunctive,NA,NA,ir,603647,Irregular,0.7241850144837578,L2L,4th/5th,NA,NA,-0.23268054026872587
H21,1,1,L2L 4th/5th,5,11,NA,NA,NA,NA,NA,NA,NA,8,L2 learner,L2,L2,L2,Production,Prod-18,0,NA,NA,NA,NA,NA,comen su comida,Indicative,Subjunctive,NA,NA,comer,213756,Regular,0.7241850144837578,L2L,4th/5th,NA,NA,-0.6905154698500915
H21,1,1,L2L 4th/5th,5,11,NA,NA,NA,NA,NA,NA,NA,8,L2 learner,L2,L2,L2,Production,Prod-22,0,NA,NA,NA,NA,NA,ponen las chaquetas,Indicative,Subjunctive,NA,NA,poner,514285,Irregular,0.7241850144837578,L2L,4th/5th,NA,NA,-0.33761511166752706
H21,1,1,L2L 4th/5th,5,11,NA,NA,NA,NA,NA,NA,NA,8,L2 learner,L2,L2,L2,Production,Prod-26,0,NA,NA,NA,NA,NA,ve la televisión,Indicative,Subjunctive,NA,NA,ver,1611795,Irregular,0.7241850144837578,L2L,4th/5th,NA,NA,0.951151270641489
H21,1,1,L2L 4th/5th,5,11,NA,NA,NA,NA,NA,NA,NA,8,L2 learner,L2,L2,L2,Production,Prod-28,0,NA,NA,NA,NA,NA,esta soleado,Indicative,Subjunctive,NA,NA,salir,334324,Irregular,0.7241850144837578,L2L,4th/5th,NA,NA,-0.5489368189200468
H23,1,1,L2L 4th/5th,5,11,137,NA,NA,NA,2,3,NA,8,L2 learner,L2,L2,L2,Production,Prod-02,0,NA,NA,NA,NA,NA,escriben,Indicative,Subjunctive,NA,NA,escribir,265684,Regular,0.7241850144837578,L2L,4th/5th,5,0.4,-0.6295382936051893
H23,1,1,L2L 4th/5th,5,11,137,NA,NA,NA,2,3,NA,8,L2 learner,L2,L2,L2,Production,Prod-06,NA,NA,NA,NA,NA,NA,ejercicen,Regular,Subjunctive,NA,NA,hacer,2726954,Irregular,0.7241850144837578,L2L,4th/5th,5,0.4,2.260642236673088
H23,1,1,L2L 4th/5th,5,11,137,NA,NA,NA,2,3,NA,8,L2 learner,L2,L2,L2,Production,Prod-10,0,NA,NA,NA,NA,NA,abre,Indicative,Subjunctive,NA,NA,abrir,143932,Regular,0.7241850144837578,L2L,4th/5th,5,0.4,-0.7725072730029965
H23,1,1,L2L 4th/5th,5,11,137,NA,NA,NA,2,3,NA,8,L2 learner,L2,L2,L2,Production,Prod-14,0,NA,NA,NA,NA,NA,salen,Indicative,Subjunctive,NA,NA,ir,603647,Irregular,0.7241850144837578,L2L,4th/5th,5,0.4,-0.23268054026872587
H23,1,1,L2L 4th/5th,5,11,137,NA,NA,NA,2,3,NA,8,L2 learner,L2,L2,L2,Production,Prod-18,0,NA,NA,NA,NA,NA,comer la cena,Infinitive,Subjunctive,NA,NA,comer,213756,Regular,0.7241850144837578,L2L,4th/5th,5,0.4,-0.6905154698500915
H23,1,1,L2L 4th/5th,5,11,137,NA,NA,NA,2,3,NA,8,L2 learner,L2,L2,L2,Production,Prod-22,0,NA,NA,NA,NA,NA,se quiere poner,Infinitive,Subjunctive,NA,NA,poner,514285,Irregular,0.7241850144837578,L2L,4th/5th,5,0.4,-0.33761511166752706
H23,1,1,L2L 4th/5th,5,11,137,NA,NA,NA,2,3,NA,8,L2 learner,L2,L2,L2,Production,Prod-26,0,NA,NA,NA,NA,NA,quiere ver la TV,Infinitive,Subjunctive,NA,NA,ver,1611795,Irregular,0.7241850144837578,L2L,4th/5th,5,0.4,0.951151270641489
H23,1,1,L2L 4th/5th,5,11,137,NA,NA,NA,2,3,NA,8,L2 learner,L2,L2,L2,Production,Prod-28,0,NA,NA,NA,NA,NA,estaba soleado,Indicative,Subjunctive,NA,NA,salir,334324,Irregular,0.7241850144837578,L2L,4th/5th,5,0.4,-0.5489368189200468
H27,1,1,L2L 4th/5th,5,11,133,NA,NA,NA,3,6,4,8,Japanese,Yes,No,No,Production,Prod-02,1,NA,NA,NA,NA,NA,escriban,NA,Subjunctive,NA,NA,escribir,265684,Regular,0.7241850144837578,L2L,4th/5th,9,0.3333333333333333,-0.6295382936051893
H27,1,1,L2L 4th/5th,5,11,133,NA,NA,NA,3,6,4,8,Japanese,Yes,No,No,Production,Prod-06,0,NA,NA,NA,NA,NA,hacen ejercicio,Indicative,Subjunctive,NA,NA,hacer,2726954,Irregular,0.7241850144837578,L2L,4th/5th,9,0.3333333333333333,2.260642236673088
H27,1,1,L2L 4th/5th,5,11,133,NA,NA,NA,3,6,4,8,Japanese,Yes,No,No,Production,Prod-10,0,NA,NA,NA,NA,NA,abren,Indicative,Subjunctive,NA,NA,abrir,143932,Regular,0.7241850144837578,L2L,4th/5th,9,0.3333333333333333,-0.7725072730029965
H27,1,1,L2L 4th/5th,5,11,133,NA,NA,NA,3,6,4,8,Japanese,Yes,No,No,Production,Prod-14,1,NA,NA,NA,NA,NA,fueran,Imperfect subjunctive,Subjunctive,NA,NA,ir,603647,Irregular,0.7241850144837578,L2L,4th/5th,9,0.3333333333333333,-0.23268054026872587
H27,1,1,L2L 4th/5th,5,11,133,NA,NA,NA,3,6,4,8,Japanese,Yes,No,No,Production,Prod-18,1,NA,NA,NA,NA,NA,comieran la comida,Imperfect subjunctive,Subjunctive,NA,NA,comer,213756,Regular,0.7241850144837578,L2L,4th/5th,9,0.3333333333333333,-0.6905154698500915
H27,1,1,L2L 4th/5th,5,11,133,NA,NA,NA,3,6,4,8,Japanese,Yes,No,No,Production,Prod-22,0,NA,NA,NA,NA,NA,ponen la chaqueta,Indicative,Subjunctive,NA,NA,poner,514285,Irregular,0.7241850144837578,L2L,4th/5th,9,0.3333333333333333,-0.33761511166752706
H27,1,1,L2L 4th/5th,5,11,133,NA,NA,NA,3,6,4,8,Japanese,Yes,No,No,Production,Prod-26,0,NA,NA,NA,NA,NA,se miran,Indicative,Subjunctive,NA,NA,ver,1611795,Irregular,0.7241850144837578,L2L,4th/5th,9,0.3333333333333333,0.951151270641489
H27,1,1,L2L 4th/5th,5,11,133,NA,NA,NA,3,6,4,8,Japanese,Yes,No,No,Production,Prod-28,0,NA,NA,NA,NA,NA,está soleado,Indicative,Subjunctive,NA,NA,salir,334324,Irregular,0.7241850144837578,L2L,4th/5th,9,0.3333333333333333,-0.5489368189200468
H28,1,1,L2L 4th/5th,5,NA,139,NA,NA,NA,2,4,NA,8,"French, Turkish",Yes,Yes,Yes,Production,Prod-02,0,NA,NA,NA,NA,NA,escriben,Indicative,Subjunctive,NA,NA,escribir,265684,Regular,0.7241850144837578,L2L,4th/5th,6,0.3333333333333333,-0.6295382936051893
H28,1,1,L2L 4th/5th,5,NA,139,NA,NA,NA,2,4,NA,8,"French, Turkish",Yes,Yes,Yes,Production,Prod-06,0,NA,NA,NA,NA,NA,se hacen ejercicios,Infinitive,Subjunctive,NA,NA,hacer,2726954,Irregular,0.7241850144837578,L2L,4th/5th,6,0.3333333333333333,2.260642236673088
H28,1,1,L2L 4th/5th,5,NA,139,NA,NA,NA,2,4,NA,8,"French, Turkish",Yes,Yes,Yes,Production,Prod-10,1,NA,NA,NA,NA,NA,quiere que abran,NA,Subjunctive,NA,NA,abrir,143932,Regular,0.7241850144837578,L2L,4th/5th,6,0.3333333333333333,-0.7725072730029965
H28,1,1,L2L 4th/5th,5,NA,139,NA,NA,NA,2,4,NA,8,"French, Turkish",Yes,Yes,Yes,Production,Prod-14,0,NA,NA,NA,NA,NA,que salen,Indicative,Subjunctive,NA,NA,ir,603647,Irregular,0.7241850144837578,L2L,4th/5th,6,0.3333333333333333,-0.23268054026872587
H28,1,1,L2L 4th/5th,5,NA,139,NA,NA,NA,2,4,NA,8,"French, Turkish",Yes,Yes,Yes,Production,Prod-18,0,NA,NA,NA,NA,NA,que comen su comida,Indicative,Subjunctive,NA,NA,comer,213756,Regular,0.7241850144837578,L2L,4th/5th,6,0.3333333333333333,-0.6905154698500915
H28,1,1,L2L 4th/5th,5,NA,139,NA,NA,NA,2,4,NA,8,"French, Turkish",Yes,Yes,Yes,Production,Prod-22,0,NA,NA,NA,NA,NA,que se ponen,Indicative,Subjunctive,NA,NA,poner,514285,Irregular,0.7241850144837578,L2L,4th/5th,6,0.3333333333333333,-0.33761511166752706
H28,1,1,L2L 4th/5th,5,NA,139,NA,NA,NA,2,4,NA,8,"French, Turkish",Yes,Yes,Yes,Production,Prod-26,0,NA,NA,NA,NA,NA,se ven la televisión,Indicative,Subjunctive,NA,NA,ver,1611795,Irregular,0.7241850144837578,L2L,4th/5th,6,0.3333333333333333,0.951151270641489
H28,1,1,L2L 4th/5th,5,NA,139,NA,NA,NA,2,4,NA,8,"French, Turkish",Yes,Yes,Yes,Production,Prod-28,0,NA,NA,NA,NA,Added 0 for accuracy-Jen,que el sol se brilla,Regular verb,Subjunctive,NA,NA,salir,334324,Irregular,0.7241850144837578,L2L,4th/5th,6,0.3333333333333333,-0.5489368189200468
H29,1,1,L2L 4th/5th,5,11,138,NA,NA,NA,3,3,3,7,"Ukrainian, Russian",Yes,Yes,Yes,Production,Prod-02,1,NA,NA,NA,NA,NA,escriban,NA,Subjunctive,NA,NA,escribir,265684,Regular,0.17480327935814888,L2L,4th/5th,6,0.5,-0.6295382936051893
H29,1,1,L2L 4th/5th,5,11,138,NA,NA,NA,3,3,3,7,"Ukrainian, Russian",Yes,Yes,Yes,Production,Prod-06,0,NA,NA,NA,NA,NA,hacen ejercicios,Indicative,Subjunctive,NA,NA,hacer,2726954,Irregular,0.17480327935814888,L2L,4th/5th,6,0.5,2.260642236673088
H29,1,1,L2L 4th/5th,5,11,138,NA,NA,NA,3,3,3,7,"Ukrainian, Russian",Yes,Yes,Yes,Production,Prod-10,0,NA,NA,NA,NA,NA,es abierta,Indicative,Subjunctive,NA,NA,abrir,143932,Regular,0.17480327935814888,L2L,4th/5th,6,0.5,-0.7725072730029965
H29,1,1,L2L 4th/5th,5,11,138,NA,NA,NA,3,3,3,7,"Ukrainian, Russian",Yes,Yes,Yes,Production,Prod-14,0,NA,NA,NA,NA,NA,quiere entrar,Infinitive,Subjunctive,NA,NA,ir,603647,Irregular,0.17480327935814888,L2L,4th/5th,6,0.5,-0.23268054026872587
H29,1,1,L2L 4th/5th,5,11,138,NA,NA,NA,3,3,3,7,"Ukrainian, Russian",Yes,Yes,Yes,Production,Prod-18,0,NA,NA,NA,NA,NA,comen su comida,Omission,Subjunctive,NA,NA,comer,213756,Regular,0.17480327935814888,L2L,4th/5th,6,0.5,-0.6905154698500915
H29,1,1,L2L 4th/5th,5,11,138,NA,NA,NA,3,3,3,7,"Ukrainian, Russian",Yes,Yes,Yes,Production,Prod-22,0,NA,NA,NA,NA,NA,ponen,Indicative,Subjunctive,NA,NA,poner,514285,Irregular,0.17480327935814888,L2L,4th/5th,6,0.5,-0.33761511166752706
H29,1,1,L2L 4th/5th,5,11,138,NA,NA,NA,3,3,3,7,"Ukrainian, Russian",Yes,Yes,Yes,Production,Prod-26,0,NA,NA,NA,NA,NA,ven a una peli,Indicative,Subjunctive,NA,NA,ver,1611795,Irregular,0.17480327935814888,L2L,4th/5th,6,0.5,0.951151270641489
H29,1,1,L2L 4th/5th,5,11,138,NA,NA,NA,3,3,3,7,"Ukrainian, Russian",Yes,Yes,Yes,Production,Prod-28,0,NA,NA,NA,NA,NA,hay sol,Indicative,Subjunctive,NA,NA,salir,334324,Irregular,0.17480327935814888,L2L,4th/5th,6,0.5,-0.5489368189200468
H30,1,1,L2L 4th/5th,5,NA,140,NA,NA,NA,2,5,NA,6,L2 learner,L2,L2,L2,Production,Prod-02,1,NA,NA,NA,NA,NA,escriba,NA,Subjunctive,NA,NA,escribir,265684,Regular,-0.3745784557674601,L2L,4th/5th,7,0.2857142857142857,-0.6295382936051893
H30,1,1,L2L 4th/5th,5,NA,140,NA,NA,NA,2,5,NA,6,L2 learner,L2,L2,L2,Production,Prod-06,0,NA,NA,NA,NA,Added 0 for accuracy,jugar,Regular verb,Subjunctive,NA,NA,hacer,2726954,Irregular,-0.3745784557674601,L2L,4th/5th,7,0.2857142857142857,2.260642236673088
H30,1,1,L2L 4th/5th,5,NA,140,NA,NA,NA,2,5,NA,6,L2 learner,L2,L2,L2,Production,Prod-10,0,NA,NA,NA,NA,NA,abrir,Infinitive,Subjunctive,NA,NA,abrir,143932,Regular,-0.3745784557674601,L2L,4th/5th,7,0.2857142857142857,-0.7725072730029965
H30,1,1,L2L 4th/5th,5,NA,140,NA,NA,NA,2,5,NA,6,L2 learner,L2,L2,L2,Production,Prod-14,NA,NA,NA,NA,NA,Removed 0 for accuracy -Jen,exitan,English,Subjunctive,NA,NA,ir,603647,Irregular,-0.3745784557674601,L2L,4th/5th,7,0.2857142857142857,-0.23268054026872587
H30,1,1,L2L 4th/5th,5,NA,140,NA,NA,NA,2,5,NA,6,L2 learner,L2,L2,L2,Production,Prod-18,0,NA,NA,NA,NA,NA,comer,Infinitive,Subjunctive,NA,NA,comer,213756,Regular,-0.3745784557674601,L2L,4th/5th,7,0.2857142857142857,-0.6905154698500915
H30,1,1,L2L 4th/5th,5,NA,140,NA,NA,NA,2,5,NA,6,L2 learner,L2,L2,L2,Production,Prod-22,NA,NA,NA,NA,NA,NA,quitar las chaquetas,Regular verb,Subjunctive,NA,NA,poner,514285,Irregular,-0.3745784557674601,L2L,4th/5th,7,0.2857142857142857,-0.33761511166752706
H30,1,1,L2L 4th/5th,5,NA,140,NA,NA,NA,2,5,NA,6,L2 learner,L2,L2,L2,Production,Prod-26,0,NA,NA,NA,NA,NA,ver,Infinitive,Subjunctive,NA,NA,ver,1611795,Irregular,-0.3745784557674601,L2L,4th/5th,7,0.2857142857142857,0.951151270641489
H30,1,1,L2L 4th/5th,5,NA,140,NA,NA,NA,2,5,NA,6,L2 learner,L2,L2,L2,Production,Prod-28,0,NA,NA,NA,NA,NA,que están soleado,Indicative,Subjunctive,NA,NA,salir,334324,Irregular,-0.3745784557674601,L2L,4th/5th,7,0.2857142857142857,-0.5489368189200468
H31,1,1,L2L 4th/5th,5,NA,131,NA,NA,NA,2,5,NA,8,L2 learner,L2,L2,L2,Production,Prod-02,0,NA,NA,NA,NA,NA,escribir,Infinitive,Subjunctive,NA,NA,escribir,265684,Regular,0.7241850144837578,L2L,4th/5th,7,0.2857142857142857,-0.6295382936051893
H31,1,1,L2L 4th/5th,5,NA,131,NA,NA,NA,2,5,NA,8,L2 learner,L2,L2,L2,Production,Prod-06,NA,NA,NA,NA,NA,NA,quiere ejercicio,Other,Subjunctive,NA,NA,hacer,2726954,Irregular,0.7241850144837578,L2L,4th/5th,7,0.2857142857142857,2.260642236673088
H31,1,1,L2L 4th/5th,5,NA,131,NA,NA,NA,2,5,NA,8,L2 learner,L2,L2,L2,Production,Prod-10,0,NA,NA,NA,NA,NA,abrir la puerta,Infinitive,Subjunctive,NA,NA,abrir,143932,Regular,0.7241850144837578,L2L,4th/5th,7,0.2857142857142857,-0.7725072730029965
H31,1,1,L2L 4th/5th,5,NA,131,NA,NA,NA,2,5,NA,8,L2 learner,L2,L2,L2,Production,Prod-14,0,NA,NA,NA,NA,NA,vas afuera,Indicative,Subjunctive,NA,NA,ir,603647,Irregular,0.7241850144837578,L2L,4th/5th,7,0.2857142857142857,-0.23268054026872587
H31,1,1,L2L 4th/5th,5,NA,131,NA,NA,NA,2,5,NA,8,L2 learner,L2,L2,L2,Production,Prod-18,0,NA,NA,NA,NA,NA,comer,Infinitive,Subjunctive,NA,NA,comer,213756,Regular,0.7241850144837578,L2L,4th/5th,7,0.2857142857142857,-0.6905154698500915
H31,1,1,L2L 4th/5th,5,NA,131,NA,NA,NA,2,5,NA,8,L2 learner,L2,L2,L2,Production,Prod-22,0,NA,NA,NA,NA,NA,poner la chaqueta,Infinitive,Subjunctive,NA,NA,poner,514285,Irregular,0.7241850144837578,L2L,4th/5th,7,0.2857142857142857,-0.33761511166752706
H31,1,1,L2L 4th/5th,5,NA,131,NA,NA,NA,2,5,NA,8,L2 learner,L2,L2,L2,Production,Prod-26,0,NA,NA,NA,NA,NA,mirar TV,Infinitive,Subjunctive,NA,NA,ver,1611795,Irregular,0.7241850144837578,L2L,4th/5th,7,0.2857142857142857,0.951151270641489
H31,1,1,L2L 4th/5th,5,NA,131,NA,NA,NA,2,5,NA,8,L2 learner,L2,L2,L2,Production,Prod-28,0,NA,NA,NA,NA,NA,vas afuera,Indicative,Subjunctive,NA,NA,salir,334324,Irregular,0.7241850144837578,L2L,4th/5th,7,0.2857142857142857,-0.5489368189200468
H32,1,1,L2L 4th/5th,5,NA,130,NA,NA,NA,1,5,NA,8,Russian,No,Yes,Yes,Production,Prod-02,0,NA,NA,NA,NA,NA,quiere leer,Infinitive,Subjunctive,NA,NA,escribir,265684,Regular,0.7241850144837578,L2L,4th/5th,6,0.16666666666666666,-0.6295382936051893
H32,1,1,L2L 4th/5th,5,NA,130,NA,NA,NA,1,5,NA,8,Russian,No,Yes,Yes,Production,Prod-06,NA,NA,NA,NA,NA,Removed 0 for accuracy -Jen,quiere ejerisa,Other,Subjunctive,NA,NA,hacer,2726954,Irregular,0.7241850144837578,L2L,4th/5th,6,0.16666666666666666,2.260642236673088
H32,1,1,L2L 4th/5th,5,NA,130,NA,NA,NA,1,5,NA,8,Russian,No,Yes,Yes,Production,Prod-10,0,NA,NA,NA,NA,NA,quiere abrir,Indicative,Subjunctive,NA,NA,abrir,143932,Regular,0.7241850144837578,L2L,4th/5th,6,0.16666666666666666,-0.7725072730029965
H32,1,1,L2L 4th/5th,5,NA,130,NA,NA,NA,1,5,NA,8,Russian,No,Yes,Yes,Production,Prod-14,NA,NA,NA,1,1,NA,se comen la pizza,Regular verb,Subjunctive,NA,NA,ir,603647,Irregular,0.7241850144837578,L2L,4th/5th,6,0.16666666666666666,-0.23268054026872587
