Part_ID,Group,Grade,Age,Months,SPA_Score,ENG_Score,Langs,BESA_Score,Task,Item,Accuracy,Accuracy_Clit_Gen,Accuracy_Clit_Num,Accuracy_DP_Gen,Accuracy_DP_Num,Questions,Response,Error_Type,Structure,Gender,Number,Verb,Verb_Freq,Verb_Type,Home_Lang_Group,HL_DOM,HL_Gender,HL_Subj,BESA_Std,Speaker_Group,Age_Group,Total_Score,SPA_Pct
H19,L2L 4th/5th,5,10,129,2,5,NA,4,Production,Prod-07,NA,NA,NA,NA,NA,NA,they're counting,English,Clitic,Masculine,Plural,NA,NA,NA,Russian,No,Yes,Yes,-1.7093424664169177,L2L,4th/5th,7,0.2857142857142857
H19,L2L 4th/5th,5,10,129,2,5,NA,4,Production,Prod-09,NA,NA,NA,NA,NA,NA,taking off,English,Clitic,Feminine,Plural,NA,NA,NA,Russian,No,Yes,Yes,-1.7093424664169177,L2L,4th/5th,7,0.2857142857142857
H19,L2L 4th/5th,5,10,129,2,5,NA,4,Production,Prod-11,NA,NA,NA,NA,NA,Extra DOM,limpio al perro,DP,Clitic,Masculine,Singular,NA,NA,NA,Russian,No,Yes,Yes,-1.7093424664169177,L2L,4th/5th,7,0.2857142857142857
H19,L2L 4th/5th,5,10,129,2,5,NA,4,Production,Prod-13,NA,NA,NA,NA,NA,NA,listening,English,Clitic,Feminine,Singular,NA,NA,NA,Russian,No,Yes,Yes,-1.7093424664169177,L2L,4th/5th,7,0.2857142857142857
H19,L2L 4th/5th,5,10,129,2,5,NA,4,Production,Prod-15,NA,NA,NA,0,0,NA,la libros,DP,Clitic,Masculine,Plural,NA,NA,NA,Russian,No,Yes,Yes,-1.7093424664169177,L2L,4th/5th,7,0.2857142857142857
H19,L2L 4th/5th,5,10,129,2,5,NA,4,Production,Prod-17,NA,NA,NA,0,1,NA,los galletas,DP,Clitic,Feminine,Plural,NA,NA,NA,Russian,No,Yes,Yes,-1.7093424664169177,L2L,4th/5th,7,0.2857142857142857
H19,L2L 4th/5th,5,10,129,2,5,NA,4,Production,Prod-19,NA,NA,NA,0,1,NA,cooking la pescado,DP,Clitic,Masculine,Singular,NA,NA,NA,Russian,No,Yes,Yes,-1.7093424664169177,L2L,4th/5th,7,0.2857142857142857
H19,L2L 4th/5th,5,10,129,2,5,NA,4,Production,Prod-21,NA,NA,NA,NA,NA,NA,closed,English,Clitic,Feminine,Singular,NA,NA,NA,Russian,No,Yes,Yes,-1.7093424664169177,L2L,4th/5th,7,0.2857142857142857
H19,L2L 4th/5th,5,10,129,2,5,NA,4,Production,Prod-23,NA,NA,NA,0,1,NA,veo las instrumentos,DP,Clitic,Masculine,Plural,NA,NA,NA,Russian,No,Yes,Yes,-1.7093424664169177,L2L,4th/5th,7,0.2857142857142857
H19,L2L 4th/5th,5,10,129,2,5,NA,4,Production,Prod-25,NA,NA,NA,NA,NA,NA,wearing el mask,English,Clitic,Feminine,Plural,NA,NA,NA,Russian,No,Yes,Yes,-1.7093424664169177,L2L,4th/5th,7,0.2857142857142857
H21,L2L 4th/5th,5,11,NA,NA,NA,NA,8,Production,Prod-03,NA,NA,NA,NA,NA,NA,rompiendo,Omission,Clitic,Masculine,Singular,NA,NA,NA,L2 learner,L2,L2,L2,0.6837369865667673,L2L,4th/5th,NA,NA
H21,L2L 4th/5th,5,11,NA,NA,NA,NA,8,Production,Prod-05,NA,NA,NA,NA,NA,NA,estan comiendo,Omission,Clitic,Feminine,Singular,NA,NA,NA,L2 learner,L2,L2,L2,0.6837369865667673,L2L,4th/5th,NA,NA
H21,L2L 4th/5th,5,11,NA,NA,NA,NA,8,Production,Prod-07,NA,NA,NA,NA,NA,NA,contando,Omission,Clitic,Masculine,Plural,NA,NA,NA,L2 learner,L2,L2,L2,0.6837369865667673,L2L,4th/5th,NA,NA
H21,L2L 4th/5th,5,11,NA,NA,NA,NA,8,Production,Prod-09,NA,NA,NA,NA,NA,POSSESSIVE,sacando sus chaquetas,DP,Clitic,Feminine,Plural,NA,NA,NA,L2 learner,L2,L2,L2,0.6837369865667673,L2L,4th/5th,NA,NA
H21,L2L 4th/5th,5,11,NA,NA,NA,NA,8,Production,Prod-11,NA,NA,NA,NA,NA,NA,bañando,Omission,Clitic,Masculine,Singular,NA,NA,NA,L2 learner,L2,L2,L2,0.6837369865667673,L2L,4th/5th,NA,NA
H21,L2L 4th/5th,5,11,NA,NA,NA,NA,8,Production,Prod-13,NA,NA,NA,NA,NA,NA,oyendo,Omission,Clitic,Feminine,Singular,NA,NA,NA,L2 learner,L2,L2,L2,0.6837369865667673,L2L,4th/5th,NA,NA
H21,L2L 4th/5th,5,11,NA,NA,NA,NA,8,Production,Prod-15,NA,NA,NA,NA,NA,"error code changed to omission (PP not DP), gen/num codes removed -Jen",poniendo a la mesa,Omission,Clitic,Masculine,Plural,NA,NA,NA,L2 learner,L2,L2,L2,0.6837369865667673,L2L,4th/5th,NA,NA
H21,L2L 4th/5th,5,11,NA,NA,NA,NA,8,Production,Prod-17,NA,NA,NA,NA,NA,NA,comiendo,Omission,Clitic,Feminine,Plural,NA,NA,NA,L2 learner,L2,L2,L2,0.6837369865667673,L2L,4th/5th,NA,NA
H21,L2L 4th/5th,5,11,NA,NA,NA,NA,8,Production,Prod-19,NA,NA,NA,1,1,NA,poniendo el pescado,DP,Clitic,Masculine,Singular,NA,NA,NA,L2 learner,L2,L2,L2,0.6837369865667673,L2L,4th/5th,NA,NA
H21,L2L 4th/5th,5,11,NA,NA,NA,NA,8,Production,Prod-21,NA,NA,NA,NA,NA,NA,cerrando,Omission,Clitic,Feminine,Singular,NA,NA,NA,L2 learner,L2,L2,L2,0.6837369865667673,L2L,4th/5th,NA,NA
H21,L2L 4th/5th,5,11,NA,NA,NA,NA,8,Production,Prod-23,1,1,1,NA,NA,NA,usandolos/tocandolos,NA,Clitic,Masculine,Plural,NA,NA,NA,L2 learner,L2,L2,L2,0.6837369865667673,L2L,4th/5th,NA,NA
H21,L2L 4th/5th,5,11,NA,NA,NA,NA,8,Production,Prod-25,NA,NA,NA,1,1,Coded added DP -jen POSSESSIVE,sacando sus mascaras,DP,Clitic,Feminine,Plural,NA,NA,NA,L2 learner,L2,L2,L2,0.6837369865667673,L2L,4th/5th,NA,NA
H23,L2L 4th/5th,5,11,137,2,3,NA,8,Production,Prod-03,NA,NA,NA,NA,NA,SUBJ,hace que no tenga aire,Other,Clitic,Masculine,Singular,NA,NA,NA,L2 learner,L2,L2,L2,0.6837369865667673,L2L,4th/5th,5,0.4
H23,L2L 4th/5th,5,11,137,2,3,NA,8,Production,Prod-05,NA,NA,NA,1,1,NA,cortan la pizza,DP,Clitic,Feminine,Singular,NA,NA,NA,L2 learner,L2,L2,L2,0.6837369865667673,L2L,4th/5th,5,0.4
H23,L2L 4th/5th,5,11,137,2,3,NA,8,Production,Prod-07,NA,NA,NA,1,1,Stem verb,contan los numeros,DP,Clitic,Masculine,Plural,NA,NA,NA,L2 learner,L2,L2,L2,0.6837369865667673,L2L,4th/5th,5,0.4
H23,L2L 4th/5th,5,11,137,2,3,NA,8,Production,Prod-09,NA,NA,NA,NA,NA,NA,hacen que se quitan,Other,Clitic,Feminine,Plural,NA,NA,NA,L2 learner,L2,L2,L2,0.6837369865667673,L2L,4th/5th,5,0.4
H23,L2L 4th/5th,5,11,137,2,3,NA,8,Production,Prod-11,NA,NA,NA,1,1,NA,lavan el perro,DP,Clitic,Masculine,Singular,NA,NA,NA,L2 learner,L2,L2,L2,0.6837369865667673,L2L,4th/5th,5,0.4
H23,L2L 4th/5th,5,11,137,2,3,NA,8,Production,Prod-13,NA,NA,NA,NA,NA,NA,escuchan musica,BN,Clitic,Feminine,Singular,NA,NA,NA,L2 learner,L2,L2,L2,0.6837369865667673,L2L,4th/5th,5,0.4
H23,L2L 4th/5th,5,11,137,2,3,NA,8,Production,Prod-15,NA,NA,NA,1,1,NA,ponen los libros,DP,Clitic,Masculine,Plural,NA,NA,NA,L2 learner,L2,L2,L2,0.6837369865667673,L2L,4th/5th,5,0.4
H23,L2L 4th/5th,5,11,137,2,3,NA,8,Production,Prod-17,NA,NA,NA,1,1,NA,comen las galletas,DP,Clitic,Feminine,Plural,NA,NA,NA,L2 learner,L2,L2,L2,0.6837369865667673,L2L,4th/5th,5,0.4
H23,L2L 4th/5th,5,11,137,2,3,NA,8,Production,Prod-19,NA,NA,NA,1,1,NA,cocinan el pescado,DP,Clitic,Masculine,Singular,NA,NA,NA,L2 learner,L2,L2,L2,0.6837369865667673,L2L,4th/5th,5,0.4
H23,L2L 4th/5th,5,11,137,2,3,NA,8,Production,Prod-21,NA,NA,NA,1,1,Verb stem,cerran la puerta,DP,Clitic,Feminine,Singular,NA,NA,NA,L2 learner,L2,L2,L2,0.6837369865667673,L2L,4th/5th,5,0.4
H23,L2L 4th/5th,5,11,137,2,3,NA,8,Production,Prod-23,NA,NA,NA,1,1,Verb stem,jugan los instrumentos,DP,Clitic,Masculine,Plural,NA,NA,NA,L2 learner,L2,L2,L2,0.6837369865667673,L2L,4th/5th,5,0.4
H23,L2L 4th/5th,5,11,137,2,3,NA,8,Production,Prod-25,NA,NA,NA,1,1,NA,ponen la mascara,DP,Clitic,Feminine,Plural,NA,NA,NA,L2 learner,L2,L2,L2,0.6837369865667673,L2L,4th/5th,5,0.4
H27,L2L 4th/5th,5,11,133,3,6,4,8,Production,Prod-03,NA,NA,NA,1,1,NA,destryuendo el globo,DP,Clitic,Masculine,Singular,NA,NA,NA,Japanese,Yes,No,No,0.6837369865667673,L2L,4th/5th,9,0.3333333333333333
H27,L2L 4th/5th,5,11,133,3,6,4,8,Production,Prod-05,NA,NA,NA,1,0,NA,cortan el pizza,DP,Clitic,Feminine,Singular,NA,NA,NA,Japanese,Yes,No,No,0.6837369865667673,L2L,4th/5th,9,0.3333333333333333
H27,L2L 4th/5th,5,11,133,3,6,4,8,Production,Prod-07,NA,NA,NA,NA,NA,NA,estan leyendo,Omission,Clitic,Masculine,Plural,NA,NA,NA,Japanese,Yes,No,No,0.6837369865667673,L2L,4th/5th,9,0.3333333333333333
H27,L2L 4th/5th,5,11,133,3,6,4,8,Production,Prod-09,NA,NA,NA,NA,NA,NA,poniendo en el suelo,Omission,Clitic,Feminine,Plural,NA,NA,NA,Japanese,Yes,No,No,0.6837369865667673,L2L,4th/5th,9,0.3333333333333333
H27,L2L 4th/5th,5,11,133,3,6,4,8,Production,Prod-11,NA,NA,NA,1,1,NA,dando un baño,DP,Clitic,Masculine,Singular,NA,NA,NA,Japanese,Yes,No,No,0.6837369865667673,L2L,4th/5th,9,0.3333333333333333
H27,L2L 4th/5th,5,11,133,3,6,4,8,Production,Prod-13,NA,NA,NA,NA,NA,NA,escuchando,Omission,Clitic,Feminine,Singular,NA,NA,NA,Japanese,Yes,No,No,0.6837369865667673,L2L,4th/5th,9,0.3333333333333333
H27,L2L 4th/5th,5,11,133,3,6,4,8,Production,Prod-15,NA,NA,NA,NA,NA,NA,poniendo en una mesa,Omission,Clitic,Masculine,Plural,NA,NA,NA,Japanese,Yes,No,No,0.6837369865667673,L2L,4th/5th,9,0.3333333333333333
H27,L2L 4th/5th,5,11,133,3,6,4,8,Production,Prod-17,1,1,1,NA,NA,NA,comiendolas,NA,Clitic,Feminine,Plural,NA,NA,NA,Japanese,Yes,No,No,0.6837369865667673,L2L,4th/5th,9,0.3333333333333333
H27,L2L 4th/5th,5,11,133,3,6,4,8,Production,Prod-19,NA,NA,NA,NA,NA,NA,estan cocinando,Omission,Clitic,Masculine,Singular,NA,NA,NA,Japanese,Yes,No,No,0.6837369865667673,L2L,4th/5th,9,0.3333333333333333
H27,L2L 4th/5th,5,11,133,3,6,4,8,Production,Prod-21,NA,NA,NA,1,1,NA,cerrando la puerta,DP,Clitic,Feminine,Singular,NA,NA,NA,Japanese,Yes,No,No,0.6837369865667673,L2L,4th/5th,9,0.3333333333333333
H27,L2L 4th/5th,5,11,133,3,6,4,8,Production,Prod-23,NA,NA,NA,1,1,NA,jugando los instrumentos,DP,Clitic,Masculine,Plural,NA,NA,NA,Japanese,Yes,No,No,0.6837369865667673,L2L,4th/5th,9,0.3333333333333333
H27,L2L 4th/5th,5,11,133,3,6,4,8,Production,Prod-25,NA,NA,NA,1,1,NA,se pone la mascara,DP,Clitic,Feminine,Plural,NA,NA,NA,Japanese,Yes,No,No,0.6837369865667673,L2L,4th/5th,9,0.3333333333333333
H28,L2L 4th/5th,5,NA,139,2,4,NA,8,Production,Prod-03,NA,NA,NA,NA,NA,Se,se rompen,se,Clitic,Masculine,Singular,NA,NA,NA,"French, Turkish",Yes,Yes,Yes,0.6837369865667673,L2L,4th/5th,6,0.3333333333333333
H28,L2L 4th/5th,5,NA,139,2,4,NA,8,Production,Prod-05,NA,NA,NA,NA,NA,Se,se contan,se,Clitic,Feminine,Singular,NA,NA,NA,"French, Turkish",Yes,Yes,Yes,0.6837369865667673,L2L,4th/5th,6,0.3333333333333333
H28,L2L 4th/5th,5,NA,139,2,4,NA,8,Production,Prod-07,NA,NA,NA,NA,NA,Se,se cuentan,se,Clitic,Masculine,Plural,NA,NA,NA,"French, Turkish",Yes,Yes,Yes,0.6837369865667673,L2L,4th/5th,6,0.3333333333333333
H28,L2L 4th/5th,5,NA,139,2,4,NA,8,Production,Prod-09,NA,NA,NA,NA,NA,Se,se quitan,se,Clitic,Feminine,Plural,NA,NA,NA,"French, Turkish",Yes,Yes,Yes,0.6837369865667673,L2L,4th/5th,6,0.3333333333333333
H28,L2L 4th/5th,5,NA,139,2,4,NA,8,Production,Prod-11,NA,NA,NA,NA,NA,Se,se limpia,se,Clitic,Masculine,Singular,NA,NA,NA,"French, Turkish",Yes,Yes,Yes,0.6837369865667673,L2L,4th/5th,6,0.3333333333333333
H28,L2L 4th/5th,5,NA,139,2,4,NA,8,Production,Prod-13,NA,NA,NA,NA,NA,Se,se escuchan,se,Clitic,Feminine,Singular,NA,NA,NA,"French, Turkish",Yes,Yes,Yes,0.6837369865667673,L2L,4th/5th,6,0.3333333333333333
H28,L2L 4th/5th,5,NA,139,2,4,NA,8,Production,Prod-15,NA,NA,NA,NA,NA,Se,se ponen en la mesa,se,Clitic,Masculine,Plural,NA,NA,NA,"French, Turkish",Yes,Yes,Yes,0.6837369865667673,L2L,4th/5th,6,0.3333333333333333
H28,L2L 4th/5th,5,NA,139,2,4,NA,8,Production,Prod-17,NA,NA,NA,NA,NA,Se,se comen,se,Clitic,Feminine,Plural,NA,NA,NA,"French, Turkish",Yes,Yes,Yes,0.6837369865667673,L2L,4th/5th,6,0.3333333333333333
H28,L2L 4th/5th,5,NA,139,2,4,NA,8,Production,Prod-19,NA,NA,NA,NA,NA,NA,se estan haciendo en comida,DP,Clitic,Masculine,Singular,NA,NA,NA,"French, Turkish",Yes,Yes,Yes,0.6837369865667673,L2L,4th/5th,6,0.3333333333333333
H28,L2L 4th/5th,5,NA,139,2,4,NA,8,Production,Prod-21,NA,NA,NA,NA,NA,Se,se cierran,se,Clitic,Feminine,Singular,NA,NA,NA,"French, Turkish",Yes,Yes,Yes,0.6837369865667673,L2L,4th/5th,6,0.3333333333333333
H28,L2L 4th/5th,5,NA,139,2,4,NA,8,Production,Prod-23,NA,NA,NA,NA,NA,Se,se juegan,se,Clitic,Masculine,Plural,NA,NA,NA,"French, Turkish",Yes,Yes,Yes,0.6837369865667673,L2L,4th/5th,6,0.3333333333333333
H28,L2L 4th/5th,5,NA,139,2,4,NA,8,Production,Prod-25,NA,NA,NA,NA,NA,Se,se ponen,se,Clitic,Feminine,Plural,NA,NA,NA,"French, Turkish",Yes,Yes,Yes,0.6837369865667673,L2L,4th/5th,6,0.3333333333333333
H29,L2L 4th/5th,5,11,138,3,3,3,7,Production,Prod-03,NA,NA,NA,NA,NA,ENGLISH OBJ,rompe el balloon,DP,Clitic,Masculine,Singular,NA,NA,NA,"Ukrainian, Russian",Yes,Yes,Yes,0.08546712332084612,L2L,4th/5th,6,0.5
H29,L2L 4th/5th,5,11,138,3,3,3,7,Production,Prod-05,NA,NA,NA,1,1,NA,comen la pizza,DP,Clitic,Feminine,Singular,NA,NA,NA,"Ukrainian, Russian",Yes,Yes,Yes,0.08546712332084612,L2L,4th/5th,6,0.5
H29,L2L 4th/5th,5,11,138,3,3,3,7,Production,Prod-07,NA,NA,NA,1,1,NA,cuentan los numeros,DP,Clitic,Masculine,Plural,NA,NA,NA,"Ukrainian, Russian",Yes,Yes,Yes,0.08546712332084612,L2L,4th/5th,6,0.5
H29,L2L 4th/5th,5,11,138,3,3,3,7,Production,Prod-09,NA,NA,NA,NA,NA,POSSESSIVE,sus chaquetas,DP,Clitic,Feminine,Plural,NA,NA,NA,"Ukrainian, Russian",Yes,Yes,Yes,0.08546712332084612,L2L,4th/5th,6,0.5
H29,L2L 4th/5th,5,11,138,3,3,3,7,Production,Prod-11,NA,NA,NA,1,1,BOTH,le dan un baño,DP,Clitic,Masculine,Singular,NA,NA,NA,"Ukrainian, Russian",Yes,Yes,Yes,0.08546712332084612,L2L,4th/5th,6,0.5
H29,L2L 4th/5th,5,11,138,3,3,3,7,Production,Prod-13,NA,NA,NA,1,1,NA,escuchan la musica,DP,Clitic,Feminine,Singular,NA,NA,NA,"Ukrainian, Russian",Yes,Yes,Yes,0.08546712332084612,L2L,4th/5th,6,0.5
H29,L2L 4th/5th,5,11,138,3,3,3,7,Production,Prod-15,NA,NA,NA,1,1,Dative,le ponen los libros,DP,Clitic,Masculine,Plural,NA,NA,NA,"Ukrainian, Russian",Yes,Yes,Yes,0.08546712332084612,L2L,4th/5th,6,0.5
H29,L2L 4th/5th,5,11,138,3,3,3,7,Production,Prod-17,NA,NA,NA,1,1,NA,comen las galletas,DP,Clitic,Feminine,Plural,NA,NA,NA,"Ukrainian, Russian",Yes,Yes,Yes,0.08546712332084612,L2L,4th/5th,6,0.5
H29,L2L 4th/5th,5,11,138,3,3,3,7,Production,Prod-19,NA,NA,NA,0,1,Dative,le ponen la pez,DP,Clitic,Masculine,Singular,NA,NA,NA,"Ukrainian, Russian",Yes,Yes,Yes,0.08546712332084612,L2L,4th/5th,6,0.5
H29,L2L 4th/5th,5,11,138,3,3,3,7,Production,Prod-21,NA,NA,NA,1,1,NA,cerrar la puerta,DP,Clitic,Feminine,Singular,NA,NA,NA,"Ukrainian, Russian",Yes,Yes,Yes,0.08546712332084612,L2L,4th/5th,6,0.5
H29,L2L 4th/5th,5,11,138,3,3,3,7,Production,Prod-23,NA,NA,NA,1,1,NA,juegan los instrumentos,DP,Clitic,Masculine,Plural,NA,NA,NA,"Ukrainian, Russian",Yes,Yes,Yes,0.08546712332084612,L2L,4th/5th,6,0.5
H29,L2L 4th/5th,5,11,138,3,3,3,7,Production,Prod-25,NA,NA,NA,1,1,NA,poner la mascara,DP,Clitic,Feminine,Plural,NA,NA,NA,"Ukrainian, Russian",Yes,Yes,Yes,0.08546712332084612,L2L,4th/5th,6,0.5
H30,L2L 4th/5th,5,NA,140,2,5,NA,6,Production,Prod-03,NA,NA,NA,1,1,NA,rompen el globo,DP,Clitic,Masculine,Singular,NA,NA,NA,L2 learner,L2,L2,L2,-0.5128027399250751,L2L,4th/5th,7,0.2857142857142857
H30,L2L 4th/5th,5,NA,140,2,5,NA,6,Production,Prod-05,NA,NA,NA,NA,NA,NA,rompe en 2 para comer,Omission,Clitic,Feminine,Singular,NA,NA,NA,L2 learner,L2,L2,L2,-0.5128027399250751,L2L,4th/5th,7,0.2857142857142857
H30,L2L 4th/5th,5,NA,140,2,5,NA,6,Production,Prod-07,NA,NA,NA,NA,NA,NA,estan contando,Omission,Clitic,Masculine,Plural,NA,NA,NA,L2 learner,L2,L2,L2,-0.5128027399250751,L2L,4th/5th,7,0.2857142857142857
H30,L2L 4th/5th,5,NA,140,2,5,NA,6,Production,Prod-09,NA,NA,NA,0,1,NA,se ponen los chaquetas,DP,Clitic,Feminine,Plural,NA,NA,NA,L2 learner,L2,L2,L2,-0.5128027399250751,L2L,4th/5th,7,0.2857142857142857
H30,L2L 4th/5th,5,NA,140,2,5,NA,6,Production,Prod-11,NA,NA,NA,1,1,NA,lavar el perro,DP,Clitic,Masculine,Singular,NA,NA,NA,L2 learner,L2,L2,L2,-0.5128027399250751,L2L,4th/5th,7,0.2857142857142857
