Part_ID,Cohort,Session,Group,Grade,Age,Months_at_Start,AoA_SPA,AoA_ENG,SPA_Use,SPA_Contexts,ENG_Contexts,Langs,BESA_Score,Home_Lang_Group,HL_DOM,HL_Gender,HL_Subj,Task,Item,Accuracy,Accuracy_Clit_Gen,Accuracy_Clit_Num,Accuracy_DP_Gen,Accuracy_DP_Num,Questions,Initial_Response,Error_Type,Structure,Gender,Number,Verb,Verb_Freq,Verb_Type,BESA_Std,Speaker_Group,Age_Group,Contexts,SPA_Pct
H02,1,1,L2L 7th/8th,8,NA,175,NA,NA,NA,2,4,NA,8,L2 learner,L2,L2,L2,Forced Choice,FCT-03,0,NA,NA,NA,NA,NA,NA,NA,Clitic,Masculine,Singular,NA,NA,NA,0.5450539374761159,L2L,7th/8th,6,0.3333333333333333
H02,1,1,L2L 7th/8th,8,NA,175,NA,NA,NA,2,4,NA,8,L2 learner,L2,L2,L2,Forced Choice,FCT-05,0,NA,NA,NA,NA,NA,NA,NA,Clitic,Feminine,Singular,NA,NA,NA,0.5450539374761159,L2L,7th/8th,6,0.3333333333333333
H02,1,1,L2L 7th/8th,8,NA,175,NA,NA,NA,2,4,NA,8,L2 learner,L2,L2,L2,Forced Choice,FCT-07,1,NA,NA,NA,NA,NA,NA,NA,Clitic,Masculine,Plural,NA,NA,NA,0.5450539374761159,L2L,7th/8th,6,0.3333333333333333
H02,1,1,L2L 7th/8th,8,NA,175,NA,NA,NA,2,4,NA,8,L2 learner,L2,L2,L2,Forced Choice,FCT-09,1,NA,NA,NA,NA,NA,NA,NA,Clitic,Feminine,Plural,NA,NA,NA,0.5450539374761159,L2L,7th/8th,6,0.3333333333333333
H02,1,1,L2L 7th/8th,8,NA,175,NA,NA,NA,2,4,NA,8,L2 learner,L2,L2,L2,Forced Choice,FCT-11,0,NA,NA,NA,NA,NA,NA,NA,Clitic,Masculine,Singular,NA,NA,NA,0.5450539374761159,L2L,7th/8th,6,0.3333333333333333
H02,1,1,L2L 7th/8th,8,NA,175,NA,NA,NA,2,4,NA,8,L2 learner,L2,L2,L2,Forced Choice,FCT-13,1,NA,NA,NA,NA,NA,NA,NA,Clitic,Feminine,Singular,NA,NA,NA,0.5450539374761159,L2L,7th/8th,6,0.3333333333333333
H02,1,1,L2L 7th/8th,8,NA,175,NA,NA,NA,2,4,NA,8,L2 learner,L2,L2,L2,Forced Choice,FCT-15,0,NA,NA,NA,NA,NA,NA,NA,Clitic,Masculine,Plural,NA,NA,NA,0.5450539374761159,L2L,7th/8th,6,0.3333333333333333
H02,1,1,L2L 7th/8th,8,NA,175,NA,NA,NA,2,4,NA,8,L2 learner,L2,L2,L2,Forced Choice,FCT-17,1,NA,NA,NA,NA,NA,NA,NA,Clitic,Feminine,Plural,NA,NA,NA,0.5450539374761159,L2L,7th/8th,6,0.3333333333333333
H02,1,1,L2L 7th/8th,8,NA,175,NA,NA,NA,2,4,NA,8,L2 learner,L2,L2,L2,Forced Choice,FCT-19,1,NA,NA,NA,NA,NA,NA,NA,Clitic,Masculine,Singular,NA,NA,NA,0.5450539374761159,L2L,7th/8th,6,0.3333333333333333
H02,1,1,L2L 7th/8th,8,NA,175,NA,NA,NA,2,4,NA,8,L2 learner,L2,L2,L2,Forced Choice,FCT-21,1,NA,NA,NA,NA,NA,NA,NA,Clitic,Feminine,Singular,NA,NA,NA,0.5450539374761159,L2L,7th/8th,6,0.3333333333333333
H02,1,1,L2L 7th/8th,8,NA,175,NA,NA,NA,2,4,NA,8,L2 learner,L2,L2,L2,Forced Choice,FCT-23,1,NA,NA,NA,NA,NA,NA,NA,Clitic,Masculine,Plural,NA,NA,NA,0.5450539374761159,L2L,7th/8th,6,0.3333333333333333
H02,1,1,L2L 7th/8th,8,NA,175,NA,NA,NA,2,4,NA,8,L2 learner,L2,L2,L2,Forced Choice,FCT-25,0,NA,NA,NA,NA,NA,NA,NA,Clitic,Feminine,Plural,NA,NA,NA,0.5450539374761159,L2L,7th/8th,6,0.3333333333333333
H03,1,1,L2L 7th/8th,8,14,170,NA,NA,NA,2,4,3,8,Portuguese,No,Yes,Yes,Forced Choice,FCT-03,1,NA,NA,NA,NA,NA,NA,NA,Clitic,Masculine,Singular,NA,NA,NA,0.5450539374761159,L2L,7th/8th,6,0.3333333333333333
H03,1,1,L2L 7th/8th,8,14,170,NA,NA,NA,2,4,3,8,Portuguese,No,Yes,Yes,Forced Choice,FCT-05,0,NA,NA,NA,NA,NA,NA,NA,Clitic,Feminine,Singular,NA,NA,NA,0.5450539374761159,L2L,7th/8th,6,0.3333333333333333
