Part_ID,Cohort,Session,Group,Grade,Age,Months_at_Start,AoA_SPA,AoA_ENG,SPA_Use,SPA_Contexts,ENG_Contexts,Langs,BESA_Score,Home_Lang_Group,HL_DOM,HL_Gender,HL_Subj,Task,Item,Accuracy,Accuracy_Clit_Gen,Accuracy_Clit_Num,Accuracy_DP_Gen,Accuracy_DP_Num,Questions,Initial_Response,Error_Type,Structure,Gender,Number,Verb,Verb_Freq,Verb_Type,BESA_Std,Speaker_Group,Age_Group,Contexts,SPA_Pct
H06,1,1,L2L 7th/8th,8,NA,174,NA,NA,NA,2,4,NA,8,L2 learner,L2,L2,L2,Production,Prod-24,NA,NA,NA,NA,NA,NA,están haciendo música,Omission,DOM,Feminine,Plural,NA,NA,NA,0.5450539374761159,L2L,7th/8th,6,0.3333333333333333
H06,1,1,L2L 7th/8th,8,NA,174,NA,NA,NA,2,4,NA,8,L2 learner,L2,L2,L2,Production,Prod-27,NA,NA,NA,NA,NA,NA,ver la televisión,Omission,DOM,Feminine,Plural,NA,NA,NA,0.5450539374761159,L2L,7th/8th,6,0.3333333333333333
H08,1,1,L2L 7th/8th,8,NA,168,NA,NA,NA,1,6,NA,8,"Hindi, Mandarin",Yes,Yes,Yes,Production,Prod-01,1,NA,NA,NA,NA,NA,a su niño,NA,DOM,Masculine,Singular,NA,NA,NA,0.5450539374761159,L2L,7th/8th,7,0.14285714285714285
H08,1,1,L2L 7th/8th,8,NA,168,NA,NA,NA,1,6,NA,8,"Hindi, Mandarin",Yes,Yes,Yes,Production,Prod-04,0,NA,NA,NA,NA,NA,ve su niño,Omission,DOM,Masculine,Singular,NA,NA,NA,0.5450539374761159,L2L,7th/8th,7,0.14285714285714285
H08,1,1,L2L 7th/8th,8,NA,168,NA,NA,NA,1,6,NA,8,"Hindi, Mandarin",Yes,Yes,Yes,Production,Prod-08,0,NA,NA,NA,NA,NA,ve su nieta y un perro,Omission,DOM,Feminine,Singular,NA,NA,NA,0.5450539374761159,L2L,7th/8th,7,0.14285714285714285
H08,1,1,L2L 7th/8th,8,NA,168,NA,NA,NA,1,6,NA,8,"Hindi, Mandarin",Yes,Yes,Yes,Production,Prod-12,0,NA,NA,NA,NA,NA,ve su niño,Omission,DOM,Masculine,Singular,NA,NA,NA,0.5450539374761159,L2L,7th/8th,7,0.14285714285714285
H08,1,1,L2L 7th/8th,8,NA,168,NA,NA,NA,1,6,NA,8,"Hindi, Mandarin",Yes,Yes,Yes,Production,Prod-16,0,NA,NA,NA,NA,NA,ve su bebé,Omission,DOM,Masculine,Singular,NA,NA,NA,0.5450539374761159,L2L,7th/8th,7,0.14285714285714285
H08,1,1,L2L 7th/8th,8,NA,168,NA,NA,NA,1,6,NA,8,"Hindi, Mandarin",Yes,Yes,Yes,Production,Prod-20,0,NA,NA,NA,NA,NA,a la niña,NA,DOM,Feminine,Singular,NA,NA,NA,0.5450539374761159,L2L,7th/8th,7,0.14285714285714285
H08,1,1,L2L 7th/8th,8,NA,168,NA,NA,NA,1,6,NA,8,"Hindi, Mandarin",Yes,Yes,Yes,Production,Prod-24,0,NA,NA,NA,NA,DOM but no determiner,ve a niñas,NA,DOM,Feminine,Plural,NA,NA,NA,0.5450539374761159,L2L,7th/8th,7,0.14285714285714285
H08,1,1,L2L 7th/8th,8,NA,168,NA,NA,NA,1,6,NA,8,"Hindi, Mandarin",Yes,Yes,Yes,Production,Prod-27,1,NA,NA,NA,NA,NA,ve su niña,Omission,DOM,Feminine,Plural,NA,NA,NA,0.5450539374761159,L2L,7th/8th,7,0.14285714285714285
H09,1,1,L2L 7th/8th,8,NA,168,NA,NA,NA,1,4,NA,7,L2 learner,L2,L2,L2,Production,Prod-01,NA,NA,NA,NA,NA,NA,no sabe,Other,DOM,Masculine,Singular,NA,NA,NA,-0.06813174218451237,L2L,7th/8th,5,0.2
H09,1,1,L2L 7th/8th,8,NA,168,NA,NA,NA,1,4,NA,7,L2 learner,L2,L2,L2,Production,Prod-04,1,NA,NA,NA,NA,NA,dar beso a niña,Omission,DOM,Masculine,Singular,NA,NA,NA,-0.06813174218451237,L2L,7th/8th,5,0.2
H09,1,1,L2L 7th/8th,8,NA,168,NA,NA,NA,1,4,NA,7,L2 learner,L2,L2,L2,Production,Prod-08,0,NA,NA,NA,NA,NA,el niña empujando,Omission,DOM,Feminine,Singular,NA,NA,NA,-0.06813174218451237,L2L,7th/8th,5,0.2
H09,1,1,L2L 7th/8th,8,NA,168,NA,NA,NA,1,4,NA,7,L2 learner,L2,L2,L2,Production,Prod-12,0,NA,NA,NA,NA,NA,el niño,Omission,DOM,Masculine,Singular,NA,NA,NA,-0.06813174218451237,L2L,7th/8th,5,0.2
H09,1,1,L2L 7th/8th,8,NA,168,NA,NA,NA,1,4,NA,7,L2 learner,L2,L2,L2,Production,Prod-16,0,NA,NA,NA,NA,NA,el bebé,Omission,DOM,Masculine,Singular,NA,NA,NA,-0.06813174218451237,L2L,7th/8th,5,0.2
H09,1,1,L2L 7th/8th,8,NA,168,NA,NA,NA,1,4,NA,7,L2 learner,L2,L2,L2,Production,Prod-20,0,NA,NA,NA,NA,NA,la niña,Omission,DOM,Feminine,Singular,NA,NA,NA,-0.06813174218451237,L2L,7th/8th,5,0.2
H09,1,1,L2L 7th/8th,8,NA,168,NA,NA,NA,1,4,NA,7,L2 learner,L2,L2,L2,Production,Prod-24,0,NA,NA,NA,NA,NA,las niñas,Omission,DOM,Feminine,Plural,NA,NA,NA,-0.06813174218451237,L2L,7th/8th,5,0.2
H09,1,1,L2L 7th/8th,8,NA,168,NA,NA,NA,1,4,NA,7,L2 learner,L2,L2,L2,Production,Prod-27,0,NA,NA,NA,NA,NA,las niñas,Omission,DOM,Feminine,Plural,NA,NA,NA,-0.06813174218451237,L2L,7th/8th,5,0.2
H10,1,1,L2L 7th/8th,8,NA,173,NA,NA,NA,2,4,3,8,Russian,No,Yes,Yes,Production,Prod-01,1,NA,NA,NA,NA,NA,ve a un niño,NA,DOM,Masculine,Singular,NA,NA,NA,0.5450539374761159,L2L,7th/8th,6,0.3333333333333333
H10,1,1,L2L 7th/8th,8,NA,173,NA,NA,NA,2,4,3,8,Russian,No,Yes,Yes,Production,Prod-04,1,NA,NA,NA,NA,NA,puede ver a su hijo,NA,DOM,Masculine,Singular,NA,NA,NA,0.5450539374761159,L2L,7th/8th,6,0.3333333333333333
H10,1,1,L2L 7th/8th,8,NA,173,NA,NA,NA,2,4,3,8,Russian,No,Yes,Yes,Production,Prod-08,1,NA,NA,NA,NA,NA,puede ver a una niña,NA,DOM,Feminine,Singular,NA,NA,NA,0.5450539374761159,L2L,7th/8th,6,0.3333333333333333
H10,1,1,L2L 7th/8th,8,NA,173,NA,NA,NA,2,4,3,8,Russian,No,Yes,Yes,Production,Prod-12,1,NA,NA,NA,NA,NA,al niño,NA,DOM,Masculine,Singular,NA,NA,NA,0.5450539374761159,L2L,7th/8th,6,0.3333333333333333
H10,1,1,L2L 7th/8th,8,NA,173,NA,NA,NA,2,4,3,8,Russian,No,Yes,Yes,Production,Prod-16,1,NA,NA,NA,NA,NA,ve a su hijo,NA,DOM,Masculine,Singular,NA,NA,NA,0.5450539374761159,L2L,7th/8th,6,0.3333333333333333
H10,1,1,L2L 7th/8th,8,NA,173,NA,NA,NA,2,4,3,8,Russian,No,Yes,Yes,Production,Prod-20,1,NA,NA,NA,NA,NA,a una niña,NA,DOM,Feminine,Singular,NA,NA,NA,0.5450539374761159,L2L,7th/8th,6,0.3333333333333333
H10,1,1,L2L 7th/8th,8,NA,173,NA,NA,NA,2,4,3,8,Russian,No,Yes,Yes,Production,Prod-24,1,NA,NA,NA,NA,NA,puede ver a dos niñas,NA,DOM,Feminine,Plural,NA,NA,NA,0.5450539374761159,L2L,7th/8th,6,0.3333333333333333
H10,1,1,L2L 7th/8th,8,NA,173,NA,NA,NA,2,4,3,8,Russian,No,Yes,Yes,Production,Prod-27,1,NA,NA,NA,NA,Clitic doubling,la puede ver a las niñas,NA,DOM,Feminine,Plural,NA,NA,NA,0.5450539374761159,L2L,7th/8th,6,0.3333333333333333
H11,1,1,L2L 7th/8th,8,NA,173,NA,NA,NA,2,4,3,8,Russian,No,Yes,Yes,Production,Prod-01,1,NA,NA,NA,NA,NA,ve a un niño,NA,DOM,Masculine,Singular,NA,NA,NA,0.5450539374761159,L2L,7th/8th,6,0.3333333333333333
H11,1,1,L2L 7th/8th,8,NA,173,NA,NA,NA,2,4,3,8,Russian,No,Yes,Yes,Production,Prod-04,1,NA,NA,NA,NA,NA,ve a su hijo,NA,DOM,Masculine,Singular,NA,NA,NA,0.5450539374761159,L2L,7th/8th,6,0.3333333333333333
H11,1,1,L2L 7th/8th,8,NA,173,NA,NA,NA,2,4,3,8,Russian,No,Yes,Yes,Production,Prod-08,1,NA,NA,NA,NA,NA,ve a su nieta,NA,DOM,Feminine,Singular,NA,NA,NA,0.5450539374761159,L2L,7th/8th,6,0.3333333333333333
H11,1,1,L2L 7th/8th,8,NA,173,NA,NA,NA,2,4,3,8,Russian,No,Yes,Yes,Production,Prod-12,1,NA,NA,NA,NA,NA,ve a un niño,NA,DOM,Masculine,Singular,NA,NA,NA,0.5450539374761159,L2L,7th/8th,6,0.3333333333333333
H11,1,1,L2L 7th/8th,8,NA,173,NA,NA,NA,2,4,3,8,Russian,No,Yes,Yes,Production,Prod-16,1,NA,NA,NA,NA,NA,ve a su hijo,NA,DOM,Masculine,Singular,NA,NA,NA,0.5450539374761159,L2L,7th/8th,6,0.3333333333333333
H11,1,1,L2L 7th/8th,8,NA,173,NA,NA,NA,2,4,3,8,Russian,No,Yes,Yes,Production,Prod-20,1,NA,NA,NA,NA,NA,ve a una niña asustada,NA,DOM,Feminine,Singular,NA,NA,NA,0.5450539374761159,L2L,7th/8th,6,0.3333333333333333
H11,1,1,L2L 7th/8th,8,NA,173,NA,NA,NA,2,4,3,8,Russian,No,Yes,Yes,Production,Prod-24,1,NA,NA,1,1,NA,ve a las niñas,NA,DOM,Feminine,Plural,NA,NA,NA,0.5450539374761159,L2L,7th/8th,6,0.3333333333333333
H11,1,1,L2L 7th/8th,8,NA,173,NA,NA,NA,2,4,3,8,Russian,No,Yes,Yes,Production,Prod-27,1,NA,NA,NA,NA,NA,ve a las niñas,NA,DOM,Feminine,Plural,NA,NA,NA,0.5450539374761159,L2L,7th/8th,6,0.3333333333333333
H12,1,1,L2L 7th/8th,8,NA,174,NA,NA,NA,2,2,NA,5,L2 learner,L2,L2,L2,Production,Prod-01,0,NA,NA,NA,NA,NA,el niño,Omission,DOM,Masculine,Singular,NA,NA,NA,-1.2945031015057689,L2L,7th/8th,4,0.5
H12,1,1,L2L 7th/8th,8,NA,174,NA,NA,NA,2,2,NA,5,L2 learner,L2,L2,L2,Production,Prod-04,0,NA,NA,NA,NA,NA,el chico,Omission,DOM,Masculine,Singular,NA,NA,NA,-1.2945031015057689,L2L,7th/8th,4,0.5
H12,1,1,L2L 7th/8th,8,NA,174,NA,NA,NA,2,2,NA,5,L2 learner,L2,L2,L2,Production,Prod-08,0,NA,NA,NA,NA,NA,la chica/ el perro,Omission,DOM,Feminine,Singular,NA,NA,NA,-1.2945031015057689,L2L,7th/8th,4,0.5
H12,1,1,L2L 7th/8th,8,NA,174,NA,NA,NA,2,2,NA,5,L2 learner,L2,L2,L2,Production,Prod-12,0,NA,NA,NA,NA,NA,el niño,Omission,DOM,Masculine,Singular,NA,NA,NA,-1.2945031015057689,L2L,7th/8th,4,0.5
H12,1,1,L2L 7th/8th,8,NA,174,NA,NA,NA,2,2,NA,5,L2 learner,L2,L2,L2,Production,Prod-16,0,NA,NA,NA,NA,NA,la bebé,Omission,DOM,Masculine,Singular,NA,NA,NA,-1.2945031015057689,L2L,7th/8th,4,0.5
H12,1,1,L2L 7th/8th,8,NA,174,NA,NA,NA,2,2,NA,5,L2 learner,L2,L2,L2,Production,Prod-20,1,NA,NA,NA,NA,NA,a niña,NA,DOM,Feminine,Singular,NA,NA,NA,-1.2945031015057689,L2L,7th/8th,4,0.5
H12,1,1,L2L 7th/8th,8,NA,174,NA,NA,NA,2,2,NA,5,L2 learner,L2,L2,L2,Production,Prod-24,0,NA,NA,NA,NA,NA,los dos niñas,Omission,DOM,Feminine,Plural,NA,NA,NA,-1.2945031015057689,L2L,7th/8th,4,0.5
H12,1,1,L2L 7th/8th,8,NA,174,NA,NA,NA,2,2,NA,5,L2 learner,L2,L2,L2,Production,Prod-27,0,NA,NA,NA,NA,NA,las dos niñas,Omission,DOM,Feminine,Plural,NA,NA,NA,-1.2945031015057689,L2L,7th/8th,4,0.5
H13,1,1,L2L 7th/8th,8,NA,173,NA,NA,NA,3,4,NA,8,"Bulgarian, Russian",No,Yes,Yes,Production,Prod-01,1,NA,NA,NA,NA,NA,a su niño,NA,DOM,Masculine,Singular,NA,NA,NA,0.5450539374761159,L2L,7th/8th,7,0.42857142857142855
H13,1,1,L2L 7th/8th,8,NA,173,NA,NA,NA,3,4,NA,8,"Bulgarian, Russian",No,Yes,Yes,Production,Prod-04,1,NA,NA,NA,NA,NA,a su hijo,NA,DOM,Masculine,Singular,NA,NA,NA,0.5450539374761159,L2L,7th/8th,7,0.42857142857142855
H13,1,1,L2L 7th/8th,8,NA,173,NA,NA,NA,3,4,NA,8,"Bulgarian, Russian",No,Yes,Yes,Production,Prod-08,1,NA,NA,NA,NA,NA,a su nieta,NA,DOM,Feminine,Singular,NA,NA,NA,0.5450539374761159,L2L,7th/8th,7,0.42857142857142855
H13,1,1,L2L 7th/8th,8,NA,173,NA,NA,NA,3,4,NA,8,"Bulgarian, Russian",No,Yes,Yes,Production,Prod-12,1,NA,NA,NA,NA,NA,al niño,NA,DOM,Masculine,Singular,NA,NA,NA,0.5450539374761159,L2L,7th/8th,7,0.42857142857142855
H13,1,1,L2L 7th/8th,8,NA,173,NA,NA,NA,3,4,NA,8,"Bulgarian, Russian",No,Yes,Yes,Production,Prod-16,1,NA,NA,NA,NA,NA,a su bebé,NA,DOM,Masculine,Singular,NA,NA,NA,0.5450539374761159,L2L,7th/8th,7,0.42857142857142855
H13,1,1,L2L 7th/8th,8,NA,173,NA,NA,NA,3,4,NA,8,"Bulgarian, Russian",No,Yes,Yes,Production,Prod-20,0,NA,NA,NA,NA,NA,la niña,Omission,DOM,Feminine,Singular,NA,NA,NA,0.5450539374761159,L2L,7th/8th,7,0.42857142857142855
H13,1,1,L2L 7th/8th,8,NA,173,NA,NA,NA,3,4,NA,8,"Bulgarian, Russian",No,Yes,Yes,Production,Prod-24,1,NA,NA,NA,NA,NA,a las niñas,NA,DOM,Feminine,Plural,NA,NA,NA,0.5450539374761159,L2L,7th/8th,7,0.42857142857142855
H13,1,1,L2L 7th/8th,8,NA,173,NA,NA,NA,3,4,NA,8,"Bulgarian, Russian",No,Yes,Yes,Production,Prod-27,1,NA,NA,NA,NA,NA,a las niñas,NA,DOM,Feminine,Plural,NA,NA,NA,0.5450539374761159,L2L,7th/8th,7,0.42857142857142855
H14,1,1,L2L 7th/8th,8,NA,172,NA,NA,NA,2,4,NA,8,L2 learner,L2,L2,L2,Production,Prod-01,0,NA,NA,NA,NA,NA,la niña o el niño,Omission,DOM,Masculine,Singular,NA,NA,NA,0.5450539374761159,L2L,7th/8th,6,0.3333333333333333
H14,1,1,L2L 7th/8th,8,NA,172,NA,NA,NA,2,4,NA,8,L2 learner,L2,L2,L2,Production,Prod-04,0,NA,NA,NA,NA,NA,ve el niño,Omission,DOM,Masculine,Singular,NA,NA,NA,0.5450539374761159,L2L,7th/8th,6,0.3333333333333333
H14,1,1,L2L 7th/8th,8,NA,172,NA,NA,NA,2,4,NA,8,L2 learner,L2,L2,L2,Production,Prod-08,0,NA,NA,NA,NA,NA,ve una nieta y perro,Omission,DOM,Feminine,Singular,NA,NA,NA,0.5450539374761159,L2L,7th/8th,6,0.3333333333333333
H14,1,1,L2L 7th/8th,8,NA,172,NA,NA,NA,2,4,NA,8,L2 learner,L2,L2,L2,Production,Prod-12,0,NA,NA,NA,NA,NA,un niño,Omission,DOM,Masculine,Singular,NA,NA,NA,0.5450539374761159,L2L,7th/8th,6,0.3333333333333333
H14,1,1,L2L 7th/8th,8,NA,172,NA,NA,NA,2,4,NA,8,L2 learner,L2,L2,L2,Production,Prod-16,0,NA,NA,NA,NA,NA,ve una bebé,Omission,DOM,Masculine,Singular,NA,NA,NA,0.5450539374761159,L2L,7th/8th,6,0.3333333333333333
H14,1,1,L2L 7th/8th,8,NA,172,NA,NA,NA,2,4,NA,8,L2 learner,L2,L2,L2,Production,Prod-20,0,NA,NA,NA,NA,NA,la niña,Omission,DOM,Feminine,Singular,NA,NA,NA,0.5450539374761159,L2L,7th/8th,6,0.3333333333333333
H14,1,1,L2L 7th/8th,8,NA,172,NA,NA,NA,2,4,NA,8,L2 learner,L2,L2,L2,Production,Prod-24,0,NA,NA,NA,NA,NA,dos niñas,Omission,DOM,Feminine,Plural,NA,NA,NA,0.5450539374761159,L2L,7th/8th,6,0.3333333333333333
H14,1,1,L2L 7th/8th,8,NA,172,NA,NA,NA,2,4,NA,8,L2 learner,L2,L2,L2,Production,Prod-27,0,NA,NA,NA,NA,NA,dos niñas,Omission,DOM,Feminine,Plural,NA,NA,NA,0.5450539374761159,L2L,7th/8th,6,0.3333333333333333
H16,1,1,L2L 7th/8th,8,NA,165,NA,NA,NA,2,5,NA,7,L2 learner,L2,L2,L2,Production,Prod-01,0,NA,NA,NA,NA,NA,la chica,Omission,DOM,Masculine,Singular,NA,NA,NA,-0.06813174218451237,L2L,7th/8th,7,0.2857142857142857
H16,1,1,L2L 7th/8th,8,NA,165,NA,NA,NA,2,5,NA,7,L2 learner,L2,L2,L2,Production,Prod-04,0,NA,NA,NA,NA,NA,el chico,Omission,DOM,Masculine,Singular,NA,NA,NA,-0.06813174218451237,L2L,7th/8th,7,0.2857142857142857
H16,1,1,L2L 7th/8th,8,NA,165,NA,NA,NA,2,5,NA,7,L2 learner,L2,L2,L2,Production,Prod-08,0,NA,NA,NA,NA,NA,la chica y el perro,Omission,DOM,Feminine,Singular,NA,NA,NA,-0.06813174218451237,L2L,7th/8th,7,0.2857142857142857
