Part_ID,Group,Grade,Age,Months,SPA_Score,ENG_Score,Langs,BESA_Score,Task,Item,Accuracy,Accuracy_Clit_Gen,Accuracy_Clit_Num,Accuracy_DP_Gen,Accuracy_DP_Num,Questions,Response,Error_Type,Structure,Gender,Number,Verb,Verb_Freq,Verb_Type,Home_Lang_Group,HL_DOM,HL_Gender,HL_Subj,BESA_Std,Speaker_Group,Age_Group,Total_Score,SPA_Pct
H15,HS 7th/8th,8,NA,172,1,4,NA,8,Production,Prod-03,NA,NA,NA,NA,NA,NA,están jugando,Omission,Clitic,Masculine,Singular,NA,NA,NA,Heritage Spanish,NA,NA,NA,NA,HS,7th/8th,5,0.2
H15,HS 7th/8th,8,NA,172,1,4,NA,8,Production,Prod-05,NA,NA,NA,NA,NA,NA,están comiendo,Omission,Clitic,Feminine,Singular,NA,NA,NA,Heritage Spanish,NA,NA,NA,NA,HS,7th/8th,5,0.2
H15,HS 7th/8th,8,NA,172,1,4,NA,8,Production,Prod-07,NA,NA,NA,NA,NA,NA,están contando,Omission,Clitic,Masculine,Plural,NA,NA,NA,Heritage Spanish,NA,NA,NA,NA,HS,7th/8th,5,0.2
H15,HS 7th/8th,8,NA,172,1,4,NA,8,Production,Prod-09,NA,NA,NA,NA,NA,NA,cambiando,Omission,Clitic,Feminine,Plural,NA,NA,NA,Heritage Spanish,NA,NA,NA,NA,HS,7th/8th,5,0.2
H15,HS 7th/8th,8,NA,172,1,4,NA,8,Production,Prod-11,NA,NA,NA,NA,NA,NA,están bañando,Omission,Clitic,Masculine,Singular,NA,NA,NA,Heritage Spanish,NA,NA,NA,NA,HS,7th/8th,5,0.2
H15,HS 7th/8th,8,NA,172,1,4,NA,8,Production,Prod-13,NA,NA,NA,NA,NA,NA,están escuchando,Omission,Clitic,Feminine,Singular,NA,NA,NA,Heritage Spanish,NA,NA,NA,NA,HS,7th/8th,5,0.2
H15,HS 7th/8th,8,NA,172,1,4,NA,8,Production,Prod-15,NA,NA,NA,NA,NA,Recoded as omission -Jen,poniendo en la mesa,Omission,Clitic,Masculine,Plural,NA,NA,NA,Heritage Spanish,NA,NA,NA,NA,HS,7th/8th,5,0.2
H15,HS 7th/8th,8,NA,172,1,4,NA,8,Production,Prod-17,NA,NA,NA,NA,NA,NA,están comiendo,Omission,Clitic,Feminine,Plural,NA,NA,NA,Heritage Spanish,NA,NA,NA,NA,HS,7th/8th,5,0.2
H15,HS 7th/8th,8,NA,172,1,4,NA,8,Production,Prod-19,NA,NA,NA,NA,NA,NA,están cocinando,Omission,Clitic,Masculine,Singular,NA,NA,NA,Heritage Spanish,NA,NA,NA,NA,HS,7th/8th,5,0.2
H15,HS 7th/8th,8,NA,172,1,4,NA,8,Production,Prod-21,NA,NA,NA,NA,NA,NA,están cerrando,Omission,Clitic,Feminine,Singular,NA,NA,NA,Heritage Spanish,NA,NA,NA,NA,HS,7th/8th,5,0.2
