Part_ID,Group,Grade,Age,Months,SPA_Score,ENG_Score,Langs,BESA_Score,Task,Item,Accuracy,Accuracy_Clit_Gen,Accuracy_Clit_Num,Accuracy_DP_Gen,Accuracy_DP_Num,Questions,Response,Error_Type,Structure,Gender,Number,Verb,Verb_Freq,Verb_Type,Home_Lang_Group,HL_DOM,HL_Gender,HL_Subj,BESA_Std,Speaker_Group,Age_Group,Total_Score,SPA_Pct
H20,HS 4th/5th,5,11,138,5,5,NA,8,Production,Prod-25,0,0,0,NA,NA,NA,lo ponen,Gender/Number,Clitic,Feminine,Plural,NA,NA,NA,Heritage Spanish,NA,NA,NA,0.6738462110111139,HS,4th/5th,10,0.5
H22,HS 4th/5th,5,11,138,4,3,NA,8,Production,Prod-03,NA,NA,NA,NA,NA,NA,pop,English,Clitic,Masculine,Singular,NA,NA,NA,Heritage Spanish,NA,NA,NA,0.6738462110111139,HS,4th/5th,7,0.5714285714285714
H22,HS 4th/5th,5,11,138,4,3,NA,8,Production,Prod-05,0,NA,NA,1,1,NA,comen la pizza,DP,Clitic,Feminine,Singular,NA,NA,NA,Heritage Spanish,NA,NA,NA,0.6738462110111139,HS,4th/5th,7,0.5714285714285714
H22,HS 4th/5th,5,11,138,4,3,NA,8,Production,Prod-07,NA,NA,NA,NA,NA,NA,add the numbers,English,Clitic,Masculine,Plural,NA,NA,NA,Heritage Spanish,NA,NA,NA,0.6738462110111139,HS,4th/5th,7,0.5714285714285714
H22,HS 4th/5th,5,11,138,4,3,NA,8,Production,Prod-09,0,NA,NA,1,1,NA,sacan las chaqetas,DP,Clitic,Feminine,Plural,NA,NA,NA,Heritage Spanish,NA,NA,NA,0.6738462110111139,HS,4th/5th,7,0.5714285714285714
H22,HS 4th/5th,5,11,138,4,3,NA,8,Production,Prod-11,0,NA,NA,NA,NA,NA,bañan,Omission,Clitic,Masculine,Singular,NA,NA,NA,Heritage Spanish,NA,NA,NA,0.6738462110111139,HS,4th/5th,7,0.5714285714285714
H22,HS 4th/5th,5,11,138,4,3,NA,8,Production,Prod-13,NA,NA,NA,1,1,NA,oye la musica,DP,Clitic,Feminine,Singular,NA,NA,NA,Heritage Spanish,NA,NA,NA,0.6738462110111139,HS,4th/5th,7,0.5714285714285714
H22,HS 4th/5th,5,11,138,4,3,NA,8,Production,Prod-15,NA,NA,NA,1,1,Codes removed for DP (no determiner) -Jen NO VERB,libros en la mesa,DP,Clitic,Masculine,Plural,NA,NA,NA,Heritage Spanish,NA,NA,NA,0.6738462110111139,HS,4th/5th,7,0.5714285714285714
H22,HS 4th/5th,5,11,138,4,3,NA,8,Production,Prod-17,NA,NA,NA,1,1,NA,comen las galletas,DP,Clitic,Feminine,Plural,NA,NA,NA,Heritage Spanish,NA,NA,NA,0.6738462110111139,HS,4th/5th,7,0.5714285714285714
H22,HS 4th/5th,5,11,138,4,3,NA,8,Production,Prod-19,NA,NA,NA,NA,NA,english verb,los niños cook,English,Clitic,Masculine,Singular,NA,NA,NA,Heritage Spanish,NA,NA,NA,0.6738462110111139,HS,4th/5th,7,0.5714285714285714
