Part_ID,Cohort,Session,Group,Grade,Age,Months_at_Start,AoA_SPA,AoA_ENG,SPA_Use,SPA_Contexts,ENG_Contexts,Langs,BESA_Score,Home_Lang_Group,HL_DOM,HL_Gender,HL_Subj,Task,Item,Accuracy,Accuracy_Clit_Gen,Accuracy_Clit_Num,Accuracy_DP_Gen,Accuracy_DP_Num,Questions,Initial_Response,Error_Type,Structure,Gender,Number,Verb,Verb_Freq,Verb_Type,BESA_Std,Speaker_Group,Age_Group,Contexts,SPA_Pct,Verb_Freq_Std
H07,1,1,HS 7th/8th,8,NA,171,NA,NA,NA,4,4,NA,8,Heritage Spanish,NA,NA,NA,Forced Choice,FCT-10,1,NA,NA,NA,NA,NA,NA,NA,Subjunctive,NA,NA,comer,213756,Regular,NA,HS,7th/8th,8,0.5,-0.6862748024966794
H07,1,1,HS 7th/8th,8,NA,171,NA,NA,NA,4,4,NA,8,Heritage Spanish,NA,NA,NA,Forced Choice,FCT-14,0,NA,NA,NA,NA,NA,NA,NA,Subjunctive,NA,NA,ir,603647,Irregular,NA,HS,7th/8th,8,0.5,-0.23125157768356308
H07,1,1,HS 7th/8th,8,NA,171,NA,NA,NA,4,4,NA,8,Heritage Spanish,NA,NA,NA,Forced Choice,FCT-18,1,NA,NA,NA,NA,NA,NA,NA,Subjunctive,NA,NA,abrir,143932,Regular,NA,HS,7th/8th,8,0.5,-0.7677630688309908
H07,1,1,HS 7th/8th,8,NA,171,NA,NA,NA,4,4,NA,8,Heritage Spanish,NA,NA,NA,Forced Choice,FCT-22,0,NA,NA,NA,NA,NA,NA,NA,Subjunctive,NA,NA,poner,514285,Irregular,NA,HS,7th/8th,8,0.5,-0.3355417136850345
H07,1,1,HS 7th/8th,8,NA,171,NA,NA,NA,4,4,NA,8,Heritage Spanish,NA,NA,NA,Forced Choice,FCT-26,1,NA,NA,NA,NA,NA,NA,NA,Subjunctive,NA,NA,escribir,265684,Regular,NA,HS,7th/8th,8,0.5,-0.6256721057991523
H07,1,1,HS 7th/8th,8,NA,171,NA,NA,NA,4,4,NA,8,Heritage Spanish,NA,NA,NA,Forced Choice,FCT-28,1,NA,NA,NA,NA,NA,NA,NA,Subjunctive,NA,NA,salir,334324,Irregular,NA,HS,7th/8th,8,0.5,-0.5455656294989241
H15,1,1,HS 7th/8th,8,NA,172,NA,NA,NA,1,4,NA,8,Heritage Spanish,NA,NA,NA,Forced Choice,FCT-02,0,NA,NA,NA,NA,NA,NA,NA,Subjunctive,NA,NA,ver,1611795,Irregular,NA,HS,7th/8th,5,0.2,0.9453099588712524
H15,1,1,HS 7th/8th,8,NA,172,NA,NA,NA,1,4,NA,8,Heritage Spanish,NA,NA,NA,Forced Choice,FCT-06,1,NA,NA,NA,NA,NA,NA,NA,Subjunctive,NA,NA,hacer,2726954,Irregular,NA,HS,7th/8th,5,0.2,2.2467589391230915
H15,1,1,HS 7th/8th,8,NA,172,NA,NA,NA,1,4,NA,8,Heritage Spanish,NA,NA,NA,Forced Choice,FCT-10,1,NA,NA,NA,NA,NA,NA,NA,Subjunctive,NA,NA,comer,213756,Regular,NA,HS,7th/8th,5,0.2,-0.6862748024966794
H15,1,1,HS 7th/8th,8,NA,172,NA,NA,NA,1,4,NA,8,Heritage Spanish,NA,NA,NA,Forced Choice,FCT-14,0,NA,NA,NA,NA,NA,NA,NA,Subjunctive,NA,NA,ir,603647,Irregular,NA,HS,7th/8th,5,0.2,-0.23125157768356308
H15,1,1,HS 7th/8th,8,NA,172,NA,NA,NA,1,4,NA,8,Heritage Spanish,NA,NA,NA,Forced Choice,FCT-18,0,NA,NA,NA,NA,NA,NA,NA,Subjunctive,NA,NA,abrir,143932,Regular,NA,HS,7th/8th,5,0.2,-0.7677630688309908
H15,1,1,HS 7th/8th,8,NA,172,NA,NA,NA,1,4,NA,8,Heritage Spanish,NA,NA,NA,Forced Choice,FCT-22,1,NA,NA,NA,NA,NA,NA,NA,Subjunctive,NA,NA,poner,514285,Irregular,NA,HS,7th/8th,5,0.2,-0.3355417136850345
H15,1,1,HS 7th/8th,8,NA,172,NA,NA,NA,1,4,NA,8,Heritage Spanish,NA,NA,NA,Forced Choice,FCT-26,0,NA,NA,NA,NA,NA,NA,NA,Subjunctive,NA,NA,escribir,265684,Regular,NA,HS,7th/8th,5,0.2,-0.6256721057991523
H15,1,1,HS 7th/8th,8,NA,172,NA,NA,NA,1,4,NA,8,Heritage Spanish,NA,NA,NA,Forced Choice,FCT-28,0,NA,NA,NA,NA,NA,NA,NA,Subjunctive,NA,NA,salir,334324,Irregular,NA,HS,7th/8th,5,0.2,-0.5455656294989241
H38,1,1,HS 7th/8th,7,NA,159,NA,NA,NA,2,5,NA,8,Heritage Spanish,NA,NA,NA,Forced Choice,FCT-02,1,NA,NA,NA,NA,NA,NA,NA,Subjunctive,NA,NA,ver,1611795,Irregular,NA,HS,7th/8th,7,0.2857142857142857,0.9453099588712524
H38,1,1,HS 7th/8th,7,NA,159,NA,NA,NA,2,5,NA,8,Heritage Spanish,NA,NA,NA,Forced Choice,FCT-06,0,NA,NA,NA,NA,NA,NA,NA,Subjunctive,NA,NA,hacer,2726954,Irregular,NA,HS,7th/8th,7,0.2857142857142857,2.2467589391230915
H38,1,1,HS 7th/8th,7,NA,159,NA,NA,NA,2,5,NA,8,Heritage Spanish,NA,NA,NA,Forced Choice,FCT-10,1,NA,NA,NA,NA,NA,NA,NA,Subjunctive,NA,NA,comer,213756,Regular,NA,HS,7th/8th,7,0.2857142857142857,-0.6862748024966794
H38,1,1,HS 7th/8th,7,NA,159,NA,NA,NA,2,5,NA,8,Heritage Spanish,NA,NA,NA,Forced Choice,FCT-14,1,NA,NA,NA,NA,NA,NA,NA,Subjunctive,NA,NA,ir,603647,Irregular,NA,HS,7th/8th,7,0.2857142857142857,-0.23125157768356308
H38,1,1,HS 7th/8th,7,NA,159,NA,NA,NA,2,5,NA,8,Heritage Spanish,NA,NA,NA,Forced Choice,FCT-18,0,NA,NA,NA,NA,NA,NA,NA,Subjunctive,NA,NA,abrir,143932,Regular,NA,HS,7th/8th,7,0.2857142857142857,-0.7677630688309908
H38,1,1,HS 7th/8th,7,NA,159,NA,NA,NA,2,5,NA,8,Heritage Spanish,NA,NA,NA,Forced Choice,FCT-22,1,NA,NA,NA,NA,NA,NA,NA,Subjunctive,NA,NA,poner,514285,Irregular,NA,HS,7th/8th,7,0.2857142857142857,-0.3355417136850345
H38,1,1,HS 7th/8th,7,NA,159,NA,NA,NA,2,5,NA,8,Heritage Spanish,NA,NA,NA,Forced Choice,FCT-26,1,NA,NA,NA,NA,NA,NA,NA,Subjunctive,NA,NA,escribir,265684,Regular,NA,HS,7th/8th,7,0.2857142857142857,-0.6256721057991523
H38,1,1,HS 7th/8th,7,NA,159,NA,NA,NA,2,5,NA,8,Heritage Spanish,NA,NA,NA,Forced Choice,FCT-28,1,NA,NA,NA,NA,NA,NA,NA,Subjunctive,NA,NA,salir,334324,Irregular,NA,HS,7th/8th,7,0.2857142857142857,-0.5455656294989241
H64,1,1,HS 7th/8th,7,13,NA,NA,NA,NA,NA,NA,NA,8,Heritage Spanish,NA,NA,NA,Forced Choice,FCT-02,1,NA,NA,NA,NA,NA,NA,NA,Subjunctive,NA,NA,ver,1611795,Irregular,NA,HS,7th/8th,NA,NA,0.9453099588712524
H64,1,1,HS 7th/8th,7,13,NA,NA,NA,NA,NA,NA,NA,8,Heritage Spanish,NA,NA,NA,Forced Choice,FCT-06,0,NA,NA,NA,NA,NA,NA,NA,Subjunctive,NA,NA,hacer,2726954,Irregular,NA,HS,7th/8th,NA,NA,2.2467589391230915
H64,1,1,HS 7th/8th,7,13,NA,NA,NA,NA,NA,NA,NA,8,Heritage Spanish,NA,NA,NA,Forced Choice,FCT-10,0,NA,NA,NA,NA,NA,NA,NA,Subjunctive,NA,NA,comer,213756,Regular,NA,HS,7th/8th,NA,NA,-0.6862748024966794
H64,1,1,HS 7th/8th,7,13,NA,NA,NA,NA,NA,NA,NA,8,Heritage Spanish,NA,NA,NA,Forced Choice,FCT-14,1,NA,NA,NA,NA,NA,NA,NA,Subjunctive,NA,NA,ir,603647,Irregular,NA,HS,7th/8th,NA,NA,-0.23125157768356308
H64,1,1,HS 7th/8th,7,13,NA,NA,NA,NA,NA,NA,NA,8,Heritage Spanish,NA,NA,NA,Forced Choice,FCT-18,0,NA,NA,NA,NA,NA,NA,NA,Subjunctive,NA,NA,abrir,143932,Regular,NA,HS,7th/8th,NA,NA,-0.7677630688309908
H64,1,1,HS 7th/8th,7,13,NA,NA,NA,NA,NA,NA,NA,8,Heritage Spanish,NA,NA,NA,Forced Choice,FCT-22,0,NA,NA,NA,NA,NA,NA,NA,Subjunctive,NA,NA,poner,514285,Irregular,NA,HS,7th/8th,NA,NA,-0.3355417136850345
H64,1,1,HS 7th/8th,7,13,NA,NA,NA,NA,NA,NA,NA,8,Heritage Spanish,NA,NA,NA,Forced Choice,FCT-26,1,NA,NA,NA,NA,NA,NA,NA,Subjunctive,NA,NA,escribir,265684,Regular,NA,HS,7th/8th,NA,NA,-0.6256721057991523
H64,1,1,HS 7th/8th,7,13,NA,NA,NA,NA,NA,NA,NA,8,Heritage Spanish,NA,NA,NA,Forced Choice,FCT-28,1,NA,NA,NA,NA,NA,NA,NA,Subjunctive,NA,NA,salir,334324,Irregular,NA,HS,7th/8th,NA,NA,-0.5455656294989241
H65,1,1,HS 7th/8th,7,13,164,NA,NA,NA,2,3,2,8,Heritage Spanish,NA,NA,NA,Forced Choice,FCT-02,1,NA,NA,NA,NA,NA,NA,NA,Subjunctive,NA,NA,ver,1611795,Irregular,NA,HS,7th/8th,5,0.4,0.9453099588712524
H65,1,1,HS 7th/8th,7,13,164,NA,NA,NA,2,3,2,8,Heritage Spanish,NA,NA,NA,Forced Choice,FCT-06,1,NA,NA,NA,NA,NA,NA,NA,Subjunctive,NA,NA,hacer,2726954,Irregular,NA,HS,7th/8th,5,0.4,2.2467589391230915
H65,1,1,HS 7th/8th,7,13,164,NA,NA,NA,2,3,2,8,Heritage Spanish,NA,NA,NA,Forced Choice,FCT-10,1,NA,NA,NA,NA,NA,NA,NA,Subjunctive,NA,NA,comer,213756,Regular,NA,HS,7th/8th,5,0.4,-0.6862748024966794
H65,1,1,HS 7th/8th,7,13,164,NA,NA,NA,2,3,2,8,Heritage Spanish,NA,NA,NA,Forced Choice,FCT-14,1,NA,NA,NA,NA,NA,NA,NA,Subjunctive,NA,NA,ir,603647,Irregular,NA,HS,7th/8th,5,0.4,-0.23125157768356308
H65,1,1,HS 7th/8th,7,13,164,NA,NA,NA,2,3,2,8,Heritage Spanish,NA,NA,NA,Forced Choice,FCT-18,1,NA,NA,NA,NA,NA,NA,NA,Subjunctive,NA,NA,abrir,143932,Regular,NA,HS,7th/8th,5,0.4,-0.7677630688309908
H65,1,1,HS 7th/8th,7,13,164,NA,NA,NA,2,3,2,8,Heritage Spanish,NA,NA,NA,Forced Choice,FCT-22,1,NA,NA,NA,NA,NA,NA,NA,Subjunctive,NA,NA,poner,514285,Irregular,NA,HS,7th/8th,5,0.4,-0.3355417136850345
H65,1,1,HS 7th/8th,7,13,164,NA,NA,NA,2,3,2,8,Heritage Spanish,NA,NA,NA,Forced Choice,FCT-26,1,NA,NA,NA,NA,NA,NA,NA,Subjunctive,NA,NA,escribir,265684,Regular,NA,HS,7th/8th,5,0.4,-0.6256721057991523
H65,1,1,HS 7th/8th,7,13,164,NA,NA,NA,2,3,2,8,Heritage Spanish,NA,NA,NA,Forced Choice,FCT-28,1,NA,NA,NA,NA,NA,NA,NA,Subjunctive,NA,NA,salir,334324,Irregular,NA,HS,7th/8th,5,0.4,-0.5455656294989241
H66,1,1,HS 7th/8th,7,12,154,NA,NA,NA,2,6,2,8,Heritage Spanish,NA,NA,NA,Forced Choice,FCT-02,0,NA,NA,NA,NA,NA,NA,NA,Subjunctive,NA,NA,ver,1611795,Irregular,NA,HS,7th/8th,8,0.25,0.9453099588712524
H66,1,1,HS 7th/8th,7,12,154,NA,NA,NA,2,6,2,8,Heritage Spanish,NA,NA,NA,Forced Choice,FCT-06,1,NA,NA,NA,NA,NA,NA,NA,Subjunctive,NA,NA,hacer,2726954,Irregular,NA,HS,7th/8th,8,0.25,2.2467589391230915
H66,1,1,HS 7th/8th,7,12,154,NA,NA,NA,2,6,2,8,Heritage Spanish,NA,NA,NA,Forced Choice,FCT-10,1,NA,NA,NA,NA,NA,NA,NA,Subjunctive,NA,NA,comer,213756,Regular,NA,HS,7th/8th,8,0.25,-0.6862748024966794
H66,1,1,HS 7th/8th,7,12,154,NA,NA,NA,2,6,2,8,Heritage Spanish,NA,NA,NA,Forced Choice,FCT-14,1,NA,NA,NA,NA,NA,NA,NA,Subjunctive,NA,NA,ir,603647,Irregular,NA,HS,7th/8th,8,0.25,-0.23125157768356308
H66,1,1,HS 7th/8th,7,12,154,NA,NA,NA,2,6,2,8,Heritage Spanish,NA,NA,NA,Forced Choice,FCT-18,0,NA,NA,NA,NA,NA,NA,NA,Subjunctive,NA,NA,abrir,143932,Regular,NA,HS,7th/8th,8,0.25,-0.7677630688309908
H66,1,1,HS 7th/8th,7,12,154,NA,NA,NA,2,6,2,8,Heritage Spanish,NA,NA,NA,Forced Choice,FCT-22,1,NA,NA,NA,NA,NA,NA,NA,Subjunctive,NA,NA,poner,514285,Irregular,NA,HS,7th/8th,8,0.25,-0.3355417136850345
H66,1,1,HS 7th/8th,7,12,154,NA,NA,NA,2,6,2,8,Heritage Spanish,NA,NA,NA,Forced Choice,FCT-26,0,NA,NA,NA,NA,NA,NA,NA,Subjunctive,NA,NA,escribir,265684,Regular,NA,HS,7th/8th,8,0.25,-0.6256721057991523
H66,1,1,HS 7th/8th,7,12,154,NA,NA,NA,2,6,2,8,Heritage Spanish,NA,NA,NA,Forced Choice,FCT-28,1,NA,NA,NA,NA,NA,NA,NA,Subjunctive,NA,NA,salir,334324,Irregular,NA,HS,7th/8th,8,0.25,-0.5455656294989241
