Part_ID,Cohort,Session,Group,Grade,Age,Months_at_Start,AoA_SPA,AoA_ENG,SPA_Use,SPA_Contexts,ENG_Contexts,Langs,BESA_Score,Home_Lang_Group,HL_DOM,HL_Gender,HL_Subj,Task,Item,Accuracy,Accuracy_Clit_Gen,Accuracy_Clit_Num,Accuracy_DP_Gen,Accuracy_DP_Num,Questions,Initial_Response,Error_Type,Structure,Gender,Number,Verb,Verb_Freq,Verb_Type
H32,1,1,L2,5,,130,,,,1,5,,8,Russian,No,Yes,Yes,Forced Choice,FCT-18,0,,,,,,,,Subjunctive,,,abrir,143932,Regular
H32,1,1,L2,5,,130,,,,1,5,,8,Russian,No,Yes,Yes,Forced Choice,FCT-19,0,,,,,,,,Clitic,Masculine,Singular,,,
H32,1,1,L2,5,,130,,,,1,5,,8,Russian,No,Yes,Yes,Forced Choice,FCT-20,1,,,,,,,,DOM,Feminine,Singular,,,
H32,1,1,L2,5,,130,,,,1,5,,8,Russian,No,Yes,Yes,Forced Choice,FCT-21,1,,,,,,,,Clitic,Feminine,Singular,,,
H32,1,1,L2,5,,130,,,,1,5,,8,Russian,No,Yes,Yes,Forced Choice,FCT-22,0,,,,,,,,Subjunctive,,,poner,514285,Irregular
H32,1,1,L2,5,,130,,,,1,5,,8,Russian,No,Yes,Yes,Forced Choice,FCT-23,1,,,,,,,,Clitic,Masculine,Plural,,,
H32,1,1,L2,5,,130,,,,1,5,,8,Russian,No,Yes,Yes,Forced Choice,FCT-24,1,,,,,,,,DOM,Masculine,,,,
H32,1,1,L2,5,,130,,,,1,5,,8,Russian,No,Yes,Yes,Forced Choice,FCT-25,0,,,,,,,,Clitic,Feminine,Plural,,,
H32,1,1,L2,5,,130,,,,1,5,,8,Russian,No,Yes,Yes,Forced Choice,FCT-26,0,,,,,,,,Subjunctive,,,escribir,265684,Regular
H32,1,1,L2,5,,130,,,,1,5,,8,Russian,No,Yes,Yes,Forced Choice,FCT-27,0,,,,,,,,DOM,Feminine,Singular,,,
H32,1,1,L2,5,,130,,,,1,5,,8,Russian,No,Yes,Yes,Forced Choice,FCT-28,1,,,,,,,,Subjunctive,,,salir,334324,Irregular
H32,1,2,L2,8,,130,,,,1,5,,8,Russian,No,Yes,Yes,Forced Choice,FCT-01,0,,,,,,,,DOM,Masculine,,,,
H32,1,2,L2,8,,130,,,,1,5,,8,Russian,No,Yes,Yes,Forced Choice,FCT-02,1,,,,,,,,Subjunctive,,,ver,1611795,Irregular
H32,1,2,L2,8,,130,,,,1,5,,8,Russian,No,Yes,Yes,Forced Choice,FCT-03,1,,,,,,,,Clitic,Masculine,Singular,,,
H32,1,2,L2,8,,130,,,,1,5,,8,Russian,No,Yes,Yes,Forced Choice,FCT-04,1,,,,,,,,DOM,Feminine,Singular,,,
H32,1,2,L2,8,,130,,,,1,5,,8,Russian,No,Yes,Yes,Forced Choice,FCT-05,0,,,,,,,,Clitic,Feminine,Singular,,,
H32,1,2,L2,8,,130,,,,1,5,,8,Russian,No,Yes,Yes,Forced Choice,FCT-06,1,,,,,,,,Subjunctive,,,hacer,2726954,Irregular
H32,1,2,L2,8,,130,,,,1,5,,8,Russian,No,Yes,Yes,Forced Choice,FCT-07,1,,,,,,,,Clitic,Masculine,Plural,,,
H32,1,2,L2,8,,130,,,,1,5,,8,Russian,No,Yes,Yes,Forced Choice,FCT-08,1,,,,,,,,DOM,Masculine,,,,
H32,1,2,L2,8,,130,,,,1,5,,8,Russian,No,Yes,Yes,Forced Choice,FCT-09,0,,,,,,,,Clitic,Feminine,Plural,,,
H32,1,2,L2,8,,130,,,,1,5,,8,Russian,No,Yes,Yes,Forced Choice,FCT-10,0,,,,,,,,Subjunctive,,,comer,213756,Regular
H32,1,2,L2,8,,130,,,,1,5,,8,Russian,No,Yes,Yes,Forced Choice,FCT-11,1,,,,,,,,Clitic,Masculine,Singular,,,
H32,1,2,L2,8,,130,,,,1,5,,8,Russian,No,Yes,Yes,Forced Choice,FCT-12,1,,,,,,,,DOM,Feminine,Singular,,,
H32,1,2,L2,8,,130,,,,1,5,,8,Russian,No,Yes,Yes,Forced Choice,FCT-13,1,,,,,,,,Clitic,Feminine,Singular,,,
H32,1,2,L2,8,,130,,,,1,5,,8,Russian,No,Yes,Yes,Forced Choice,FCT-14,1,,,,,,,,Subjunctive,,,ir,603647,Irregular
H32,1,2,L2,8,,130,,,,1,5,,8,Russian,No,Yes,Yes,Forced Choice,FCT-15,1,,,,,,,,Clitic,Masculine,Plural,,,
H32,1,2,L2,8,,130,,,,1,5,,8,Russian,No,Yes,Yes,Forced Choice,FCT-16,1,,,,,,,,DOM,Masculine,,,,
H32,1,2,L2,8,,130,,,,1,5,,8,Russian,No,Yes,Yes,Forced Choice,FCT-17,0,,,,,,,,Clitic,Feminine,Plural,,,
H32,1,2,L2,8,,130,,,,1,5,,8,Russian,No,Yes,Yes,Forced Choice,FCT-18,1,,,,,,,,Subjunctive,,,abrir,143932,Regular
H32,1,2,L2,8,,130,,,,1,5,,8,Russian,No,Yes,Yes,Forced Choice,FCT-19,0,,,,,,,,Clitic,Masculine,Singular,,,
H32,1,2,L2,8,,130,,,,1,5,,8,Russian,No,Yes,Yes,Forced Choice,FCT-20,1,,,,,,,,DOM,Feminine,Singular,,,
H32,1,2,L2,8,,130,,,,1,5,,8,Russian,No,Yes,Yes,Forced Choice,FCT-21,0,,,,,,,,Clitic,Feminine,Singular,,,
H32,1,2,L2,8,,130,,,,1,5,,8,Russian,No,Yes,Yes,Forced Choice,FCT-22,0,,,,,,,,Subjunctive,,,poner,514285,Irregular
H32,1,2,L2,8,,130,,,,1,5,,8,Russian,No,Yes,Yes,Forced Choice,FCT-23,1,,,,,,,,Clitic,Masculine,Plural,,,
H32,1,2,L2,8,,130,,,,1,5,,8,Russian,No,Yes,Yes,Forced Choice,FCT-24,0,,,,,,,,DOM,Masculine,,,,
H32,1,2,L2,8,,130,,,,1,5,,8,Russian,No,Yes,Yes,Forced Choice,FCT-25,0,,,,,,,,Clitic,Feminine,Plural,,,
H32,1,2,L2,8,,130,,,,1,5,,8,Russian,No,Yes,Yes,Forced Choice,FCT-26,1,,,,,,,,Subjunctive,,,escribir,265684,Regular
H32,1,2,L2,8,,130,,,,1,5,,8,Russian,No,Yes,Yes,Forced Choice,FCT-27,1,,,,,,,,DOM,Feminine,Singular,,,
H32,1,2,L2,8,,130,,,,1,5,,8,Russian,No,Yes,Yes,Forced Choice,FCT-28,0,,,,,,,,Subjunctive,,,salir,334324,Irregular
H33,1,1,L2,5,,128,,,,2,4,,3,"Hindi, Marathi",Yes,Yes,Yes,Forced Choice,FCT-01,0,,,,,,,,DOM,Masculine,,,,
H33,1,1,L2,5,,128,,,,2,4,,3,"Hindi, Marathi",Yes,Yes,Yes,Forced Choice,FCT-02,1,,,,,,,,Subjunctive,,,ver,1611795,Irregular
H33,1,1,L2,5,,128,,,,2,4,,3,"Hindi, Marathi",Yes,Yes,Yes,Forced Choice,FCT-03,1,,,,,,,,Clitic,Masculine,Singular,,,
H33,1,1,L2,5,,128,,,,2,4,,3,"Hindi, Marathi",Yes,Yes,Yes,Forced Choice,FCT-04,0,,,,,,,,DOM,Feminine,Singular,,,
H33,1,1,L2,5,,128,,,,2,4,,3,"Hindi, Marathi",Yes,Yes,Yes,Forced Choice,FCT-05,0,,,,,,,,Clitic,Feminine,Singular,,,
H33,1,1,L2,5,,128,,,,2,4,,3,"Hindi, Marathi",Yes,Yes,Yes,Forced Choice,FCT-06,0,,,,,,,,Subjunctive,,,hacer,2726954,Irregular
H33,1,1,L2,5,,128,,,,2,4,,3,"Hindi, Marathi",Yes,Yes,Yes,Forced Choice,FCT-07,1,,,,,,,,Clitic,Masculine,Plural,,,
H33,1,1,L2,5,,128,,,,2,4,,3,"Hindi, Marathi",Yes,Yes,Yes,Forced Choice,FCT-08,0,,,,,,,,DOM,Masculine,,,,
H33,1,1,L2,5,,128,,,,2,4,,3,"Hindi, Marathi",Yes,Yes,Yes,Forced Choice,FCT-09,0,,,,,,,,Clitic,Feminine,Plural,,,
H33,1,1,L2,5,,128,,,,2,4,,3,"Hindi, Marathi",Yes,Yes,Yes,Forced Choice,FCT-10,0,,,,,,,,Subjunctive,,,comer,213756,Regular
H33,1,1,L2,5,,128,,,,2,4,,3,"Hindi, Marathi",Yes,Yes,Yes,Forced Choice,FCT-11,1,,,,,,,,Clitic,Masculine,Singular,,,
H33,1,1,L2,5,,128,,,,2,4,,3,"Hindi, Marathi",Yes,Yes,Yes,Forced Choice,FCT-12,1,,,,,,,,DOM,Feminine,Singular,,,
H33,1,1,L2,5,,128,,,,2,4,,3,"Hindi, Marathi",Yes,Yes,Yes,Forced Choice,FCT-13,1,,,,,,,,Clitic,Feminine,Singular,,,
H33,1,1,L2,5,,128,,,,2,4,,3,"Hindi, Marathi",Yes,Yes,Yes,Forced Choice,FCT-14,1,,,,,,,,Subjunctive,,,ir,603647,Irregular
H33,1,1,L2,5,,128,,,,2,4,,3,"Hindi, Marathi",Yes,Yes,Yes,Forced Choice,FCT-15,1,,,,,,,,Clitic,Masculine,Plural,,,
H33,1,1,L2,5,,128,,,,2,4,,3,"Hindi, Marathi",Yes,Yes,Yes,Forced Choice,FCT-16,0,,,,,,,,DOM,Masculine,,,,
H33,1,1,L2,5,,128,,,,2,4,,3,"Hindi, Marathi",Yes,Yes,Yes,Forced Choice,FCT-17,0,,,,,,,,Clitic,Feminine,Plural,,,
H33,1,1,L2,5,,128,,,,2,4,,3,"Hindi, Marathi",Yes,Yes,Yes,Forced Choice,FCT-18,1,,,,,,,,Subjunctive,,,abrir,143932,Regular
H33,1,1,L2,5,,128,,,,2,4,,3,"Hindi, Marathi",Yes,Yes,Yes,Forced Choice,FCT-19,1,,,,,,,,Clitic,Masculine,Singular,,,
H33,1,1,L2,5,,128,,,,2,4,,3,"Hindi, Marathi",Yes,Yes,Yes,Forced Choice,FCT-20,0,,,,,,,,DOM,Feminine,Singular,,,
H33,1,1,L2,5,,128,,,,2,4,,3,"Hindi, Marathi",Yes,Yes,Yes,Forced Choice,FCT-21,0,,,,,,,,Clitic,Feminine,Singular,,,
H33,1,1,L2,5,,128,,,,2,4,,3,"Hindi, Marathi",Yes,Yes,Yes,Forced Choice,FCT-22,1,,,,,,,,Subjunctive,,,poner,514285,Irregular
H33,1,1,L2,5,,128,,,,2,4,,3,"Hindi, Marathi",Yes,Yes,Yes,Forced Choice,FCT-23,1,,,,,,,,Clitic,Masculine,Plural,,,
H33,1,1,L2,5,,128,,,,2,4,,3,"Hindi, Marathi",Yes,Yes,Yes,Forced Choice,FCT-24,0,,,,,,,,DOM,Masculine,,,,
H33,1,1,L2,5,,128,,,,2,4,,3,"Hindi, Marathi",Yes,Yes,Yes,Forced Choice,FCT-25,1,,,,,,,,Clitic,Feminine,Plural,,,
H33,1,1,L2,5,,128,,,,2,4,,3,"Hindi, Marathi",Yes,Yes,Yes,Forced Choice,FCT-26,1,,,,,,,,Subjunctive,,,escribir,265684,Regular
H33,1,1,L2,5,,128,,,,2,4,,3,"Hindi, Marathi",Yes,Yes,Yes,Forced Choice,FCT-27,1,,,,,,,,DOM,Feminine,Singular,,,
H33,1,1,L2,5,,128,,,,2,4,,3,"Hindi, Marathi",Yes,Yes,Yes,Forced Choice,FCT-28,1,,,,,,,,Subjunctive,,,salir,334324,Irregular
H33,1,2,L2,8,,128,,,,2,4,,3,"Hindi, Marathi",Yes,Yes,Yes,Forced Choice,FCT-01,0,,,,,,,,DOM,Masculine,,,,
H33,1,2,L2,8,,128,,,,2,4,,3,"Hindi, Marathi",Yes,Yes,Yes,Forced Choice,FCT-02,1,,,,,,,,Subjunctive,,,ver,1611795,Irregular
H33,1,2,L2,8,,128,,,,2,4,,3,"Hindi, Marathi",Yes,Yes,Yes,Forced Choice,FCT-03,1,,,,,,,,Clitic,Masculine,Singular,,,
H33,1,2,L2,8,,128,,,,2,4,,3,"Hindi, Marathi",Yes,Yes,Yes,Forced Choice,FCT-04,1,,,,,,,,DOM,Feminine,Singular,,,
H33,1,2,L2,8,,128,,,,2,4,,3,"Hindi, Marathi",Yes,Yes,Yes,Forced Choice,FCT-05,0,,,,,,,,Clitic,Feminine,Singular,,,
H33,1,2,L2,8,,128,,,,2,4,,3,"Hindi, Marathi",Yes,Yes,Yes,Forced Choice,FCT-06,0,,,,,,,,Subjunctive,,,hacer,2726954,Irregular
H33,1,2,L2,8,,128,,,,2,4,,3,"Hindi, Marathi",Yes,Yes,Yes,Forced Choice,FCT-07,0,,,,,,,,Clitic,Masculine,Plural,,,
H33,1,2,L2,8,,128,,,,2,4,,3,"Hindi, Marathi",Yes,Yes,Yes,Forced Choice,FCT-08,0,,,,,,,,DOM,Masculine,,,,
H33,1,2,L2,8,,128,,,,2,4,,3,"Hindi, Marathi",Yes,Yes,Yes,Forced Choice,FCT-09,1,,,,,,,,Clitic,Feminine,Plural,,,
H33,1,2,L2,8,,128,,,,2,4,,3,"Hindi, Marathi",Yes,Yes,Yes,Forced Choice,FCT-10,0,,,,,,,,Subjunctive,,,comer,213756,Regular
H33,1,2,L2,8,,128,,,,2,4,,3,"Hindi, Marathi",Yes,Yes,Yes,Forced Choice,FCT-11,1,,,,,,,,Clitic,Masculine,Singular,,,
H33,1,2,L2,8,,128,,,,2,4,,3,"Hindi, Marathi",Yes,Yes,Yes,Forced Choice,FCT-12,1,,,,,,,,DOM,Feminine,Singular,,,
H33,1,2,L2,8,,128,,,,2,4,,3,"Hindi, Marathi",Yes,Yes,Yes,Forced Choice,FCT-13,1,,,,,,,,Clitic,Feminine,Singular,,,
H33,1,2,L2,8,,128,,,,2,4,,3,"Hindi, Marathi",Yes,Yes,Yes,Forced Choice,FCT-14,1,,,,,,,,Subjunctive,,,ir,603647,Irregular
H33,1,2,L2,8,,128,,,,2,4,,3,"Hindi, Marathi",Yes,Yes,Yes,Forced Choice,FCT-15,1,,,,,,,,Clitic,Masculine,Plural,,,
H33,1,2,L2,8,,128,,,,2,4,,3,"Hindi, Marathi",Yes,Yes,Yes,Forced Choice,FCT-16,0,,,,,,,,DOM,Masculine,,,,
H33,1,2,L2,8,,128,,,,2,4,,3,"Hindi, Marathi",Yes,Yes,Yes,Forced Choice,FCT-17,1,,,,,,,,Clitic,Feminine,Plural,,,
H33,1,2,L2,8,,128,,,,2,4,,3,"Hindi, Marathi",Yes,Yes,Yes,Forced Choice,FCT-18,0,,,,,,,,Subjunctive,,,abrir,143932,Regular
H33,1,2,L2,8,,128,,,,2,4,,3,"Hindi, Marathi",Yes,Yes,Yes,Forced Choice,FCT-19,0,,,,,,,,Clitic,Masculine,Singular,,,
H33,1,2,L2,8,,128,,,,2,4,,3,"Hindi, Marathi",Yes,Yes,Yes,Forced Choice,FCT-20,1,,,,,,,,DOM,Feminine,Singular,,,
H33,1,2,L2,8,,128,,,,2,4,,3,"Hindi, Marathi",Yes,Yes,Yes,Forced Choice,FCT-21,1,,,,,,,,Clitic,Feminine,Singular,,,
H33,1,2,L2,8,,128,,,,2,4,,3,"Hindi, Marathi",Yes,Yes,Yes,Forced Choice,FCT-22,1,,,,,,,,Subjunctive,,,poner,514285,Irregular
H33,1,2,L2,8,,128,,,,2,4,,3,"Hindi, Marathi",Yes,Yes,Yes,Forced Choice,FCT-23,1,,,,,,,,Clitic,Masculine,Plural,,,
H33,1,2,L2,8,,128,,,,2,4,,3,"Hindi, Marathi",Yes,Yes,Yes,Forced Choice,FCT-24,0,,,,,,,,DOM,Masculine,,,,
H33,1,2,L2,8,,128,,,,2,4,,3,"Hindi, Marathi",Yes,Yes,Yes,Forced Choice,FCT-25,1,,,,,,,,Clitic,Feminine,Plural,,,
H33,1,2,L2,8,,128,,,,2,4,,3,"Hindi, Marathi",Yes,Yes,Yes,Forced Choice,FCT-26,0,,,,,,,,Subjunctive,,,escribir,265684,Regular
H33,1,2,L2,8,,128,,,,2,4,,3,"Hindi, Marathi",Yes,Yes,Yes,Forced Choice,FCT-27,1,,,,,,,,DOM,Feminine,Singular,,,
H33,1,2,L2,8,,128,,,,2,4,,3,"Hindi, Marathi",Yes,Yes,Yes,Forced Choice,FCT-28,1,,,,,,,,Subjunctive,,,salir,334324,Irregular
H34,1,1,L2,5,11,132,,,,2,4,3,8,Sinhala,Yes,Yes,Yes,Forced Choice,FCT-01,0,,,,,,,,DOM,Masculine,,,,
H34,1,1,L2,5,11,132,,,,2,4,3,8,Sinhala,Yes,Yes,Yes,Forced Choice,FCT-02,1,,,,,,,,Subjunctive,,,ver,1611795,Irregular
H34,1,1,L2,5,11,132,,,,2,4,3,8,Sinhala,Yes,Yes,Yes,Forced Choice,FCT-03,1,,,,,,,,Clitic,Masculine,Singular,,,
H34,1,1,L2,5,11,132,,,,2,4,3,8,Sinhala,Yes,Yes,Yes,Forced Choice,FCT-04,1,,,,,,,,DOM,Feminine,Singular,,,
H34,1,1,L2,5,11,132,,,,2,4,3,8,Sinhala,Yes,Yes,Yes,Forced Choice,FCT-05,0,,,,,,,,Clitic,Feminine,Singular,,,
H34,1,1,L2,5,11,132,,,,2,4,3,8,Sinhala,Yes,Yes,Yes,Forced Choice,FCT-06,1,,,,,,,,Subjunctive,,,hacer,2726954,Irregular
H34,1,1,L2,5,11,132,,,,2,4,3,8,Sinhala,Yes,Yes,Yes,Forced Choice,FCT-07,1,,,,,,,,Clitic,Masculine,Plural,,,
H34,1,1,L2,5,11,132,,,,2,4,3,8,Sinhala,Yes,Yes,Yes,Forced Choice,FCT-08,0,,,,,,,,DOM,Masculine,,,,
H34,1,1,L2,5,11,132,,,,2,4,3,8,Sinhala,Yes,Yes,Yes,Forced Choice,FCT-09,0,,,,,,,,Clitic,Feminine,Plural,,,
H34,1,1,L2,5,11,132,,,,2,4,3,8,Sinhala,Yes,Yes,Yes,Forced Choice,FCT-10,0,,,,,,,,Subjunctive,,,comer,213756,Regular
H34,1,1,L2,5,11,132,,,,2,4,3,8,Sinhala,Yes,Yes,Yes,Forced Choice,FCT-11,1,,,,,,,,Clitic,Masculine,Singular,,,
H34,1,1,L2,5,11,132,,,,2,4,3,8,Sinhala,Yes,Yes,Yes,Forced Choice,FCT-12,0,,,,,,,,DOM,Feminine,Singular,,,
H34,1,1,L2,5,11,132,,,,2,4,3,8,Sinhala,Yes,Yes,Yes,Forced Choice,FCT-13,0,,,,,,,,Clitic,Feminine,Singular,,,
H34,1,1,L2,5,11,132,,,,2,4,3,8,Sinhala,Yes,Yes,Yes,Forced Choice,FCT-14,0,,,,,,,,Subjunctive,,,ir,603647,Irregular
H34,1,1,L2,5,11,132,,,,2,4,3,8,Sinhala,Yes,Yes,Yes,Forced Choice,FCT-15,0,,,,,,,,Clitic,Masculine,Plural,,,
H34,1,1,L2,5,11,132,,,,2,4,3,8,Sinhala,Yes,Yes,Yes,Forced Choice,FCT-16,0,,,,,,,,DOM,Masculine,,,,
H34,1,1,L2,5,11,132,,,,2,4,3,8,Sinhala,Yes,Yes,Yes,Forced Choice,FCT-17,1,,,,,,,,Clitic,Feminine,Plural,,,
H34,1,1,L2,5,11,132,,,,2,4,3,8,Sinhala,Yes,Yes,Yes,Forced Choice,FCT-18,0,,,,,,,,Subjunctive,,,abrir,143932,Regular
H34,1,1,L2,5,11,132,,,,2,4,3,8,Sinhala,Yes,Yes,Yes,Forced Choice,FCT-19,1,,,,,,,,Clitic,Masculine,Singular,,,
H34,1,1,L2,5,11,132,,,,2,4,3,8,Sinhala,Yes,Yes,Yes,Forced Choice,FCT-20,0,,,,,,,,DOM,Feminine,Singular,,,
H34,1,1,L2,5,11,132,,,,2,4,3,8,Sinhala,Yes,Yes,Yes,Forced Choice,FCT-21,1,,,,,,,,Clitic,Feminine,Singular,,,
H34,1,1,L2,5,11,132,,,,2,4,3,8,Sinhala,Yes,Yes,Yes,Forced Choice,FCT-22,0,,,,,,,,Subjunctive,,,poner,514285,Irregular
H34,1,1,L2,5,11,132,,,,2,4,3,8,Sinhala,Yes,Yes,Yes,Forced Choice,FCT-23,1,,,,,,,,Clitic,Masculine,Plural,,,
H34,1,1,L2,5,11,132,,,,2,4,3,8,Sinhala,Yes,Yes,Yes,Forced Choice,FCT-24,0,,,,,,,,DOM,Masculine,,,,
H34,1,1,L2,5,11,132,,,,2,4,3,8,Sinhala,Yes,Yes,Yes,Forced Choice,FCT-25,1,,,,,,,,Clitic,Feminine,Plural,,,
H34,1,1,L2,5,11,132,,,,2,4,3,8,Sinhala,Yes,Yes,Yes,Forced Choice,FCT-26,0,,,,,,,,Subjunctive,,,escribir,265684,Regular
H34,1,1,L2,5,11,132,,,,2,4,3,8,Sinhala,Yes,Yes,Yes,Forced Choice,FCT-27,0,,,,,,,,DOM,Feminine,Singular,,,
H34,1,1,L2,5,11,132,,,,2,4,3,8,Sinhala,Yes,Yes,Yes,Forced Choice,FCT-28,1,,,,,,,,Subjunctive,,,salir,334324,Irregular
H34,1,2,L2,8,11,132,,,,2,4,3,8,Sinhala,Yes,Yes,Yes,Forced Choice,FCT-01,0,,,,,,,,DOM,Masculine,,,,
H34,1,2,L2,8,11,132,,,,2,4,3,8,Sinhala,Yes,Yes,Yes,Forced Choice,FCT-02,0,,,,,,,,Subjunctive,,,ver,1611795,Irregular
H34,1,2,L2,8,11,132,,,,2,4,3,8,Sinhala,Yes,Yes,Yes,Forced Choice,FCT-03,0,,,,,,,,Clitic,Masculine,Singular,,,
H34,1,2,L2,8,11,132,,,,2,4,3,8,Sinhala,Yes,Yes,Yes,Forced Choice,FCT-04,0,,,,,,,,DOM,Feminine,Singular,,,
H34,1,2,L2,8,11,132,,,,2,4,3,8,Sinhala,Yes,Yes,Yes,Forced Choice,FCT-05,0,,,,,,,,Clitic,Feminine,Singular,,,
H34,1,2,L2,8,11,132,,,,2,4,3,8,Sinhala,Yes,Yes,Yes,Forced Choice,FCT-06,1,,,,,,,,Subjunctive,,,hacer,2726954,Irregular
H34,1,2,L2,8,11,132,,,,2,4,3,8,Sinhala,Yes,Yes,Yes,Forced Choice,FCT-07,1,,,,,,,,Clitic,Masculine,Plural,,,
H34,1,2,L2,8,11,132,,,,2,4,3,8,Sinhala,Yes,Yes,Yes,Forced Choice,FCT-08,1,,,,,,,,DOM,Masculine,,,,
H34,1,2,L2,8,11,132,,,,2,4,3,8,Sinhala,Yes,Yes,Yes,Forced Choice,FCT-09,1,,,,,,,,Clitic,Feminine,Plural,,,
H34,1,2,L2,8,11,132,,,,2,4,3,8,Sinhala,Yes,Yes,Yes,Forced Choice,FCT-10,0,,,,,,,,Subjunctive,,,comer,213756,Regular
H34,1,2,L2,8,11,132,,,,2,4,3,8,Sinhala,Yes,Yes,Yes,Forced Choice,FCT-11,1,,,,,,,,Clitic,Masculine,Singular,,,
H34,1,2,L2,8,11,132,,,,2,4,3,8,Sinhala,Yes,Yes,Yes,Forced Choice,FCT-12,0,,,,,,,,DOM,Feminine,Singular,,,
H34,1,2,L2,8,11,132,,,,2,4,3,8,Sinhala,Yes,Yes,Yes,Forced Choice,FCT-13,1,,,,,,,,Clitic,Feminine,Singular,,,
H34,1,2,L2,8,11,132,,,,2,4,3,8,Sinhala,Yes,Yes,Yes,Forced Choice,FCT-14,0,,,,,,,,Subjunctive,,,ir,603647,Irregular
H34,1,2,L2,8,11,132,,,,2,4,3,8,Sinhala,Yes,Yes,Yes,Forced Choice,FCT-15,1,,,,,,,,Clitic,Masculine,Plural,,,
H34,1,2,L2,8,11,132,,,,2,4,3,8,Sinhala,Yes,Yes,Yes,Forced Choice,FCT-16,0,,,,,,,,DOM,Masculine,,,,
H34,1,2,L2,8,11,132,,,,2,4,3,8,Sinhala,Yes,Yes,Yes,Forced Choice,FCT-17,0,,,,,,,,Clitic,Feminine,Plural,,,
H34,1,2,L2,8,11,132,,,,2,4,3,8,Sinhala,Yes,Yes,Yes,Forced Choice,FCT-18,0,,,,,,,,Subjunctive,,,abrir,143932,Regular
H34,1,2,L2,8,11,132,,,,2,4,3,8,Sinhala,Yes,Yes,Yes,Forced Choice,FCT-19,0,,,,,,,,Clitic,Masculine,Singular,,,
H34,1,2,L2,8,11,132,,,,2,4,3,8,Sinhala,Yes,Yes,Yes,Forced Choice,FCT-20,1,,,,,,,,DOM,Feminine,Singular,,,
H34,1,2,L2,8,11,132,,,,2,4,3,8,Sinhala,Yes,Yes,Yes,Forced Choice,FCT-21,0,,,,,,,,Clitic,Feminine,Singular,,,
H34,1,2,L2,8,11,132,,,,2,4,3,8,Sinhala,Yes,Yes,Yes,Forced Choice,FCT-22,1,,,,,,,,Subjunctive,,,poner,514285,Irregular
H34,1,2,L2,8,11,132,,,,2,4,3,8,Sinhala,Yes,Yes,Yes,Forced Choice,FCT-23,1,,,,,,,,Clitic,Masculine,Plural,,,
H34,1,2,L2,8,11,132,,,,2,4,3,8,Sinhala,Yes,Yes,Yes,Forced Choice,FCT-24,0,,,,,,,,DOM,Masculine,,,,
H34,1,2,L2,8,11,132,,,,2,4,3,8,Sinhala,Yes,Yes,Yes,Forced Choice,FCT-25,1,,,,,,,,Clitic,Feminine,Plural,,,
H34,1,2,L2,8,11,132,,,,2,4,3,8,Sinhala,Yes,Yes,Yes,Forced Choice,FCT-26,0,,,,,,,,Subjunctive,,,escribir,265684,Regular
H34,1,2,L2,8,11,132,,,,2,4,3,8,Sinhala,Yes,Yes,Yes,Forced Choice,FCT-27,0,,,,,,,,DOM,Feminine,Singular,,,
H34,1,2,L2,8,11,132,,,,2,4,3,8,Sinhala,Yes,Yes,Yes,Forced Choice,FCT-28,1,,,,,,,,Subjunctive,,,salir,334324,Irregular
H35,1,1,L2,5,,130,,,,2,2,,7,Romanian,Yes,Yes,Yes,Forced Choice,FCT-01,1,,,,,,,,DOM,Masculine,,,,
H35,1,1,L2,5,,130,,,,2,2,,7,Romanian,Yes,Yes,Yes,Forced Choice,FCT-02,1,,,,,,,,Subjunctive,,,ver,1611795,Irregular
H35,1,1,L2,5,,130,,,,2,2,,7,Romanian,Yes,Yes,Yes,Forced Choice,FCT-03,1,,,,,,,,Clitic,Masculine,Singular,,,
H35,1,1,L2,5,,130,,,,2,2,,7,Romanian,Yes,Yes,Yes,Forced Choice,FCT-04,0,,,,,,,,DOM,Feminine,Singular,,,
H35,1,1,L2,5,,130,,,,2,2,,7,Romanian,Yes,Yes,Yes,Forced Choice,FCT-05,0,,,,,,,,Clitic,Feminine,Singular,,,
H35,1,1,L2,5,,130,,,,2,2,,7,Romanian,Yes,Yes,Yes,Forced Choice,FCT-06,1,,,,,,,,Subjunctive,,,hacer,2726954,Irregular
H35,1,1,L2,5,,130,,,,2,2,,7,Romanian,Yes,Yes,Yes,Forced Choice,FCT-07,1,,,,,,,,Clitic,Masculine,Plural,,,
H35,1,1,L2,5,,130,,,,2,2,,7,Romanian,Yes,Yes,Yes,Forced Choice,FCT-08,0,,,,,,,,DOM,Masculine,,,,
H35,1,1,L2,5,,130,,,,2,2,,7,Romanian,Yes,Yes,Yes,Forced Choice,FCT-09,1,,,,,,,,Clitic,Feminine,Plural,,,
H35,1,1,L2,5,,130,,,,2,2,,7,Romanian,Yes,Yes,Yes,Forced Choice,FCT-10,1,,,,,,,,Subjunctive,,,comer,213756,Regular
H35,1,1,L2,5,,130,,,,2,2,,7,Romanian,Yes,Yes,Yes,Forced Choice,FCT-11,1,,,,,,,,Clitic,Masculine,Singular,,,
H35,1,1,L2,5,,130,,,,2,2,,7,Romanian,Yes,Yes,Yes,Forced Choice,FCT-12,1,,,,,,,,DOM,Feminine,Singular,,,
H35,1,1,L2,5,,130,,,,2,2,,7,Romanian,Yes,Yes,Yes,Forced Choice,FCT-13,0,,,,,,,,Clitic,Feminine,Singular,,,
