Part_ID,Cohort,Session,Group,Grade,Age,Months_at_Start,AoA_SPA,AoA_ENG,SPA_Use,SPA_Contexts,ENG_Contexts,Langs,BESA_Score,Task,Item,Accuracy,Accuracy_Clit_Gen,Accuracy_Clit_Num,Accuracy_DP_Gen,Accuracy_DP_Num,Questions,Initial_Response,Error_Type,Structure,Gender,Number,Verb,Verb_Freq,Verb_Type,Home_Lang_Group,HL_DOM,HL_Gender,HL_Subj,Speaker_Group,Age_Group,Accuracy_Combined,Timing,Interface,Contexts,Study_Age,Months_at_Testing,SPA_Pct,Verb_Freq_Std,BESA_Std,Months_at_Start_Std
H20,1,1,HS 4th/5th,5,11,0.04079173044274337,NA,NA,NA,5,5,NA,8,Production,Prod-05,NA,NA,NA,1,1,NA,compartiendo la pizza,DP,Article,Feminine,Singular,NA,NA,NA,Heritage Spanish,NA,NA,NA,HS,4th/5th,1,Early,No,10,0,0.04079173044274337,0.5,NA,0.6822680503847559,0.040791730442768424
H20,1,1,HS 4th/5th,5,11,0.04079173044274337,NA,NA,NA,5,5,NA,8,Production,Prod-06,0,NA,NA,NA,NA,NA,hacen ejercicio,Indicative,Subjunctive,NA,NA,hacer,2726954,Irregular,Heritage Spanish,NA,NA,NA,HS,4th/5th,0,Late,No,10,0,0.04079173044274337,0.5,2.2658487494967665,0.6822680503847559,0.040791730442768424
H20,1,1,HS 4th/5th,5,11,0.04079173044274337,NA,NA,NA,5,5,NA,8,Production,Prod-07,NA,NA,NA,1,1,NA,están diciendo los números,DP,Article,Masculine,Plural,NA,NA,NA,Heritage Spanish,NA,NA,NA,HS,4th/5th,1,Early,No,10,0,0.04079173044274337,0.5,NA,0.6822680503847559,0.040791730442768424
H20,1,1,HS 4th/5th,5,11,0.04079173044274337,NA,NA,NA,5,5,NA,8,Production,Prod-08,1,NA,NA,NA,NA,NA,a una niña,NA,DOM,Feminine,Singular,NA,NA,NA,Heritage Spanish,NA,NA,NA,HS,4th/5th,1,Early,Yes,10,0,0.04079173044274337,0.5,NA,0.6822680503847559,0.040791730442768424
H20,1,1,HS 4th/5th,5,11,0.04079173044274337,NA,NA,NA,5,5,NA,8,Production,Prod-09,NA,NA,NA,NA,NA,NA,sus chaquetas,DP,Clitic,Feminine,Plural,NA,NA,NA,Heritage Spanish,NA,NA,NA,HS,4th/5th,NA,Late,Yes,10,0,0.04079173044274337,0.5,NA,0.6822680503847559,0.040791730442768424
H20,1,1,HS 4th/5th,5,11,0.04079173044274337,NA,NA,NA,5,5,NA,8,Production,Prod-10,0,NA,NA,NA,NA,NA,abrir,Infinitive,Subjunctive,NA,NA,abrir,143932,Regular,Heritage Spanish,NA,NA,NA,HS,4th/5th,0,Late,No,10,0,0.04079173044274337,0.5,-0.7742864439651361,0.6822680503847559,0.040791730442768424
H20,1,1,HS 4th/5th,5,11,0.04079173044274337,NA,NA,NA,5,5,NA,8,Production,Prod-11,NA,NA,NA,1,1,NA,el perro,DP,Article,Masculine,Singular,NA,NA,NA,Heritage Spanish,NA,NA,NA,HS,4th/5th,1,Early,No,10,0,0.04079173044274337,0.5,NA,0.6822680503847559,0.040791730442768424
H20,1,1,HS 4th/5th,5,11,0.04079173044274337,NA,NA,NA,5,5,NA,8,Production,Prod-12,0,NA,NA,NA,NA,NA,el niño,Omission,DOM,Masculine,Singular,NA,NA,NA,Heritage Spanish,NA,NA,NA,HS,4th/5th,0,Early,Yes,10,0,0.04079173044274337,0.5,NA,0.6822680503847559,0.040791730442768424
H20,1,1,HS 4th/5th,5,11,0.04079173044274337,NA,NA,NA,5,5,NA,8,Production,Prod-13,NA,NA,NA,1,1,NA,escuchando la música,DP,Article,Feminine,Singular,NA,NA,NA,Heritage Spanish,NA,NA,NA,HS,4th/5th,1,Early,No,10,0,0.04079173044274337,0.5,NA,0.6822680503847559,0.040791730442768424
H20,1,1,HS 4th/5th,5,11,0.04079173044274337,NA,NA,NA,5,5,NA,8,Production,Prod-14,0,NA,NA,NA,NA,NA,se van,Indicative,Subjunctive,NA,NA,ir,603647,Irregular,Heritage Spanish,NA,NA,NA,HS,4th/5th,0,Late,No,10,0,0.04079173044274337,0.5,-0.23321642967089526,0.6822680503847559,0.040791730442768424
H20,1,1,HS 4th/5th,5,11,0.04079173044274337,NA,NA,NA,5,5,NA,8,Production,Prod-15,0,NA,1,NA,NA,Le,le ponen,Dative,Clitic,Masculine,Plural,NA,NA,NA,Heritage Spanish,NA,NA,NA,HS,4th/5th,NA,Late,Yes,10,0,0.04079173044274337,0.5,NA,0.6822680503847559,0.040791730442768424
H20,1,1,HS 4th/5th,5,11,0.04079173044274337,NA,NA,NA,5,5,NA,8,Production,Prod-16,0,NA,NA,NA,NA,NA,su niño,Omission,DOM,Masculine,Singular,NA,NA,NA,Heritage Spanish,NA,NA,NA,HS,4th/5th,0,Early,Yes,10,0,0.04079173044274337,0.5,NA,0.6822680503847559,0.040791730442768424
H20,1,1,HS 4th/5th,5,11,0.04079173044274337,NA,NA,NA,5,5,NA,8,Production,Prod-17,0,0,1,NA,NA,NA,los comen,Gender,Clitic,Feminine,Plural,NA,NA,NA,Heritage Spanish,NA,NA,NA,HS,4th/5th,0,Late,Yes,10,0,0.04079173044274337,0.5,NA,0.6822680503847559,0.040791730442768424
H20,1,1,HS 4th/5th,5,11,0.04079173044274337,NA,NA,NA,5,5,NA,8,Production,Prod-18,0,NA,NA,NA,NA,NA,comen,Indicative,Subjunctive,NA,NA,comer,213756,Regular,Heritage Spanish,NA,NA,NA,HS,4th/5th,0,Late,No,10,0,0.04079173044274337,0.5,-0.6921058044861522,0.6822680503847559,0.040791730442768424
H20,1,1,HS 4th/5th,5,11,0.04079173044274337,NA,NA,NA,5,5,NA,8,Production,Prod-19,1,1,1,NA,NA,NA,lo cocina,NA,Clitic,Masculine,Singular,NA,NA,NA,Heritage Spanish,NA,NA,NA,HS,4th/5th,1,Late,Yes,10,0,0.04079173044274337,0.5,NA,0.6822680503847559,0.040791730442768424
H20,1,1,HS 4th/5th,5,11,0.04079173044274337,NA,NA,NA,5,5,NA,8,Production,Prod-20,0,NA,NA,NA,NA,NA,la niña,Omission,DOM,Feminine,Singular,NA,NA,NA,Heritage Spanish,NA,NA,NA,HS,4th/5th,0,Early,Yes,10,0,0.04079173044274337,0.5,NA,0.6822680503847559,0.040791730442768424
H20,1,1,HS 4th/5th,5,11,0.04079173044274337,NA,NA,NA,5,5,NA,8,Production,Prod-21,0,0,1,NA,NA,Vern stem,lo cerran,Gender,Clitic,Feminine,Singular,NA,NA,NA,Heritage Spanish,NA,NA,NA,HS,4th/5th,0,Late,Yes,10,0,0.04079173044274337,0.5,NA,0.6822680503847559,0.040791730442768424
H20,1,1,HS 4th/5th,5,11,0.04079173044274337,NA,NA,NA,5,5,NA,8,Production,Prod-22,0,NA,NA,NA,NA,NA,ponen,Indicative,Subjunctive,NA,NA,poner,514285,Irregular,Heritage Spanish,NA,NA,NA,HS,4th/5th,0,Late,No,10,0,0.04079173044274337,0.5,-0.338392677166326,0.6822680503847559,0.040791730442768424
H20,1,1,HS 4th/5th,5,11,0.04079173044274337,NA,NA,NA,5,5,NA,8,Production,Prod-23,0,1,0,NA,NA,Accuracy code changed from 1 to 0 -Jen,lo juegan,Number,Clitic,Masculine,Plural,NA,NA,NA,Heritage Spanish,NA,NA,NA,HS,4th/5th,1,Late,Yes,10,0,0.04079173044274337,0.5,NA,0.6822680503847559,0.040791730442768424
H20,1,1,HS 4th/5th,5,11,0.04079173044274337,NA,NA,NA,5,5,NA,8,Production,Prod-24,0,NA,NA,NA,NA,NA,las niñas,Omission,DOM,Feminine,Plural,NA,NA,NA,Heritage Spanish,NA,NA,NA,HS,4th/5th,0,Early,Yes,10,0,0.04079173044274337,0.5,NA,0.6822680503847559,0.040791730442768424
H20,1,1,HS 4th/5th,5,11,0.04079173044274337,NA,NA,NA,5,5,NA,8,Production,Prod-25,0,0,0,NA,NA,NA,lo ponen,Gender/Number,Clitic,Feminine,Plural,NA,NA,NA,Heritage Spanish,NA,NA,NA,HS,4th/5th,0,Late,Yes,10,0,0.04079173044274337,0.5,NA,0.6822680503847559,0.040791730442768424
H20,1,1,HS 4th/5th,5,11,0.04079173044274337,NA,NA,NA,5,5,NA,8,Production,Prod-26,0,NA,NA,NA,NA,NA,quiere ver,Indicative,Subjunctive,NA,NA,ver,1611795,Irregular,Heritage Spanish,NA,NA,NA,HS,4th/5th,0,Late,No,10,0,0.04079173044274337,0.5,0.9533418787826256,0.6822680503847559,0.040791730442768424
H20,1,1,HS 4th/5th,5,11,0.04079173044274337,NA,NA,NA,5,5,NA,8,Production,Prod-27,0,NA,NA,NA,NA,NA,los niños,Omission,DOM,Feminine,Plural,NA,NA,NA,Heritage Spanish,NA,NA,NA,HS,4th/5th,0,Early,Yes,10,0,0.04079173044274337,0.5,NA,0.6822680503847559,0.040791730442768424
H20,1,1,HS 4th/5th,5,11,0.04079173044274337,NA,NA,NA,5,5,NA,8,Production,Prod-28,0,NA,NA,NA,NA,NA,el sol está,Indicative,Subjunctive,NA,NA,salir,334324,Irregular,Heritage Spanish,NA,NA,NA,HS,4th/5th,0,Late,No,10,0,0.04079173044274337,0.5,-0.550201082031092,0.6822680503847559,0.040791730442768424
H21,1,1,L2L 4th/5th,5,11,NA,NA,NA,NA,NA,NA,NA,8,Production,Prod-01,0,NA,NA,NA,NA,NA,un niño,Omission,DOM,Masculine,Singular,NA,NA,NA,L2 learner,L2,L2,L2,L2L,4th/5th,0,Early,Yes,NA,0,NA,NA,NA,0.6822680503847559,NA
H21,1,1,L2L 4th/5th,5,11,NA,NA,NA,NA,NA,NA,NA,8,Production,Prod-02,0,NA,NA,NA,NA,NA,escriben,Indicative,Subjunctive,NA,NA,escribir,265684,Regular,L2 learner,L2,L2,L2,L2L,4th/5th,0,Late,No,NA,0,NA,NA,-0.6309881909597905,0.6822680503847559,NA
H21,1,1,L2L 4th/5th,5,11,NA,NA,NA,NA,NA,NA,NA,8,Production,Prod-03,NA,NA,NA,NA,NA,NA,rompiendo,Omission,Clitic,Masculine,Singular,NA,NA,NA,L2 learner,L2,L2,L2,L2L,4th/5th,NA,Late,Yes,NA,0,NA,NA,NA,0.6822680503847559,NA
H21,1,1,L2L 4th/5th,5,11,NA,NA,NA,NA,NA,NA,NA,8,Production,Prod-04,0,NA,NA,NA,NA,NA,se ve su niño,Omission,DOM,Masculine,Singular,NA,NA,NA,L2 learner,L2,L2,L2,L2L,4th/5th,0,Early,Yes,NA,0,NA,NA,NA,0.6822680503847559,NA
H21,1,1,L2L 4th/5th,5,11,NA,NA,NA,NA,NA,NA,NA,8,Production,Prod-05,NA,NA,NA,NA,NA,NA,estan comiendo,Omission,Clitic,Feminine,Singular,NA,NA,NA,L2 learner,L2,L2,L2,L2L,4th/5th,NA,Late,Yes,NA,0,NA,NA,NA,0.6822680503847559,NA
H21,1,1,L2L 4th/5th,5,11,NA,NA,NA,NA,NA,NA,NA,8,Production,Prod-06,0,NA,NA,NA,NA,NA,hacer ejercicio,Infinitive,Subjunctive,NA,NA,hacer,2726954,Irregular,L2 learner,L2,L2,L2,L2L,4th/5th,0,Late,No,NA,0,NA,NA,2.2658487494967665,0.6822680503847559,NA
H21,1,1,L2L 4th/5th,5,11,NA,NA,NA,NA,NA,NA,NA,8,Production,Prod-07,NA,NA,NA,NA,NA,NA,contando,Omission,Clitic,Masculine,Plural,NA,NA,NA,L2 learner,L2,L2,L2,L2L,4th/5th,NA,Late,Yes,NA,0,NA,NA,NA,0.6822680503847559,NA
H21,1,1,L2L 4th/5th,5,11,NA,NA,NA,NA,NA,NA,NA,8,Production,Prod-08,1,NA,NA,NA,NA,NA,se está viendo la niña,Omission,DOM,Feminine,Singular,NA,NA,NA,L2 learner,L2,L2,L2,L2L,4th/5th,1,Early,Yes,NA,0,NA,NA,NA,0.6822680503847559,NA
H21,1,1,L2L 4th/5th,5,11,NA,NA,NA,NA,NA,NA,NA,8,Production,Prod-09,NA,NA,NA,NA,NA,POSSESSIVE,sacando sus chaquetas,DP,Clitic,Feminine,Plural,NA,NA,NA,L2 learner,L2,L2,L2,L2L,4th/5th,NA,Late,Yes,NA,0,NA,NA,NA,0.6822680503847559,NA
H21,1,1,L2L 4th/5th,5,11,NA,NA,NA,NA,NA,NA,NA,8,Production,Prod-10,0,NA,NA,NA,NA,NA,abrir,Infinitive,Subjunctive,NA,NA,abrir,143932,Regular,L2 learner,L2,L2,L2,L2L,4th/5th,0,Late,No,NA,0,NA,NA,-0.7742864439651361,0.6822680503847559,NA
H21,1,1,L2L 4th/5th,5,11,NA,NA,NA,NA,NA,NA,NA,8,Production,Prod-11,NA,NA,NA,NA,NA,NA,bañando,Omission,Clitic,Masculine,Singular,NA,NA,NA,L2 learner,L2,L2,L2,L2L,4th/5th,NA,Late,Yes,NA,0,NA,NA,NA,0.6822680503847559,NA
H21,1,1,L2L 4th/5th,5,11,NA,NA,NA,NA,NA,NA,NA,8,Production,Prod-12,0,NA,NA,NA,NA,NA,viendo el niño,Omission,DOM,Masculine,Singular,NA,NA,NA,L2 learner,L2,L2,L2,L2L,4th/5th,0,Early,Yes,NA,0,NA,NA,NA,0.6822680503847559,NA
H21,1,1,L2L 4th/5th,5,11,NA,NA,NA,NA,NA,NA,NA,8,Production,Prod-13,NA,NA,NA,NA,NA,NA,oyendo,Omission,Clitic,Feminine,Singular,NA,NA,NA,L2 learner,L2,L2,L2,L2L,4th/5th,NA,Late,Yes,NA,0,NA,NA,NA,0.6822680503847559,NA
H21,1,1,L2L 4th/5th,5,11,NA,NA,NA,NA,NA,NA,NA,8,Production,Prod-14,0,NA,NA,NA,NA,NA,ir de su casa,Infinitive,Subjunctive,NA,NA,ir,603647,Irregular,L2 learner,L2,L2,L2,L2L,4th/5th,0,Late,No,NA,0,NA,NA,-0.23321642967089526,0.6822680503847559,NA
H21,1,1,L2L 4th/5th,5,11,NA,NA,NA,NA,NA,NA,NA,8,Production,Prod-15,NA,NA,NA,NA,NA,"error code changed to omission (PP not DP), gen/num codes removed -Jen",poniendo a la mesa,Omission,Clitic,Masculine,Plural,NA,NA,NA,L2 learner,L2,L2,L2,L2L,4th/5th,NA,Late,Yes,NA,0,NA,NA,NA,0.6822680503847559,NA
H21,1,1,L2L 4th/5th,5,11,NA,NA,NA,NA,NA,NA,NA,8,Production,Prod-16,1,NA,NA,NA,NA,NA,viendo a su hijo,NA,DOM,Masculine,Singular,NA,NA,NA,L2 learner,L2,L2,L2,L2L,4th/5th,1,Early,Yes,NA,0,NA,NA,NA,0.6822680503847559,NA
H21,1,1,L2L 4th/5th,5,11,NA,NA,NA,NA,NA,NA,NA,8,Production,Prod-17,NA,NA,NA,NA,NA,NA,comiendo,Omission,Clitic,Feminine,Plural,NA,NA,NA,L2 learner,L2,L2,L2,L2L,4th/5th,NA,Late,Yes,NA,0,NA,NA,NA,0.6822680503847559,NA
H21,1,1,L2L 4th/5th,5,11,NA,NA,NA,NA,NA,NA,NA,8,Production,Prod-18,0,NA,NA,NA,NA,NA,comen su comida,Indicative,Subjunctive,NA,NA,comer,213756,Regular,L2 learner,L2,L2,L2,L2L,4th/5th,0,Late,No,NA,0,NA,NA,-0.6921058044861522,0.6822680503847559,NA
H21,1,1,L2L 4th/5th,5,11,NA,NA,NA,NA,NA,NA,NA,8,Production,Prod-19,NA,NA,NA,1,1,NA,poniendo el pescado,DP,Article,Masculine,Singular,NA,NA,NA,L2 learner,L2,L2,L2,L2L,4th/5th,1,Early,No,NA,0,NA,NA,NA,0.6822680503847559,NA
H21,1,1,L2L 4th/5th,5,11,NA,NA,NA,NA,NA,NA,NA,8,Production,Prod-20,1,NA,NA,NA,NA,NA,está viendo la niña,Omission,DOM,Feminine,Singular,NA,NA,NA,L2 learner,L2,L2,L2,L2L,4th/5th,1,Early,Yes,NA,0,NA,NA,NA,0.6822680503847559,NA
H21,1,1,L2L 4th/5th,5,11,NA,NA,NA,NA,NA,NA,NA,8,Production,Prod-21,NA,NA,NA,NA,NA,NA,cerrando,Omission,Clitic,Feminine,Singular,NA,NA,NA,L2 learner,L2,L2,L2,L2L,4th/5th,NA,Late,Yes,NA,0,NA,NA,NA,0.6822680503847559,NA
H21,1,1,L2L 4th/5th,5,11,NA,NA,NA,NA,NA,NA,NA,8,Production,Prod-22,0,NA,NA,NA,NA,NA,ponen las chaquetas,Indicative,Subjunctive,NA,NA,poner,514285,Irregular,L2 learner,L2,L2,L2,L2L,4th/5th,0,Late,No,NA,0,NA,NA,-0.338392677166326,0.6822680503847559,NA
H21,1,1,L2L 4th/5th,5,11,NA,NA,NA,NA,NA,NA,NA,8,Production,Prod-23,1,1,1,NA,NA,NA,usandolos/tocandolos,NA,Clitic,Masculine,Plural,NA,NA,NA,L2 learner,L2,L2,L2,L2L,4th/5th,1,Late,Yes,NA,0,NA,NA,NA,0.6822680503847559,NA
H21,1,1,L2L 4th/5th,5,11,NA,NA,NA,NA,NA,NA,NA,8,Production,Prod-24,1,NA,NA,NA,NA,NA,se ve a las niñas,NA,DOM,Feminine,Plural,NA,NA,NA,L2 learner,L2,L2,L2,L2L,4th/5th,1,Early,Yes,NA,0,NA,NA,NA,0.6822680503847559,NA
H21,1,1,L2L 4th/5th,5,11,NA,NA,NA,NA,NA,NA,NA,8,Production,Prod-25,NA,NA,NA,1,1,Coded added DP -jen POSSESSIVE,sacando sus mascaras,DP,Article,Feminine,Plural,NA,NA,NA,L2 learner,L2,L2,L2,L2L,4th/5th,1,Early,No,NA,0,NA,NA,NA,0.6822680503847559,NA
H21,1,1,L2L 4th/5th,5,11,NA,NA,NA,NA,NA,NA,NA,8,Production,Prod-26,0,NA,NA,NA,NA,NA,ve la televisión,Indicative,Subjunctive,NA,NA,ver,1611795,Irregular,L2 learner,L2,L2,L2,L2L,4th/5th,0,Late,No,NA,0,NA,NA,0.9533418787826256,0.6822680503847559,NA
H21,1,1,L2L 4th/5th,5,11,NA,NA,NA,NA,NA,NA,NA,8,Production,Prod-27,1,NA,NA,NA,NA,NA,se ve a las niñas,NA,DOM,Feminine,Plural,NA,NA,NA,L2 learner,L2,L2,L2,L2L,4th/5th,1,Early,Yes,NA,0,NA,NA,NA,0.6822680503847559,NA
H21,1,1,L2L 4th/5th,5,11,NA,NA,NA,NA,NA,NA,NA,8,Production,Prod-28,0,NA,NA,NA,NA,NA,esta soleado,Indicative,Subjunctive,NA,NA,salir,334324,Irregular,L2 learner,L2,L2,L2,L2L,4th/5th,0,Late,No,NA,0,NA,NA,-0.550201082031092,0.6822680503847559,NA
H22,1,1,HS 4th/5th,5,11,0.04079173044274337,NA,NA,NA,4,3,NA,8,Production,Prod-01,0,NA,NA,NA,NA,NA,ve un niño,Omission,DOM,Masculine,Singular,NA,NA,NA,Heritage Spanish,NA,NA,NA,HS,4th/5th,0,Early,Yes,7,0,0.04079173044274337,0.5714285714285714,NA,0.6822680503847559,0.040791730442768424
H22,1,1,HS 4th/5th,5,11,0.04079173044274337,NA,NA,NA,4,3,NA,8,Production,Prod-02,0,NA,NA,NA,NA,NA,escibir,Infinitive,Subjunctive,NA,NA,escribir,265684,Regular,Heritage Spanish,NA,NA,NA,HS,4th/5th,0,Late,No,7,0,0.04079173044274337,0.5714285714285714,-0.6309881909597905,0.6822680503847559,0.040791730442768424
H22,1,1,HS 4th/5th,5,11,0.04079173044274337,NA,NA,NA,4,3,NA,8,Production,Prod-03,NA,NA,NA,NA,NA,NA,pop,English,Clitic,Masculine,Singular,NA,NA,NA,Heritage Spanish,NA,NA,NA,HS,4th/5th,NA,Late,Yes,7,0,0.04079173044274337,0.5714285714285714,NA,0.6822680503847559,0.040791730442768424
H22,1,1,HS 4th/5th,5,11,0.04079173044274337,NA,NA,NA,4,3,NA,8,Production,Prod-04,0,NA,NA,NA,NA,NA,ve un niño,Omission,DOM,Masculine,Singular,NA,NA,NA,Heritage Spanish,NA,NA,NA,HS,4th/5th,0,Early,Yes,7,0,0.04079173044274337,0.5714285714285714,NA,0.6822680503847559,0.040791730442768424
H22,1,1,HS 4th/5th,5,11,0.04079173044274337,NA,NA,NA,4,3,NA,8,Production,Prod-05,0,NA,NA,1,1,NA,comen la pizza,DP,Article,Feminine,Singular,NA,NA,NA,Heritage Spanish,NA,NA,NA,HS,4th/5th,1,Early,No,7,0,0.04079173044274337,0.5714285714285714,NA,0.6822680503847559,0.040791730442768424
H22,1,1,HS 4th/5th,5,11,0.04079173044274337,NA,NA,NA,4,3,NA,8,Production,Prod-06,0,NA,NA,NA,NA,NA,tiene ejercito,Indicative,Subjunctive,NA,NA,hacer,2726954,Irregular,Heritage Spanish,NA,NA,NA,HS,4th/5th,0,Late,No,7,0,0.04079173044274337,0.5714285714285714,2.2658487494967665,0.6822680503847559,0.040791730442768424
H22,1,1,HS 4th/5th,5,11,0.04079173044274337,NA,NA,NA,4,3,NA,8,Production,Prod-07,NA,NA,NA,NA,NA,NA,add the numbers,English,Clitic,Masculine,Plural,NA,NA,NA,Heritage Spanish,NA,NA,NA,HS,4th/5th,NA,Late,Yes,7,0,0.04079173044274337,0.5714285714285714,NA,0.6822680503847559,0.040791730442768424
H22,1,1,HS 4th/5th,5,11,0.04079173044274337,NA,NA,NA,4,3,NA,8,Production,Prod-08,0,NA,NA,NA,NA,NA,la niña y el perro,Omission,DOM,Feminine,Singular,NA,NA,NA,Heritage Spanish,NA,NA,NA,HS,4th/5th,0,Early,Yes,7,0,0.04079173044274337,0.5714285714285714,NA,0.6822680503847559,0.040791730442768424
H22,1,1,HS 4th/5th,5,11,0.04079173044274337,NA,NA,NA,4,3,NA,8,Production,Prod-09,0,NA,NA,1,1,NA,sacan las chaqetas,DP,Article,Feminine,Plural,NA,NA,NA,Heritage Spanish,NA,NA,NA,HS,4th/5th,1,Early,No,7,0,0.04079173044274337,0.5714285714285714,NA,0.6822680503847559,0.040791730442768424
H22,1,1,HS 4th/5th,5,11,0.04079173044274337,NA,NA,NA,4,3,NA,8,Production,Prod-10,0,NA,NA,NA,NA,NA,abrir,Infinitive,Subjunctive,NA,NA,abrir,143932,Regular,Heritage Spanish,NA,NA,NA,HS,4th/5th,0,Late,No,7,0,0.04079173044274337,0.5714285714285714,-0.7742864439651361,0.6822680503847559,0.040791730442768424
H22,1,1,HS 4th/5th,5,11,0.04079173044274337,NA,NA,NA,4,3,NA,8,Production,Prod-11,0,NA,NA,NA,NA,NA,bañan,Omission,Clitic,Masculine,Singular,NA,NA,NA,Heritage Spanish,NA,NA,NA,HS,4th/5th,NA,Late,Yes,7,0,0.04079173044274337,0.5714285714285714,NA,0.6822680503847559,0.040791730442768424
H22,1,1,HS 4th/5th,5,11,0.04079173044274337,NA,NA,NA,4,3,NA,8,Production,Prod-12,0,NA,NA,NA,NA,NA,ve el niño,Omission,DOM,Masculine,Singular,NA,NA,NA,Heritage Spanish,NA,NA,NA,HS,4th/5th,0,Early,Yes,7,0,0.04079173044274337,0.5714285714285714,NA,0.6822680503847559,0.040791730442768424
H22,1,1,HS 4th/5th,5,11,0.04079173044274337,NA,NA,NA,4,3,NA,8,Production,Prod-13,NA,NA,NA,1,1,NA,oye la musica,DP,Article,Feminine,Singular,NA,NA,NA,Heritage Spanish,NA,NA,NA,HS,4th/5th,1,Early,No,7,0,0.04079173044274337,0.5714285714285714,NA,0.6822680503847559,0.040791730442768424
H22,1,1,HS 4th/5th,5,11,0.04079173044274337,NA,NA,NA,4,3,NA,8,Production,Prod-14,NA,NA,NA,NA,NA,NA,N/A,English,Subjunctive,NA,NA,ir,603647,Irregular,Heritage Spanish,NA,NA,NA,HS,4th/5th,NA,Late,No,7,0,0.04079173044274337,0.5714285714285714,-0.23321642967089526,0.6822680503847559,0.040791730442768424
H22,1,1,HS 4th/5th,5,11,0.04079173044274337,NA,NA,NA,4,3,NA,8,Production,Prod-15,NA,NA,NA,1,1,Codes removed for DP (no determiner) -Jen NO VERB,libros en la mesa,DP,Article,Masculine,Plural,NA,NA,NA,Heritage Spanish,NA,NA,NA,HS,4th/5th,1,Early,No,7,0,0.04079173044274337,0.5714285714285714,NA,0.6822680503847559,0.040791730442768424
H22,1,1,HS 4th/5th,5,11,0.04079173044274337,NA,NA,NA,4,3,NA,8,Production,Prod-16,0,NA,NA,NA,NA,NA,ve el bebé,Omission,DOM,Masculine,Singular,NA,NA,NA,Heritage Spanish,NA,NA,NA,HS,4th/5th,0,Early,Yes,7,0,0.04079173044274337,0.5714285714285714,NA,0.6822680503847559,0.040791730442768424
H22,1,1,HS 4th/5th,5,11,0.04079173044274337,NA,NA,NA,4,3,NA,8,Production,Prod-17,NA,NA,NA,1,1,NA,comen las galletas,DP,Article,Feminine,Plural,NA,NA,NA,Heritage Spanish,NA,NA,NA,HS,4th/5th,1,Early,No,7,0,0.04079173044274337,0.5714285714285714,NA,0.6822680503847559,0.040791730442768424
H22,1,1,HS 4th/5th,5,11,0.04079173044274337,NA,NA,NA,4,3,NA,8,Production,Prod-18,0,NA,NA,NA,NA,NA,comen el pollo y veg.,Indicative,Subjunctive,NA,NA,comer,213756,Regular,Heritage Spanish,NA,NA,NA,HS,4th/5th,0,Late,No,7,0,0.04079173044274337,0.5714285714285714,-0.6921058044861522,0.6822680503847559,0.040791730442768424
H22,1,1,HS 4th/5th,5,11,0.04079173044274337,NA,NA,NA,4,3,NA,8,Production,Prod-19,NA,NA,NA,NA,NA,english verb,los niños cook,English,Clitic,Masculine,Singular,NA,NA,NA,Heritage Spanish,NA,NA,NA,HS,4th/5th,NA,Late,Yes,7,0,0.04079173044274337,0.5714285714285714,NA,0.6822680503847559,0.040791730442768424
H22,1,1,HS 4th/5th,5,11,0.04079173044274337,NA,NA,NA,4,3,NA,8,Production,Prod-20,0,NA,NA,NA,NA,NA,ve la niña,Omission,DOM,Feminine,Singular,NA,NA,NA,Heritage Spanish,NA,NA,NA,HS,4th/5th,0,Early,Yes,7,0,0.04079173044274337,0.5714285714285714,NA,0.6822680503847559,0.040791730442768424
H22,1,1,HS 4th/5th,5,11,0.04079173044274337,NA,NA,NA,4,3,NA,8,Production,Prod-21,0,NA,NA,1,1,NA,cierran la puerta,DP,Article,Feminine,Singular,NA,NA,NA,Heritage Spanish,NA,NA,NA,HS,4th/5th,1,Early,No,7,0,0.04079173044274337,0.5714285714285714,NA,0.6822680503847559,0.040791730442768424
H22,1,1,HS 4th/5th,5,11,0.04079173044274337,NA,NA,NA,4,3,NA,8,Production,Prod-22,0,NA,NA,NA,NA,NA,pusir la chaqueta,Other,Subjunctive,NA,NA,poner,514285,Irregular,Heritage Spanish,NA,NA,NA,HS,4th/5th,0,Late,No,7,0,0.04079173044274337,0.5714285714285714,-0.338392677166326,0.6822680503847559,0.040791730442768424
H22,1,1,HS 4th/5th,5,11,0.04079173044274337,NA,NA,NA,4,3,NA,8,Production,Prod-23,NA,NA,NA,1,1,NA,jugar los instrumentos,DP,Article,Masculine,Plural,NA,NA,NA,Heritage Spanish,NA,NA,NA,HS,4th/5th,1,Early,No,7,0,0.04079173044274337,0.5714285714285714,NA,0.6822680503847559,0.040791730442768424
H22,1,1,HS 4th/5th,5,11,0.04079173044274337,NA,NA,NA,4,3,NA,8,Production,Prod-24,0,NA,NA,NA,NA,NA,ve la niñas,Omission,DOM,Feminine,Plural,NA,NA,NA,Heritage Spanish,NA,NA,NA,HS,4th/5th,0,Early,Yes,7,0,0.04079173044274337,0.5714285714285714,NA,0.6822680503847559,0.040791730442768424
