Part_ID,Cohort,Session,Group,Grade,Age,Months_at_Start,AoA_SPA,AoA_ENG,SPA_Use,SPA_Contexts,ENG_Contexts,Langs,BESA_Score,Task,Item,Accuracy,Accuracy_Clit_Gen,Accuracy_Clit_Num,Accuracy_DP_Gen,Accuracy_DP_Num,Questions,Initial_Response,Error_Type,Structure,Gender,Number,Verb,Verb_Freq,Verb_Type,Home_Lang_Group,HL_DOM,HL_Gender,HL_Subj,Speaker_Group,Age_Group,Accuracy_Combined,Timing,Interface,Contexts,Study_Age,Months_at_Testing,SPA_Pct,Verb_Freq_Std,BESA_Std,Months_at_Start_Std
H05,1,1,HS 7th/8th,8,NA,1.3744386455699886,NA,NA,NA,2,6,NA,8,Production,Prod-26,0,NA,NA,NA,NA,Code ) for accuracy and infinitive added -Jen,ver televisión,Infinitive,Subjunctive,NA,NA,ver,1611795,Irregular,Heritage Spanish,NA,NA,NA,HS,7th/8th,0,Late,No,8,0,1.3744386455699886,0.25,0.9533418787826256,0.6822680503847559,1.3744386455700144
H05,1,1,HS 7th/8th,8,NA,1.3744386455699886,NA,NA,NA,2,6,NA,8,Production,Prod-28,NA,NA,NA,NA,NA,NA,NA,Omission,Subjunctive,NA,NA,salir,334324,Irregular,Heritage Spanish,NA,NA,NA,HS,7th/8th,NA,Late,No,8,0,1.3744386455699886,0.25,-0.550201082031092,0.6822680503847559,1.3744386455700144
H06,1,1,L2L 7th/8th,8,NA,1.3744386455699886,NA,NA,NA,2,4,NA,8,Production,Prod-02,0,NA,NA,NA,NA,NA,escriben,Indicative,Subjunctive,NA,NA,escribir,265684,Regular,L2 learner,L2,L2,L2,L2L,7th/8th,0,Late,No,6,0,1.3744386455699886,0.3333333333333333,-0.6309881909597905,0.6822680503847559,1.3744386455700144
H06,1,1,L2L 7th/8th,8,NA,1.3744386455699886,NA,NA,NA,2,4,NA,8,Production,Prod-06,NA,NA,NA,NA,NA,NA,jugar,Infinitive,Subjunctive,NA,NA,hacer,2726954,Irregular,L2 learner,L2,L2,L2,L2L,7th/8th,NA,Late,No,6,0,1.3744386455699886,0.3333333333333333,2.2658487494967665,0.6822680503847559,1.3744386455700144
H06,1,1,L2L 7th/8th,8,NA,1.3744386455699886,NA,NA,NA,2,4,NA,8,Production,Prod-10,NA,NA,NA,NA,NA,NA,abrir la puerta,Infinitive,Subjunctive,NA,NA,abrir,143932,Regular,L2 learner,L2,L2,L2,L2L,7th/8th,NA,Late,No,6,0,1.3744386455699886,0.3333333333333333,-0.7742864439651361,0.6822680503847559,1.3744386455700144
H06,1,1,L2L 7th/8th,8,NA,1.3744386455699886,NA,NA,NA,2,4,NA,8,Production,Prod-14,NA,NA,NA,NA,NA,NA,los otros niños no están,Indicative,Subjunctive,NA,NA,ir,603647,Irregular,L2 learner,L2,L2,L2,L2L,7th/8th,NA,Late,No,6,0,1.3744386455699886,0.3333333333333333,-0.23321642967089526,0.6822680503847559,1.3744386455700144
H06,1,1,L2L 7th/8th,8,NA,1.3744386455699886,NA,NA,NA,2,4,NA,8,Production,Prod-18,NA,NA,NA,NA,NA,NA,comer,Infinitive,Subjunctive,NA,NA,comer,213756,Regular,L2 learner,L2,L2,L2,L2L,7th/8th,NA,Late,No,6,0,1.3744386455699886,0.3333333333333333,-0.6921058044861522,0.6822680503847559,1.3744386455700144
H06,1,1,L2L 7th/8th,8,NA,1.3744386455699886,NA,NA,NA,2,4,NA,8,Production,Prod-22,NA,NA,NA,NA,NA,NA,la cercan,Indicative,Subjunctive,NA,NA,poner,514285,Irregular,L2 learner,L2,L2,L2,L2L,7th/8th,NA,Late,No,6,0,1.3744386455699886,0.3333333333333333,-0.338392677166326,0.6822680503847559,1.3744386455700144
H06,1,1,L2L 7th/8th,8,NA,1.3744386455699886,NA,NA,NA,2,4,NA,8,Production,Prod-26,0,NA,NA,NA,NA,NA,lo ponen en su cara,Indicative,Subjunctive,NA,NA,ver,1611795,Irregular,L2 learner,L2,L2,L2,L2L,7th/8th,0,Late,No,6,0,1.3744386455699886,0.3333333333333333,0.9533418787826256,0.6822680503847559,1.3744386455700144
H06,1,1,L2L 7th/8th,8,NA,1.3744386455699886,NA,NA,NA,2,4,NA,8,Production,Prod-28,0,NA,NA,NA,NA,NA,salir el sol,Indicative,Subjunctive,NA,NA,salir,334324,Irregular,L2 learner,L2,L2,L2,L2L,7th/8th,0,Late,No,6,0,1.3744386455699886,0.3333333333333333,-0.550201082031092,0.6822680503847559,1.3744386455700144
