Part_ID,Group,Grade,Age,Months,SPA_Score,ENG_Score,Langs,BESA_Score,Task,Item,Accuracy,Accuracy_Clit_Gen,Accuracy_Clit_Num,Accuracy_DP_Gen,Accuracy_DP_Num,Questions,Response,Error_Type,Structure,Gender,Number,Verb,Verb_Freq,Verb_Type,Home_Lang_Group,HL_DOM,HL_Gender,HL_Subj
H20,Heritage,5,11,138,5,5,,8,Production,Prod-09,,,,,,,sus chaquetas,DP,Clitic,Feminine,Plural,,,,Heritage Spanish,,,
H20,Heritage,5,11,138,5,5,,8,Production,Prod-10,0,,,,,,abrir,Infinitive,Subjunctive,,,abrir,143932,Regular,Heritage Spanish,,,
H20,Heritage,5,11,138,5,5,,8,Production,Prod-11,,,,1,1,,el perro,DP,Clitic,Masculine,Singular,,,,Heritage Spanish,,,
H20,Heritage,5,11,138,5,5,,8,Production,Prod-12,0,,,,,,el niño,Omission,DOM,Masculine,Singular,,,,Heritage Spanish,,,
H20,Heritage,5,11,138,5,5,,8,Production,Prod-13,,,,1,1,,escuchando la música,DP,Clitic,Feminine,Singular,,,,Heritage Spanish,,,
H20,Heritage,5,11,138,5,5,,8,Production,Prod-14,0,,,,,,se van,Indicative,Subjunctive,,,ir,603647,Irregular,Heritage Spanish,,,
H20,Heritage,5,11,138,5,5,,8,Production,Prod-15,0,,1,,,Le,le ponen,Dative,Clitic,Masculine,Plural,,,,Heritage Spanish,,,
H20,Heritage,5,11,138,5,5,,8,Production,Prod-16,0,,,,,,su niño,Omission,DOM,Masculine,Singular,,,,Heritage Spanish,,,
H20,Heritage,5,11,138,5,5,,8,Production,Prod-17,0,0,1,,,,los comen,Gender,Clitic,Feminine,Plural,,,,Heritage Spanish,,,
H20,Heritage,5,11,138,5,5,,8,Production,Prod-18,0,,,,,,comen,Indicative,Subjunctive,,,comer,213756,Regular,Heritage Spanish,,,
H20,Heritage,5,11,138,5,5,,8,Production,Prod-19,1,1,1,,,,lo cocina,,Clitic,Masculine,Singular,,,,Heritage Spanish,,,
H20,Heritage,5,11,138,5,5,,8,Production,Prod-20,0,,,,,,la niña,Omission,DOM,Feminine,Singular,,,,Heritage Spanish,,,
H20,Heritage,5,11,138,5,5,,8,Production,Prod-21,0,0,1,,,Vern stem,lo cerran,Gender,Clitic,Feminine,Singular,,,,Heritage Spanish,,,
H20,Heritage,5,11,138,5,5,,8,Production,Prod-22,0,,,,,,ponen,Indicative,Subjunctive,,,poner,514285,Irregular,Heritage Spanish,,,
H20,Heritage,5,11,138,5,5,,8,Production,Prod-23,0,1,0,,,Accuracy code changed from 1 to 0 -Jen,lo juegan,Number,Clitic,Masculine,Plural,,,,Heritage Spanish,,,
H20,Heritage,5,11,138,5,5,,8,Production,Prod-24,0,,,,,,las niñas,Omission,DOM,Feminine,Plural,,,,Heritage Spanish,,,
H20,Heritage,5,11,138,5,5,,8,Production,Prod-25,0,0,0,,,,lo ponen,Gender/Number,Clitic,Feminine,Plural,,,,Heritage Spanish,,,
H20,Heritage,5,11,138,5,5,,8,Production,Prod-26,0,,,,,,quiere ver,Indicative,Subjunctive,,,ver,1611795,Irregular,Heritage Spanish,,,
H20,Heritage,5,11,138,5,5,,8,Production,Prod-27,0,,,,,,los niños,Omission,DOM,Feminine,Plural,,,,Heritage Spanish,,,
H20,Heritage,5,11,138,5,5,,8,Production,Prod-28,0,,,,,,el sol está,Indicative,Subjunctive,,,salir,334324,Irregular,Heritage Spanish,,,
H21,L2,5,11,,,,,8,Production,Prod-01,0,,,,,,un niño,Omission,DOM,Masculine,Singular,,,,L2 learner,L2,L2,L2
H21,L2,5,11,,,,,8,Production,Prod-02,0,,,,,,escriben,Indicative,Subjunctive,,,escribir,265684,Regular,L2 learner,L2,L2,L2
H21,L2,5,11,,,,,8,Production,Prod-03,,,,,,,rompiendo,Omission,Clitic,Masculine,Singular,,,,L2 learner,L2,L2,L2
H21,L2,5,11,,,,,8,Production,Prod-04,0,,,,,,se ve su niño,Omission,DOM,Masculine,Singular,,,,L2 learner,L2,L2,L2
H21,L2,5,11,,,,,8,Production,Prod-05,,,,,,,estan comiendo,Omission,Clitic,Feminine,Singular,,,,L2 learner,L2,L2,L2
H21,L2,5,11,,,,,8,Production,Prod-06,0,,,,,,hacer ejercicio,Infinitive,Subjunctive,,,hacer,2726954,Irregular,L2 learner,L2,L2,L2
H21,L2,5,11,,,,,8,Production,Prod-07,,,,,,,contando,Omission,Clitic,Masculine,Plural,,,,L2 learner,L2,L2,L2
H21,L2,5,11,,,,,8,Production,Prod-08,0,,,,,,se está viendo la niña,Omission,DOM,Feminine,Singular,,,,L2 learner,L2,L2,L2
H21,L2,5,11,,,,,8,Production,Prod-09,,,,,,POSSESSIVE,sacando sus chaquetas,DP,Clitic,Feminine,Plural,,,,L2 learner,L2,L2,L2
H21,L2,5,11,,,,,8,Production,Prod-10,0,,,,,,abrir,Infinitive,Subjunctive,,,abrir,143932,Regular,L2 learner,L2,L2,L2
H21,L2,5,11,,,,,8,Production,Prod-11,,,,,,,bañando,Omission,Clitic,Masculine,Singular,,,,L2 learner,L2,L2,L2
H21,L2,5,11,,,,,8,Production,Prod-12,0,,,,,,viendo el niño,Omission,DOM,Masculine,Singular,,,,L2 learner,L2,L2,L2
H21,L2,5,11,,,,,8,Production,Prod-13,,,,,,,oyendo,Omission,Clitic,Feminine,Singular,,,,L2 learner,L2,L2,L2
H21,L2,5,11,,,,,8,Production,Prod-14,0,,,,,,ir de su casa,Infinitive,Subjunctive,,,ir,603647,Irregular,L2 learner,L2,L2,L2
H21,L2,5,11,,,,,8,Production,Prod-15,,,,,,"error code changed to omission (PP not DP), gen/num codes removed -Jen ",poniendo a la mesa,Omission,Clitic,Masculine,Plural,,,,L2 learner,L2,L2,L2
H21,L2,5,11,,,,,8,Production,Prod-16,1,,,,,,viendo a su hijo,,DOM,Masculine,Singular,,,,L2 learner,L2,L2,L2
H21,L2,5,11,,,,,8,Production,Prod-17,,,,,,,comiendo,Omission,Clitic,Feminine,Plural,,,,L2 learner,L2,L2,L2
H21,L2,5,11,,,,,8,Production,Prod-18,0,,,,,,comen su comida,Indicative,Subjunctive,,,comer,213756,Regular,L2 learner,L2,L2,L2
H21,L2,5,11,,,,,8,Production,Prod-19,,,,1,1,,poniendo el pescado,DP,Clitic,Masculine,Singular,,,,L2 learner,L2,L2,L2
H21,L2,5,11,,,,,8,Production,Prod-20,0,,,,,,está viendo la niña,Omission,DOM,Feminine,Singular,,,,L2 learner,L2,L2,L2
H21,L2,5,11,,,,,8,Production,Prod-21,,,,,,,cerrando,Omission,Clitic,Feminine,Singular,,,,L2 learner,L2,L2,L2
H21,L2,5,11,,,,,8,Production,Prod-22,0,,,,,,ponen las chaquetas,Indicative,Subjunctive,,,poner,514285,Irregular,L2 learner,L2,L2,L2
H21,L2,5,11,,,,,8,Production,Prod-23,1,1,1,,,,usandolos/tocandolos,,Clitic,Masculine,Plural,,,,L2 learner,L2,L2,L2
H21,L2,5,11,,,,,8,Production,Prod-24,1,,,,,,se ve a las niñas,,DOM,Feminine,Plural,,,,L2 learner,L2,L2,L2
H21,L2,5,11,,,,,8,Production,Prod-25,,,,1,1,Coded added DP -jen POSSESSIVE,sacando sus mascaras,DP,Clitic,Feminine,Plural,,,,L2 learner,L2,L2,L2
H21,L2,5,11,,,,,8,Production,Prod-26,0,,,,,,ve la televisión,Indicative,Subjunctive,,,ver,1611795,Irregular,L2 learner,L2,L2,L2
H21,L2,5,11,,,,,8,Production,Prod-27,1,,,,,,se ve a las niñas,,DOM,Feminine,Plural,,,,L2 learner,L2,L2,L2
H21,L2,5,11,,,,,8,Production,Prod-28,0,,,,,,esta soleado,Indicative,Subjunctive,,,salir,334324,Irregular,L2 learner,L2,L2,L2
H22,Heritage,5,11,138,4,3,,8,Production,Prod-01,0,,,,,,ve un niño,Omission,DOM,Masculine,Singular,,,,Heritage Spanish,,,
H22,Heritage,5,11,138,4,3,,8,Production,Prod-02,0,,,,,,escibir,Infinitive,Subjunctive,,,escribir,265684,Regular,Heritage Spanish,,,
H22,Heritage,5,11,138,4,3,,8,Production,Prod-03,,,,,,,pop,English,Clitic,Masculine,Singular,,,,Heritage Spanish,,,
H22,Heritage,5,11,138,4,3,,8,Production,Prod-04,0,,,,,,ve un niño,Omission,DOM,Masculine,Singular,,,,Heritage Spanish,,,
H22,Heritage,5,11,138,4,3,,8,Production,Prod-05,0,,,1,1,,comen la pizza,DP,Clitic,Feminine,Singular,,,,Heritage Spanish,,,
H22,Heritage,5,11,138,4,3,,8,Production,Prod-06,0,,,,,,tiene ejercito,Indicative,Subjunctive,,,hacer,2726954,Irregular,Heritage Spanish,,,
H22,Heritage,5,11,138,4,3,,8,Production,Prod-07,,,,,,,add the numbers,English,Clitic,Masculine,Plural,,,,Heritage Spanish,,,
H22,Heritage,5,11,138,4,3,,8,Production,Prod-08,0,,,,,,la niña y el perro,Omission,DOM,Feminine,Singular,,,,Heritage Spanish,,,
H22,Heritage,5,11,138,4,3,,8,Production,Prod-09,0,,,1,1,,sacan las chaqetas,DP,Clitic,Feminine,Plural,,,,Heritage Spanish,,,
H22,Heritage,5,11,138,4,3,,8,Production,Prod-10,0,,,,,,abrir,Infinitive,Subjunctive,,,abrir,143932,Regular,Heritage Spanish,,,
H22,Heritage,5,11,138,4,3,,8,Production,Prod-11,0,,,,,,bañan,Omission,Clitic,Masculine,Singular,,,,Heritage Spanish,,,
H22,Heritage,5,11,138,4,3,,8,Production,Prod-12,0,,,,,,ve el niño,Omission,DOM,Masculine,Singular,,,,Heritage Spanish,,,
H22,Heritage,5,11,138,4,3,,8,Production,Prod-13,,,,1,1,,oye la musica,DP,Clitic,Feminine,Singular,,,,Heritage Spanish,,,
H22,Heritage,5,11,138,4,3,,8,Production,Prod-14,,,,,,,N/A,English,Subjunctive,,,ir,603647,Irregular,Heritage Spanish,,,
H22,Heritage,5,11,138,4,3,,8,Production,Prod-15,,,,1,1,Codes removed for DP (no determiner) -Jen NO VERB,libros en la mesa,DP,Clitic,Masculine,Plural,,,,Heritage Spanish,,,
H22,Heritage,5,11,138,4,3,,8,Production,Prod-16,0,,,,,,ve el bebé,Omission,DOM,Masculine,Singular,,,,Heritage Spanish,,,
H22,Heritage,5,11,138,4,3,,8,Production,Prod-17,,,,1,1,,comen las galletas,DP,Clitic,Feminine,Plural,,,,Heritage Spanish,,,
H22,Heritage,5,11,138,4,3,,8,Production,Prod-18,0,,,,,,comen el pollo y veg.,Indicative,Subjunctive,,,comer,213756,Regular,Heritage Spanish,,,
H22,Heritage,5,11,138,4,3,,8,Production,Prod-19,,,,,,english verb,los niños cook,English,Clitic,Masculine,Singular,,,,Heritage Spanish,,,
H22,Heritage,5,11,138,4,3,,8,Production,Prod-20,0,,,,,,ve la niña,Omission,DOM,Feminine,Singular,,,,Heritage Spanish,,,
H22,Heritage,5,11,138,4,3,,8,Production,Prod-21,0,,,1,1,,cierran la puerta,DP,Clitic,Feminine,Singular,,,,Heritage Spanish,,,
H22,Heritage,5,11,138,4,3,,8,Production,Prod-22,0,,,,,,pusir la chaqueta,Other,Subjunctive,,,poner,514285,Irregular,Heritage Spanish,,,
H22,Heritage,5,11,138,4,3,,8,Production,Prod-23,,,,1,1,,jugar los instrumentos,DP,Clitic,Masculine,Plural,,,,Heritage Spanish,,,
H22,Heritage,5,11,138,4,3,,8,Production,Prod-24,0,,,,,,ve la niñas,Omission,DOM,Feminine,Plural,,,,Heritage Spanish,,,
H22,Heritage,5,11,138,4,3,,8,Production,Prod-25,,,,,,,puse mascaras en sus caras,BN,Clitic,Feminine,Plural,,,,Heritage Spanish,,,
H22,Heritage,5,11,138,4,3,,8,Production,Prod-26,0,,,,,,ven televisión,Indicative,Subjunctive,,,ver,1611795,Irregular,Heritage Spanish,,,
H22,Heritage,5,11,138,4,3,,8,Production,Prod-27,0,,,,,,ve las niñas,Omission,DOM,Feminine,Plural,,,,Heritage Spanish,,,
H22,Heritage,5,11,138,4,3,,8,Production,Prod-28,0,,,,,,hay sol,Indicative,Subjunctive,,,salir,334324,Irregular,Heritage Spanish,,,
H23,L2,5,11,137,2,3,,8,Production,Prod-01,0,,,,,,un niño,Omission,DOM,Masculine,Singular,,,,L2 learner,L2,L2,L2
H23,L2,5,11,137,2,3,,8,Production,Prod-02,0,,,,,,escriben,Indicative,Subjunctive,,,escribir,265684,Regular,L2 learner,L2,L2,L2
H23,L2,5,11,137,2,3,,8,Production,Prod-03,,,,,,SUBJ,hace que no tenga aire,Other,Clitic,Masculine,Singular,,,,L2 learner,L2,L2,L2
H23,L2,5,11,137,2,3,,8,Production,Prod-04,0,,,,,,su hijo,Omission,DOM,Masculine,Singular,,,,L2 learner,L2,L2,L2
H23,L2,5,11,137,2,3,,8,Production,Prod-05,,,,1,1,,cortan la pizza,DP,Clitic,Feminine,Singular,,,,L2 learner,L2,L2,L2
H23,L2,5,11,137,2,3,,8,Production,Prod-06,,,,,,,ejercicen,Regular,Subjunctive,,,hacer,2726954,Irregular,L2 learner,L2,L2,L2
H23,L2,5,11,137,2,3,,8,Production,Prod-07,,,,1,1,Stem verb,contan los numeros,DP,Clitic,Masculine,Plural,,,,L2 learner,L2,L2,L2
H23,L2,5,11,137,2,3,,8,Production,Prod-08,1,,,,,,ve a su niña,,DOM,Feminine,Singular,,,,L2 learner,L2,L2,L2
H23,L2,5,11,137,2,3,,8,Production,Prod-09,,,,,,,hacen que se quitan,Other,Clitic,Feminine,Plural,,,,L2 learner,L2,L2,L2
H23,L2,5,11,137,2,3,,8,Production,Prod-10,0,,,,,,abre,Indicative,Subjunctive,,,abrir,143932,Regular,L2 learner,L2,L2,L2
H23,L2,5,11,137,2,3,,8,Production,Prod-11,,,,1,1,,lavan el perro,DP,Clitic,Masculine,Singular,,,,L2 learner,L2,L2,L2
H23,L2,5,11,137,2,3,,8,Production,Prod-12,1,,,,,,a un niño,,DOM,Masculine,Singular,,,,L2 learner,L2,L2,L2
H23,L2,5,11,137,2,3,,8,Production,Prod-13,,,,,,,escuchan musica,BN,Clitic,Feminine,Singular,,,,L2 learner,L2,L2,L2
H23,L2,5,11,137,2,3,,8,Production,Prod-14,0,,,,,,salen,Indicative,Subjunctive,,,ir,603647,Irregular,L2 learner,L2,L2,L2
H23,L2,5,11,137,2,3,,8,Production,Prod-15,,,,1,1,,ponen los libros,DP,Clitic,Masculine,Plural,,,,L2 learner,L2,L2,L2
H23,L2,5,11,137,2,3,,8,Production,Prod-16,1,,,,,,a su hijo,,DOM,Masculine,Singular,,,,L2 learner,L2,L2,L2
H23,L2,5,11,137,2,3,,8,Production,Prod-17,,,,1,1,,comen las galletas,DP,Clitic,Feminine,Plural,,,,L2 learner,L2,L2,L2
H23,L2,5,11,137,2,3,,8,Production,Prod-18,0,,,,,,comer la cena,Infinitive,Subjunctive,,,comer,213756,Regular,L2 learner,L2,L2,L2
H23,L2,5,11,137,2,3,,8,Production,Prod-19,,,,1,1,,cocinan el pescado,DP,Clitic,Masculine,Singular,,,,L2 learner,L2,L2,L2
H23,L2,5,11,137,2,3,,8,Production,Prod-20,0,,,,,,la niña,,DOM,Feminine,Singular,,,,L2 learner,L2,L2,L2
H23,L2,5,11,137,2,3,,8,Production,Prod-21,,,,1,1,Verb stem,cerran la puerta,DP,Clitic,Feminine,Singular,,,,L2 learner,L2,L2,L2
H23,L2,5,11,137,2,3,,8,Production,Prod-22,0,,,,,,se quiere poner,Infinitive,Subjunctive,,,poner,514285,Irregular,L2 learner,L2,L2,L2
H23,L2,5,11,137,2,3,,8,Production,Prod-23,,,,1,1,Verb stem,jugan los instrumentos,DP,Clitic,Masculine,Plural,,,,L2 learner,L2,L2,L2
H23,L2,5,11,137,2,3,,8,Production,Prod-24,0,,,,,,ve las niñas,Omission,DOM,Feminine,Plural,,,,L2 learner,L2,L2,L2
H23,L2,5,11,137,2,3,,8,Production,Prod-25,,,,1,1,,ponen la mascara,DP,Clitic,Feminine,Plural,,,,L2 learner,L2,L2,L2
H23,L2,5,11,137,2,3,,8,Production,Prod-26,0,,,,,,quiere ver la TV,Infinitive,Subjunctive,,,ver,1611795,Irregular,L2 learner,L2,L2,L2
H23,L2,5,11,137,2,3,,8,Production,Prod-27,0,,,,,,ve las niñas,Omission,DOM,Feminine,Plural,,,,L2 learner,L2,L2,L2
H23,L2,5,11,137,2,3,,8,Production,Prod-28,0,,,,,,estaba soleado,Indicative,Subjunctive,,,salir,334324,Irregular,L2 learner,L2,L2,L2
H24,Heritage,5,11,138,2,3,,8,Production,Prod-01,0,,,,,,su hijo,Omission,DOM,Masculine,Singular,,,,Heritage Spanish,,,
H24,Heritage,5,11,138,2,3,,8,Production,Prod-02,0,,,,,,escribe,Indicative,Subjunctive,,,escribir,265684,Regular,Heritage Spanish,,,
H24,Heritage,5,11,138,2,3,,8,Production,Prod-03,,,,,,,rompe,Omission,Clitic,Masculine,Singular,,,,Heritage Spanish,,,
H24,Heritage,5,11,138,2,3,,8,Production,Prod-04,0,,,,,,hijo,Omission,DOM,Masculine,Singular,,,,Heritage Spanish,,,
H24,Heritage,5,11,138,2,3,,8,Production,Prod-05,,,,,,,comiendo,Omission,Clitic,Feminine,Singular,,,,Heritage Spanish,,,
H24,Heritage,5,11,138,2,3,,8,Production,Prod-06,0,,,,,,hacen ejercicio,Indicative,Subjunctive,,,hacer,2726954,Irregular,Heritage Spanish,,,
H24,Heritage,5,11,138,2,3,,8,Production,Prod-07,,,,,,,IDK,English,Clitic,Masculine,Plural,,,,Heritage Spanish,,,
H24,Heritage,5,11,138,2,3,,8,Production,Prod-08,0,,,,,,su sobrina,Omission,DOM,Feminine,Singular,,,,Heritage Spanish,,,
H24,Heritage,5,11,138,2,3,,8,Production,Prod-09,,,,,,,sacando/poner,Omission,Clitic,Feminine,Plural,,,,Heritage Spanish,,,
H24,Heritage,5,11,138,2,3,,8,Production,Prod-10,0,,,,,,abre,Indicative,Subjunctive,,,abrir,143932,Regular,Heritage Spanish,,,
H24,Heritage,5,11,138,2,3,,8,Production,Prod-11,,,,,,POSSESIVE,bañar su perrito,DP,Clitic,Masculine,Singular,,,,Heritage Spanish,,,
H24,Heritage,5,11,138,2,3,,8,Production,Prod-12,0,,,,,,su amigo,Omission,DOM,Masculine,Singular,,,,Heritage Spanish,,,
H24,Heritage,5,11,138,2,3,,8,Production,Prod-13,,,,,,,escuchar,Omission,Clitic,Feminine,Singular,,,,Heritage Spanish,,,
H24,Heritage,5,11,138,2,3,,8,Production,Prod-14,,,,,,Removed 0 in accuracy because didn't produce Spanish -Jen,don't know,English,Subjunctive,,,ir,603647,Irregular,Heritage Spanish,,,
H24,Heritage,5,11,138,2,3,,8,Production,Prod-15,,,,1,1,,tener una mesa,DP,Clitic,Masculine,Plural,,,,Heritage Spanish,,,
H24,Heritage,5,11,138,2,3,,8,Production,Prod-16,0,,,,,,su bebé,Omission,DOM,Masculine,Singular,,,,Heritage Spanish,,,
H24,Heritage,5,11,138,2,3,,8,Production,Prod-17,,,,,,,comiendo,Omission,Clitic,Feminine,Plural,,,,Heritage Spanish,,,
H24,Heritage,5,11,138,2,3,,8,Production,Prod-18,0,,,,,,comer,Infinitive,Subjunctive,,,comer,213756,Regular,Heritage Spanish,,,
H24,Heritage,5,11,138,2,3,,8,Production,Prod-19,,,,,,,IDK in Spa,English,Clitic,Masculine,Singular,,,,Heritage Spanish,,,
H24,Heritage,5,11,138,2,3,,8,Production,Prod-20,0,,,,,,una niña,Omission,DOM,Feminine,Singular,,,,Heritage Spanish,,,
H24,Heritage,5,11,138,2,3,,8,Production,Prod-21,,,,,,,cierra,Omission,Clitic,Feminine,Singular,,,,Heritage Spanish,,,
H24,Heritage,5,11,138,2,3,,8,Production,Prod-22,0,,,,,,poner,Infinitive,Subjunctive,,,poner,514285,Irregular,Heritage Spanish,,,
H24,Heritage,5,11,138,2,3,,8,Production,Prod-23,,,,,,,jugando,Omission,Clitic,Masculine,Plural,,,,Heritage Spanish,,,
H24,Heritage,5,11,138,2,3,,8,Production,Prod-24,0,,,,,,ve dos niñas,Omission,DOM,Feminine,Plural,,,,Heritage Spanish,,,
H24,Heritage,5,11,138,2,3,,8,Production,Prod-25,,,,,,,poner,Omission,Clitic,Feminine,Plural,,,,Heritage Spanish,,,
H24,Heritage,5,11,138,2,3,,8,Production,Prod-26,0,,,,,,ver la televisión,Infinitive,Subjunctive,,,ver,1611795,Irregular,Heritage Spanish,,,
H24,Heritage,5,11,138,2,3,,8,Production,Prod-27,0,,,,,,ve sus hijas,Omission,DOM,Feminine,Plural,,,,Heritage Spanish,,,
H24,Heritage,5,11,138,2,3,,8,Production,Prod-28,0,,,,,,quiere el sol,Indicative,Subjunctive,,,salir,334324,Irregular,Heritage Spanish,,,
H25,Heritage,5,10,128,4,2,,7,Production,Prod-01,0,,,,,,el niño,Omission,DOM,Masculine,Singular,,,,Heritage Spanish,,,
H25,Heritage,5,10,128,4,2,,7,Production,Prod-02,1,,,,,,escriban,,Subjunctive,,,escribir,265684,Regular,Heritage Spanish,,,
H25,Heritage,5,10,128,4,2,,7,Production,Prod-03,1,,,,,,desinflando,Omission,Clitic,Masculine,Singular,,,,Heritage Spanish,,,
H25,Heritage,5,10,128,4,2,,7,Production,Prod-04,0,,,,,,el niño,Omission,DOM,Masculine,Singular,,,,Heritage Spanish,,,
H25,Heritage,5,10,128,4,2,,7,Production,Prod-05,1,0,0,,,,los comen,,Clitic,Feminine,Singular,,,,Heritage Spanish,,,
H25,Heritage,5,10,128,4,2,,7,Production,Prod-06,0,,,,,,hacen ejercicio,Indicative,Subjunctive,,,hacer,2726954,Irregular,Heritage Spanish,,,
H25,Heritage,5,10,128,4,2,,7,Production,Prod-07,1,1,1,,,,cuentanlos,,Clitic,Masculine,Plural,,,,Heritage Spanish,,,
H25,Heritage,5,10,128,4,2,,7,Production,Prod-08,0,,,,,,"el perro, la niña",Omission,DOM,Feminine,Singular,,,,Heritage Spanish,,,
H25,Heritage,5,10,128,4,2,,7,Production,Prod-09,,,,1,1,,se pone la chaqueta,DP,Clitic,Feminine,Plural,,,,Heritage Spanish,,,
H25,Heritage,5,10,128,4,2,,7,Production,Prod-10,0,,,,,,abre,Indicative,Subjunctive,,,abrir,143932,Regular,Heritage Spanish,,,
H25,Heritage,5,10,128,4,2,,7,Production,Prod-11,,,,0,1,Code changed for DP gen -Jen,lavan la perro,DP,Clitic,Masculine,Singular,,,,Heritage Spanish,,,
H25,Heritage,5,10,128,4,2,,7,Production,Prod-12,0,,,,,,el niño,Omission,DOM,Masculine,Singular,,,,Heritage Spanish,,,
H25,Heritage,5,10,128,4,2,,7,Production,Prod-13,,,,1,1,no verb,la musica,DP,Clitic,Feminine,Singular,,,,Heritage Spanish,,,
H25,Heritage,5,10,128,4,2,,7,Production,Prod-14,0,,,,,,salen,Indicative,Subjunctive,,,ir,603647,Irregular,Heritage Spanish,,,
H25,Heritage,5,10,128,4,2,,7,Production,Prod-15,,,,1,1,,ponen los libros,DP,Clitic,Masculine,Plural,,,,Heritage Spanish,,,
H25,Heritage,5,10,128,4,2,,7,Production,Prod-16,0,,,,,,el niño,Omission,DOM,Masculine,Singular,,,,Heritage Spanish,,,
H25,Heritage,5,10,128,4,2,,7,Production,Prod-17,1,0,0,,,,comenlo,,Clitic,Feminine,Plural,,,,Heritage Spanish,,,
H25,Heritage,5,10,128,4,2,,7,Production,Prod-18,0,,,,,,comen,Indicative,Subjunctive,,,comer,213756,Regular,Heritage Spanish,,,
H25,Heritage,5,10,128,4,2,,7,Production,Prod-19,,,,1,1,,prepara el pescado,DP,Clitic,Masculine,Singular,,,,Heritage Spanish,,,
H25,Heritage,5,10,128,4,2,,7,Production,Prod-20,0,,,,,,la niña,Omission,DOM,Feminine,Singular,,,,Heritage Spanish,,,
H25,Heritage,5,10,128,4,2,,7,Production,Prod-21,,,,1,1,,cierran la puerta,DP,Clitic,Feminine,Singular,,,,Heritage Spanish,,,
H25,Heritage,5,10,128,4,2,,7,Production,Prod-22,0,,,,,,se pone,Indicative,Subjunctive,,,poner,514285,Irregular,Heritage Spanish,,,
H25,Heritage,5,10,128,4,2,,7,Production,Prod-23,,,,,,Se,se tocando,Other,Clitic,Masculine,Plural,,,,Heritage Spanish,,,
H25,Heritage,5,10,128,4,2,,7,Production,Prod-24,0,,,,,,las niñas,Omission,DOM,Feminine,Plural,,,,Heritage Spanish,,,
H25,Heritage,5,10,128,4,2,,7,Production,Prod-25,,,,1,1,Se,se ponen la mascara,DP,Clitic,Feminine,Plural,,,,Heritage Spanish,,,
H25,Heritage,5,10,128,4,2,,7,Production,Prod-26,0,,,,,,ver la televisión,Infinitive,Subjunctive,,,ver,1611795,Irregular,Heritage Spanish,,,
H25,Heritage,5,10,128,4,2,,7,Production,Prod-27,0,,,,,,las niñas,Omission,DOM,Feminine,Plural,,,,Heritage Spanish,,,
H25,Heritage,5,10,128,4,2,,7,Production,Prod-28,,,,,,Removed 0 code accuracy because didn't produce Spanish -Jen,unsure,Other,Subjunctive,,,salir,334324,Irregular,Heritage Spanish,,,
H26,Heritage,5,,132,1,3,,8,Production,Prod-01,0,,,,,,su niño,Omission,DOM,Masculine,Singular,,,,Heritage Spanish,,,
H26,Heritage,5,,132,1,3,,8,Production,Prod-02,0,,,,,,leer,Infinitive,Subjunctive,,,escribir,265684,Regular,Heritage Spanish,,,
H26,Heritage,5,,132,1,3,,8,Production,Prod-03,1,1,1,,,,lo explotó,,Clitic,Masculine,Singular,,,,Heritage Spanish,,,
H26,Heritage,5,,132,1,3,,8,Production,Prod-04,1,,,,,,a niña,,DOM,Masculine,Singular,,,,Heritage Spanish,,,
H26,Heritage,5,,132,1,3,,8,Production,Prod-05,0,0,1,,,"Recoded to 0 for accuracy -Jen Se, word order",se comenlo,,Clitic,Feminine,Singular,,,,Heritage Spanish,,,
H26,Heritage,5,,132,1,3,,8,Production,Prod-06,0,,,,,,que hacen los niños fuerte,Indicative,Subjunctive,,,hacer,2726954,Irregular,Heritage Spanish,,,
H26,Heritage,5,,132,1,3,,8,Production,Prod-07,,,,1,1,,contando los numeros,DP,Clitic,Masculine,Plural,,,,Heritage Spanish,,,
H26,Heritage,5,,132,1,3,,8,Production,Prod-08,1,,,,,,a la niñeta,,DOM,Feminine,Singular,,,,Heritage Spanish,,,
H26,Heritage,5,,132,1,3,,8,Production,Prod-09,0,0,1,,,Recoded 0 for accuracy -Jen,estan poniéndolo,,Clitic,Feminine,Plural,,,,Heritage Spanish,,,
H26,Heritage,5,,132,1,3,,8,Production,Prod-10,,,,,,Removed 0 for accuracy because there is no verb -Jen,la puerta abierta,Other,Subjunctive,,,abrir,143932,Regular,Heritage Spanish,,,
H26,Heritage,5,,132,1,3,,8,Production,Prod-11,1,1,1,,,,esta mojandolo,,Clitic,Masculine,Singular,,,,Heritage Spanish,,,
H26,Heritage,5,,132,1,3,,8,Production,Prod-12,0,,,,,,la niña,Omission,DOM,Masculine,Singular,,,,Heritage Spanish,,,
H26,Heritage,5,,132,1,3,,8,Production,Prod-13,,,,1,1,,escuchando la musica,DP,Clitic,Feminine,Singular,,,,Heritage Spanish,,,
H26,Heritage,5,,132,1,3,,8,Production,Prod-14,0,,,,,,viene,Indicative,Subjunctive,,,ir,603647,Irregular,Heritage Spanish,,,
H26,Heritage,5,,132,1,3,,8,Production,Prod-15,,,,,,Removed codes for DP -Jen,estan poniendo en la mesa,Omission,Clitic,Masculine,Plural,,,,Heritage Spanish,,,
H26,Heritage,5,,132,1,3,,8,Production,Prod-16,1,,,,,,a niña,,DOM,Masculine,Singular,,,,Heritage Spanish,,,
H26,Heritage,5,,132,1,3,,8,Production,Prod-17,,,,1,1,,comiendo las galletas,DP,Clitic,Feminine,Plural,,,,Heritage Spanish,,,
